src,dst,st,et,p,sp,dp,ct,ir
43.79.200.176,172.28.1.5,1257259807595830,1257259810903800,31,53820,25,graceful,
172.28.1.5,43.79.200.176,1257259807611094,1257259807611749,2,57981,113,invalid,rst_during_handshake
43.79.200.176,172.28.1.5,1257267367589576,1257267370697007,31,53384,25,graceful,
172.28.1.5,43.79.200.176,1257267367593471,1257267367593974,2,39315,113,invalid,rst_during_handshake
43.79.200.176,172.28.1.5,1257277269637069,1257277272728760,31,47211,25,graceful,
172.28.1.5,43.79.200.176,1257277269641190,1257277269641888,2,53029,113,invalid,rst_during_handshake
43.79.200.176,172.28.1.5,1257328993611485,1257328996706930,31,54206,25,graceful,
172.28.1.5,43.79.200.176,1257328993615072,1257328993615358,2,51311,113,invalid,rst_during_handshake
43.79.200.176,172.28.1.5,1257421558610197,1257421561723660,31,37322,25,graceful,
172.28.1.5,43.79.200.176,1257421558613876,1257421558614165,2,56331,113,invalid,rst_during_handshake
43.79.200.176,172.28.1.5,1257510944636273,1257510947712730,31,43931,25,graceful,
172.28.1.5,43.79.200.176,1257510944640033,1257510944640322,2,39993,113,invalid,rst_during_handshake
43.79.200.176,172.28.1.5,1257524321619674,1257524324703312,31,40987,25,graceful,
172.28.1.5,43.79.200.176,1257524321625002,1257524321625494,2,50291,113,invalid,rst_during_handshake
