src,dst,st,et,p,sp,dp,ct,ir
172.28.212.131,64.180.1.1,1257259990773237,1257259992025801,21,56668,25,abortive,
64.180.1.1,172.28.212.131,1257259990776631,1257259990776780,2,60261,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257259998166112,1257259999242618,19,50066,25,abortive,
64.180.1.1,172.28.212.131,1257259998168505,1257259998168660,2,60960,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260000222029,1257260001257351,19,49031,25,abortive,
64.180.1.1,172.28.212.131,1257260000224554,1257260000224707,2,34301,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260001252613,1257260002272796,19,42231,25,abortive,
64.180.1.1,172.28.212.131,1257260001255042,1257260001255192,2,45481,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260005385091,1257260006441275,19,34470,25,abortive,
64.180.1.1,172.28.212.131,1257260005387489,1257260005387639,2,55239,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260007445703,1257260008491792,19,48651,25,abortive,
64.180.1.1,172.28.212.131,1257260007448154,1257260007448303,2,50019,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260008476596,1257260009502495,19,50253,25,abortive,
64.180.1.1,172.28.212.131,1257260008479376,1257260008479528,2,45172,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260009502539,1257260010526338,19,54352,25,abortive,
64.180.1.1,172.28.212.131,1257260009504977,1257260009505128,2,50443,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260018798910,1257260019828391,19,38464,25,abortive,
64.180.1.1,172.28.212.131,1257260018801746,1257260018801900,2,60321,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260019847195,1257260020901769,19,50587,25,abortive,
64.180.1.1,172.28.212.131,1257260019849709,1257260019849912,2,39422,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260020873930,1257260021903855,19,46481,25,abortive,
64.180.1.1,172.28.212.131,1257260020876417,1257260020876566,2,48389,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260022936185,1257260023967972,19,57700,25,abortive,
64.180.1.1,172.28.212.131,1257260022940521,1257260022940675,2,39751,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260036473259,1257260037552261,19,60907,25,abortive,
64.180.1.1,172.28.212.131,1257260036475713,1257260036475865,2,33902,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260037506200,1257260038556739,19,52073,25,abortive,
64.180.1.1,172.28.212.131,1257260037508530,1257260037508680,2,39980,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260038541176,1257260039654262,19,41253,25,abortive,
64.180.1.1,172.28.212.131,1257260038543578,1257260038543726,2,43359,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260045906994,1257260046936860,20,59957,25,abortive,
64.180.1.1,172.28.212.131,1257260045909408,1257260045909557,2,59937,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260046946971,1257260048013033,19,33136,25,abortive,
64.180.1.1,172.28.212.131,1257260046949323,1257260046949471,2,55383,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260050018183,1257260051152606,19,39383,25,abortive,
64.180.1.1,172.28.212.131,1257260050020708,1257260050020862,2,45604,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260052179735,1257260053313231,19,60103,25,abortive,
64.180.1.1,172.28.212.131,1257260052182120,1257260052182270,2,60496,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260055333330,1257260056359066,19,52688,25,abortive,
64.180.1.1,172.28.212.131,1257260055335733,1257260055335883,2,42424,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257260065725669,1257260066810586,19,54474,25,abortive,
64.180.1.1,172.28.212.131,1257260065728276,1257260065728464,2,50500,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263626744634,1257263627963219,21,57861,25,abortive,
64.180.1.1,172.28.212.131,1257263626749285,1257263626749495,2,54802,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263628922497,1257263630007419,19,46372,25,abortive,
64.180.1.1,172.28.212.131,1257263628924895,1257263628925042,2,33150,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263631016858,1257263632060472,19,36199,25,abortive,
64.180.1.1,172.28.212.131,1257263631019311,1257263631019500,2,57322,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263634120640,1257263640311850,19,44331,25,abortive,
64.180.1.1,172.28.212.131,1257263634123610,1257263634123803,2,59053,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263640336420,1257263641451342,19,33797,25,abortive,
64.180.1.1,172.28.212.131,1257263640339118,1257263640339269,2,54567,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263642428453,1257263643488780,19,37066,25,abortive,
64.180.1.1,172.28.212.131,1257263642430988,1257263642431136,2,59056,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263645534108,1257263646643229,19,46803,25,abortive,
64.180.1.1,172.28.212.131,1257263645536538,1257263645536686,2,42502,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263648667844,1257263649836093,19,36715,25,abortive,
64.180.1.1,172.28.212.131,1257263648670210,1257263648670362,2,41247,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263649704839,1257263650933426,19,50737,25,abortive,
64.180.1.1,172.28.212.131,1257263649710980,1257263649711129,2,40745,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263652874439,1257263653970956,19,48688,25,abortive,
64.180.1.1,172.28.212.131,1257263652876912,1257263652877070,2,39966,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263656992906,1257263658034405,19,36364,25,abortive,
64.180.1.1,172.28.212.131,1257263656996113,1257263656996275,2,38426,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263660081138,1257263661135329,19,49788,25,abortive,
64.180.1.1,172.28.212.131,1257263660083621,1257263660083806,2,37528,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263661112628,1257263662292252,19,37370,25,abortive,
64.180.1.1,172.28.212.131,1257263661117183,1257263661117376,2,59783,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263662177062,1257263663267230,19,32882,25,abortive,
64.180.1.1,172.28.212.131,1257263662183153,1257263662183304,2,41705,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263663212448,1257263664278742,19,36338,25,abortive,
64.180.1.1,172.28.212.131,1257263663214934,1257263663215101,2,54387,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263664235570,1257263665354808,19,44963,25,abortive,
64.180.1.1,172.28.212.131,1257263664238488,1257263664238649,2,41112,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263667325875,1257263668403291,19,41449,25,abortive,
64.180.1.1,172.28.212.131,1257263667328485,1257263667328720,2,55638,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263669387840,1257263675239821,19,38223,25,abortive,
64.180.1.1,172.28.212.131,1257263669390222,1257263669390372,2,41989,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263671452499,1257263676335076,19,38525,25,abortive,
64.180.1.1,172.28.212.131,1257263671457148,1257263671457319,2,52820,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263672474265,1257263676335605,19,53263,25,abortive,
64.180.1.1,172.28.212.131,1257263672476655,1257263672476805,2,51582,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263673508538,1257263676335315,19,59483,25,abortive,
64.180.1.1,172.28.212.131,1257263673513969,1257263673514117,2,34972,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263681348731,1257263682461152,19,33237,25,abortive,
64.180.1.1,172.28.212.131,1257263681351434,1257263681351625,2,55371,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263683437704,1257263684449415,20,59345,25,abortive,
64.180.1.1,172.28.212.131,1257263683440387,1257263683440537,2,55230,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263688656159,1257263689742335,19,51064,25,abortive,
64.180.1.1,172.28.212.131,1257263688658615,1257263688658768,2,58814,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263692769452,1257263693808213,19,39004,25,abortive,
64.180.1.1,172.28.212.131,1257263692771955,1257263692772106,2,54286,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263693805207,1257263694868113,19,41987,25,abortive,
64.180.1.1,172.28.212.131,1257263693807751,1257263693807905,2,59733,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263695850914,1257263696976873,19,40699,25,abortive,
64.180.1.1,172.28.212.131,1257263695887839,1257263695887990,2,53805,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263696930410,1257263697983731,19,48368,25,abortive,
64.180.1.1,172.28.212.131,1257263696932851,1257263696932999,2,44351,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263697953034,1257263698994116,19,48138,25,abortive,
64.180.1.1,172.28.212.131,1257263697955421,1257263697955569,2,53207,113,invalid,rst_during_handshake
172.28.212.131,64.180.1.1,1257263703109163,1257263704133319,19,44074,25,abortive,
64.180.1.1,172.28.212.131,1257263703111721,1257263703111860,2,54454,113,invalid,rst_during_handshake
