src,dst,st,et,p,sp,dp,ct,ir
172.28.133.86,43.79.200.176,1257259929010621,1257259929012668,9,45333,25,abortive,
172.28.133.86,43.79.200.176,1257260088987347,1257260088991862,13,42806,25,abortive,
172.28.133.86,43.79.200.176,1257260207054129,1257260207108838,145,58444,25,abortive,
172.28.133.86,43.79.200.176,1257267488747895,1257267488749428,9,34169,25,abortive,
172.28.133.86,43.79.200.176,1257267648737176,1257267648740446,9,47053,25,abortive,
172.28.133.86,43.79.200.176,1257267766818566,1257267766871427,144,53666,25,abortive,
172.28.133.86,43.79.200.176,1257277391056621,1257277391059298,8,47565,25,abortive,
172.28.133.86,43.79.200.176,1257277550989804,1257277550993536,11,33556,25,abortive,
172.28.133.86,43.79.200.176,1257277669069088,1257277669099249,93,56240,25,abortive,
172.28.133.86,43.79.200.176,1257329114763904,1257329114764944,9,33687,25,abortive,
172.28.133.86,43.79.200.176,1257329274696086,1257329274698970,9,57616,25,abortive,
172.28.133.86,43.79.200.176,1257329392763706,1257329392777586,119,49469,25,abortive,
172.28.133.86,43.79.200.176,1257421679775648,1257421679776714,9,38303,25,abortive,
172.28.133.86,43.79.200.176,1257421839738250,1257421839741786,13,55179,25,abortive,
172.28.133.86,43.79.200.176,1257421957824014,1257421957888915,182,35726,25,abortive,
172.28.133.86,43.79.200.176,1257511065813452,1257511065814527,8,40929,25,abortive,
172.28.133.86,43.79.200.176,1257511225757960,1257511225760981,9,57305,25,abortive,
172.28.133.86,43.79.200.176,1257511343772590,1257511343802881,117,54048,25,abortive,
172.28.133.86,43.79.200.176,1257524442759469,1257524442760679,8,58183,25,abortive,
172.28.133.86,43.79.200.176,1257524602720714,1257524602745354,13,52279,25,abortive,
172.28.133.86,43.79.200.176,1257524720763897,1257524720773886,119,52959,25,abortive,
