src,dst,st,et,p,sp,dp,ct,ir
17.241.216.32,172.28.4.7,1257257946853517,1257257946853517,1,27479,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257946853910,1257257946853910,1,57534,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257950852671,1257257950852671,1,53171,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257954850907,1257257954850907,1,8837,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257958849316,1257257958849316,1,8477,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257962847462,1257257962847462,1,17248,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257966845759,1257257988082963,5,28490,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257257970844087,1257257970844087,1,59937,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257974842534,1257257974842534,1,59471,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257978840835,1257257978840835,1,60400,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257982839092,1257257982839092,1,16235,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257986837283,1257257996083134,4,53053,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257257990835563,1257257990835563,1,2693,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257257994833844,1257257998883197,3,3865,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257257998832147,1257257998832147,1,60878,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258002830512,1257258012283509,4,2281,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258006829508,1257258006829508,1,54259,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258010829741,1257258020283702,4,14666,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258014829984,1257258024683784,4,42349,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258018830208,1257258022283728,3,53292,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258022830433,1257258068271397,6,4961,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258026830663,1257258072468493,6,40681,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258030831051,1257258053278564,5,8700,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258034831102,1257258055877317,5,6202,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258753851521,1257258753851521,1,10524,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258753851960,1257258753851960,1,48813,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258757852414,1257258757852414,1,37593,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258761852756,1257258761852756,1,28833,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258765853159,1257258765853159,1,54349,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258769853692,1257258769853692,1,29813,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258773853886,1257258773853886,1,19552,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258777854248,1257258777854248,1,5269,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258781854607,1257258781854607,1,1868,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258785855013,1257258785855013,1,50844,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258789855268,1257258789855268,1,55071,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258793855577,1257258815070980,5,32957,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258797855890,1257258797855890,1,55064,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258801856299,1257258896272786,7,21531,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258805856537,1257258815871001,4,15611,80,invalid,incomplete_no_ack
17.241.216.32,172.28.4.7,1257258809856871,1257258809856871,1,59284,80,invalid,incomplete_no_synack
17.241.216.32,172.28.4.7,1257258813857176,1257258823871180,4,59197,80,invalid,incomplete_no_ack
