src,dst,st,et,p,sp,dp,ct,ir
172.28.222.131,77.91.104.22,1257260048761420,1257260422742424,11,42333,80,abortive,
172.28.222.131,77.91.104.22,1257260048768817,1257260422742438,15,52507,80,abortive,
172.28.222.131,77.91.104.22,1257263677732713,1257263768684976,11,43941,80,abortive,
172.28.222.131,77.91.104.22,1257263677740112,1257263768684987,17,38352,80,abortive,
172.28.222.131,77.91.104.22,1257327133812296,1257327563751485,11,41512,80,abortive,
172.28.222.131,77.91.104.22,1257327133819930,1257327563751503,15,37746,80,abortive,
172.28.222.131,77.91.104.22,1257327483638844,1257327563752627,11,34385,80,abortive,
172.28.222.131,77.91.104.22,1257327483646531,1257327563752633,15,46050,80,abortive,
172.28.222.131,77.91.104.22,1257336095735673,1257336212510125,11,45216,80,abortive,
172.28.222.131,77.91.104.22,1257336095743019,1257336212510140,19,56606,80,abortive,
172.28.222.131,77.91.104.22,1257343009756168,1257343073167443,11,46766,80,abortive,
172.28.222.131,77.91.104.22,1257343009763512,1257343073167459,15,43910,80,abortive,
172.28.222.131,77.91.104.22,1257372175779978,1257372239461330,11,50089,80,abortive,
172.28.222.131,77.91.104.22,1257372175787441,1257372239461345,17,48593,80,abortive,
