src,dst,st,et,p,sp,dp,ct,ir
172.28.12.45,70.98.1.1,1257264298875036,1257264300040443,19,39011,25,abortive,
70.98.1.1,172.28.12.45,1257264298877487,1257264298877637,2,48018,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264300938893,1257264302023060,19,33996,25,abortive,
70.98.1.1,172.28.12.45,1257264300958428,1257264300958573,2,38249,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264304062397,1257264305081630,19,49973,25,abortive,
70.98.1.1,172.28.12.45,1257264304064904,1257264304065056,2,43207,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264306100868,1257264307191335,21,41189,25,abortive,
70.98.1.1,172.28.12.45,1257264306103231,1257264306103389,2,36111,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264308204047,1257264309235250,19,56975,25,abortive,
70.98.1.1,172.28.12.45,1257264308206519,1257264308206666,2,39340,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264314399578,1257264315425941,19,45777,25,abortive,
70.98.1.1,172.28.12.45,1257264314402037,1257264314402205,2,45321,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264317472127,1257264318494168,19,36515,25,abortive,
70.98.1.1,172.28.12.45,1257264317474536,1257264317474685,2,51829,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264318493532,1257264319522971,19,53759,25,abortive,
70.98.1.1,172.28.12.45,1257264318496030,1257264318496180,2,58084,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264320541383,1257264321622401,19,44584,25,abortive,
70.98.1.1,172.28.12.45,1257264320543785,1257264320543932,2,43971,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264325718867,1257264326750569,19,42146,25,abortive,
70.98.1.1,172.28.12.45,1257264325721577,1257264325721776,2,52822,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264326771768,1257264327801002,19,56210,25,abortive,
70.98.1.1,172.28.12.45,1257264326774181,1257264326774328,2,59320,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264329876544,1257264336224003,19,42449,25,abortive,
70.98.1.1,172.28.12.45,1257264329879161,1257264329879349,2,59457,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264330897792,1257264336373160,21,40258,25,abortive,
70.98.1.1,172.28.12.45,1257264330900287,1257264330900437,2,44080,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264336200817,1257264337468916,19,40000,25,abortive,
70.98.1.1,172.28.12.45,1257264336203245,1257264336203405,2,51192,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264338277739,1257264339424899,19,48394,25,abortive,
70.98.1.1,172.28.12.45,1257264338280217,1257264338280420,2,59408,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264340403102,1257264341453720,19,58708,25,abortive,
70.98.1.1,172.28.12.45,1257264340405500,1257264340405651,2,39431,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264341438140,1257264342516543,19,54537,25,abortive,
70.98.1.1,172.28.12.45,1257264341440746,1257264341440898,2,38024,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264343512159,1257264344616311,19,40460,25,abortive,
70.98.1.1,172.28.12.45,1257264343514809,1257264343514958,2,44569,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264345608481,1257264346684723,19,58812,25,abortive,
70.98.1.1,172.28.12.45,1257264345610940,1257264345611089,2,42017,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264347667248,1257264348752223,19,49087,25,abortive,
70.98.1.1,172.28.12.45,1257264347669854,1257264347670005,2,60881,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264348714302,1257264349813457,19,53402,25,abortive,
70.98.1.1,172.28.12.45,1257264348716694,1257264348716883,2,56727,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264349743415,1257264350838682,19,51318,25,abortive,
70.98.1.1,172.28.12.45,1257264349745925,1257264349746076,2,41650,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257264351809366,1257264352891290,19,53832,25,abortive,
70.98.1.1,172.28.12.45,1257264351811720,1257264351811872,2,35570,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285171868071,1257285172941910,19,56541,25,abortive,
70.98.1.1,172.28.12.45,1257285171870576,1257285171870726,2,33249,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285176994529,1257285178016209,19,46616,25,abortive,
70.98.1.1,172.28.12.45,1257285176996934,1257285176997084,2,56822,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285178017590,1257285179088902,19,41411,25,abortive,
70.98.1.1,172.28.12.45,1257285178019941,1257285178020092,2,45960,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285179051917,1257285180170430,19,44061,25,abortive,
70.98.1.1,172.28.12.45,1257285179054354,1257285179054503,2,45224,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285180108812,1257285181249958,19,39869,25,abortive,
70.98.1.1,172.28.12.45,1257285180111579,1257285180111728,2,45707,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285181170646,1257285182262953,19,47115,25,abortive,
70.98.1.1,172.28.12.45,1257285181173928,1257285181174135,2,54140,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285183239364,1257285184350882,19,33694,25,abortive,
70.98.1.1,172.28.12.45,1257285183241891,1257285183242041,2,38450,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285185323266,1257285186345880,19,52238,25,abortive,
70.98.1.1,172.28.12.45,1257285185325668,1257285185325816,2,46237,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285186352574,1257285187379449,19,37299,25,abortive,
70.98.1.1,172.28.12.45,1257285186354906,1257285186355055,2,39054,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285189424309,1257285190477491,19,43746,25,abortive,
70.98.1.1,172.28.12.45,1257285189426922,1257285189427136,2,39598,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285191504984,1257285192581388,19,38308,25,abortive,
70.98.1.1,172.28.12.45,1257285191507958,1257285191508106,2,35159,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285198841452,1257285199902135,19,38113,25,abortive,
70.98.1.1,172.28.12.45,1257285198843886,1257285198844034,2,44494,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285201979204,1257285203201650,19,40116,25,abortive,
70.98.1.1,172.28.12.45,1257285201984504,1257285201984652,2,44856,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285205178458,1257285206265868,19,59878,25,abortive,
70.98.1.1,172.28.12.45,1257285205180680,1257285205180810,2,49225,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285206233976,1257285207328672,19,49504,25,abortive,
70.98.1.1,172.28.12.45,1257285206236382,1257285206236530,2,50025,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285207284837,1257285208355840,19,57617,25,abortive,
70.98.1.1,172.28.12.45,1257285207287223,1257285207287371,2,43320,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285208318859,1257285209394423,19,54422,25,abortive,
70.98.1.1,172.28.12.45,1257285208321135,1257285208321284,2,40819,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285216548525,1257285217624578,19,55643,25,abortive,
70.98.1.1,172.28.12.45,1257285216551252,1257285216551400,2,34423,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285217579908,1257285218683420,19,59867,25,abortive,
70.98.1.1,172.28.12.45,1257285217582261,1257285217582411,2,52642,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285218617174,1257285219686638,19,44268,25,abortive,
70.98.1.1,172.28.12.45,1257285218619493,1257285218619642,2,56035,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285220686620,1257285221709868,19,54932,25,abortive,
70.98.1.1,172.28.12.45,1257285220689096,1257285220689243,2,50996,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285221708594,1257285222910328,19,53899,25,abortive,
70.98.1.1,172.28.12.45,1257285221711278,1257285221711427,2,45992,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285223783740,1257285224805446,19,42041,25,abortive,
70.98.1.1,172.28.12.45,1257285223786106,1257285223786255,2,43538,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285225838426,1257285226926281,19,48362,25,abortive,
70.98.1.1,172.28.12.45,1257285225841002,1257285225841150,2,56598,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285226872851,1257285227926042,19,55268,25,abortive,
70.98.1.1,172.28.12.45,1257285226875192,1257285226875343,2,60865,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285227902854,1257285228958382,19,55764,25,abortive,
70.98.1.1,172.28.12.45,1257285227905292,1257285227905441,2,46599,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285230997187,1257285232027982,19,39029,25,abortive,
70.98.1.1,172.28.12.45,1257285230999509,1257285230999662,2,46334,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285239479485,1257285241447060,21,49713,25,abortive,
70.98.1.1,172.28.12.45,1257285239481862,1257285239482011,2,42527,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285243550142,1257285244760918,19,41964,25,abortive,
70.98.1.1,172.28.12.45,1257285243562983,1257285243563134,2,39384,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285244617800,1257285247275469,21,54188,25,abortive,
70.98.1.1,172.28.12.45,1257285244622980,1257285244623128,2,44711,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285255394591,1257285256423771,21,52790,25,abortive,
70.98.1.1,172.28.12.45,1257285255397211,1257285255397420,2,50262,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285256439727,1257285257519272,19,40022,25,abortive,
70.98.1.1,172.28.12.45,1257285256442162,1257285256442308,2,39551,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285260561120,1257285261670898,19,57244,25,abortive,
70.98.1.1,172.28.12.45,1257285260563545,1257285260563696,2,38435,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285261621461,1257285262705467,19,50361,25,abortive,
70.98.1.1,172.28.12.45,1257285261623911,1257285261624058,2,59800,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285263699821,1257285264783748,19,47188,25,abortive,
70.98.1.1,172.28.12.45,1257285263702207,1257285263702336,2,40916,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285264729902,1257285265974951,19,58063,25,abortive,
70.98.1.1,172.28.12.45,1257285264732860,1257285264733084,2,40758,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285269908296,1257285271016780,19,48833,25,abortive,
70.98.1.1,172.28.12.45,1257285269910796,1257285269910944,2,46109,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285271973976,1257285273005348,19,44142,25,abortive,
70.98.1.1,172.28.12.45,1257285271976391,1257285271976540,2,39402,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285273005543,1257285274048261,19,36209,25,abortive,
70.98.1.1,172.28.12.45,1257285273007964,1257285273008113,2,45372,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285277198422,1257285278309309,19,44649,25,abortive,
70.98.1.1,172.28.12.45,1257285277200828,1257285277200979,2,49637,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285278242266,1257285279378566,19,53400,25,abortive,
70.98.1.1,172.28.12.45,1257285278244611,1257285278244765,2,60445,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285281354367,1257285282596863,21,43378,25,abortive,
70.98.1.1,172.28.12.45,1257285281356859,1257285281357011,2,57185,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285297766721,1257285298855382,19,60495,25,abortive,
70.98.1.1,172.28.12.45,1257285297769163,1257285297769328,2,49361,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285298803231,1257285299826842,19,60634,25,abortive,
70.98.1.1,172.28.12.45,1257285298805567,1257285298805715,2,33838,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285303935432,1257285305026977,19,33013,25,abortive,
70.98.1.1,172.28.12.45,1257285303937859,1257285303938010,2,56151,113,invalid,rst_during_handshake
172.28.12.45,70.98.1.1,1257285304965883,1257285306091266,19,49363,25,abortive,
70.98.1.1,172.28.12.45,1257285304968242,1257285304968391,2,37821,113,invalid,rst_during_handshake
