src,dst,st,et,p,sp,dp,ct,ir
172.28.218.87,70.98.1.1,1257264443844529,1257264444911396,19,45735,25,abortive,
70.98.1.1,172.28.218.87,1257264443848481,1257264443848632,2,45606,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264445913944,1257264447120696,19,54033,25,abortive,
70.98.1.1,172.28.218.87,1257264445921634,1257264445921826,2,37234,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264446972108,1257264448055779,19,59732,25,abortive,
70.98.1.1,172.28.218.87,1257264446974956,1257264446975146,2,37823,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264449039960,1257264450422146,21,38784,25,abortive,
70.98.1.1,172.28.218.87,1257264449042581,1257264449042769,2,60912,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264457310615,1257264458422071,19,59766,25,abortive,
70.98.1.1,172.28.218.87,1257264457312922,1257264457313073,2,37403,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264458378410,1257264459470186,19,33968,25,abortive,
70.98.1.1,172.28.218.87,1257264458380614,1257264458380764,2,36012,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264460461306,1257264461539354,19,34620,25,abortive,
70.98.1.1,172.28.218.87,1257264460463559,1257264460463707,2,53008,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264461510864,1257264462549865,19,41361,25,abortive,
70.98.1.1,172.28.218.87,1257264461513346,1257264461513525,2,48285,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264462545239,1257264463601120,19,56185,25,abortive,
70.98.1.1,172.28.218.87,1257264462547650,1257264462547812,2,36890,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264464609752,1257264465707518,19,39629,25,abortive,
70.98.1.1,172.28.218.87,1257264464612121,1257264464612272,2,45169,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264469792546,1257264470877720,19,48645,25,abortive,
70.98.1.1,172.28.218.87,1257264469795015,1257264469795178,2,60971,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264472893129,1257264473945515,19,38154,25,abortive,
70.98.1.1,172.28.218.87,1257264472895624,1257264472895799,2,34463,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264475986779,1257264477081493,19,35356,25,abortive,
70.98.1.1,172.28.218.87,1257264475989294,1257264475989441,2,35720,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264477016016,1257264478066763,19,40943,25,abortive,
70.98.1.1,172.28.218.87,1257264477018379,1257264477018529,2,39374,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264478044280,1257264479148426,19,46114,25,abortive,
70.98.1.1,172.28.218.87,1257264478046689,1257264478046836,2,34765,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264480131251,1257264481250445,19,53821,25,abortive,
70.98.1.1,172.28.218.87,1257264480133740,1257264480133890,2,50379,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264482234068,1257264483250941,19,54785,25,abortive,
70.98.1.1,172.28.218.87,1257264482236414,1257264482236568,2,54817,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264483252730,1257264484283411,19,44020,25,abortive,
70.98.1.1,172.28.218.87,1257264483256623,1257264483256791,2,51781,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264486329829,1257264491792842,19,49710,25,abortive,
70.98.1.1,172.28.218.87,1257264486332407,1257264486332555,2,50917,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264491196061,1257264492909742,21,44663,25,abortive,
70.98.1.1,172.28.218.87,1257264491199125,1257264491199279,2,53352,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264494699454,1257264495830728,19,43748,25,abortive,
70.98.1.1,172.28.218.87,1257264494701867,1257264494702017,2,34363,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264495756266,1257264496823612,19,52806,25,abortive,
70.98.1.1,172.28.218.87,1257264495758657,1257264495758804,2,59719,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264496785121,1257264497926075,19,38078,25,abortive,
70.98.1.1,172.28.218.87,1257264496787738,1257264496787889,2,43585,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264499882140,1257264500978301,19,35302,25,abortive,
70.98.1.1,172.28.218.87,1257264499884573,1257264499884720,2,45913,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264500927484,1257264502121058,19,33025,25,abortive,
70.98.1.1,172.28.218.87,1257264500931991,1257264500932144,2,38049,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264503037467,1257264504150224,19,55062,25,abortive,
70.98.1.1,172.28.218.87,1257264503039979,1257264503040155,2,52676,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264505102777,1257264506186340,19,54103,25,abortive,
70.98.1.1,172.28.218.87,1257264505105136,1257264505105289,2,58075,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264507185033,1257264508223727,19,58541,25,abortive,
70.98.1.1,172.28.218.87,1257264507187638,1257264507187906,2,40616,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264508216042,1257264509259874,19,43707,25,abortive,
70.98.1.1,172.28.218.87,1257264508218448,1257264508218599,2,40601,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264512343077,1257264513442483,19,53137,25,abortive,
70.98.1.1,172.28.218.87,1257264512356069,1257264512356219,2,60220,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264518552966,1257264519656003,19,44541,25,abortive,
70.98.1.1,172.28.218.87,1257264518555344,1257264518555493,2,44504,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264521653658,1257264522784799,19,44661,25,abortive,
70.98.1.1,172.28.218.87,1257264521656240,1257264521656401,2,47763,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264522704022,1257264523872462,19,58198,25,abortive,
70.98.1.1,172.28.218.87,1257264522716890,1257264522717038,2,46058,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264524815757,1257264525871083,19,49140,25,abortive,
70.98.1.1,172.28.218.87,1257264524818130,1257264524818281,2,41800,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264525850683,1257264526933150,19,59964,25,abortive,
70.98.1.1,172.28.218.87,1257264525853023,1257264525853191,2,38914,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264533728846,1257264534850095,19,40965,25,abortive,
70.98.1.1,172.28.218.87,1257264533740556,1257264533740705,2,40586,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264541026555,1257264542091968,19,44701,25,abortive,
70.98.1.1,172.28.218.87,1257264541029153,1257264541029333,2,48301,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264542058207,1257264543122359,19,41930,25,abortive,
70.98.1.1,172.28.218.87,1257264542061173,1257264542061357,2,46732,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264545132349,1257264546356818,19,48876,25,abortive,
70.98.1.1,172.28.218.87,1257264545134816,1257264545134966,2,50402,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264546198889,1257264547289118,19,52183,25,abortive,
70.98.1.1,172.28.218.87,1257264546219673,1257264546219835,2,49057,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264550332750,1257264551365583,19,50103,25,abortive,
70.98.1.1,172.28.218.87,1257264550335285,1257264550335473,2,57762,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264554443114,1257264555473041,19,34338,25,abortive,
70.98.1.1,172.28.218.87,1257264554445594,1257264554445746,2,44042,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264557529320,1257264558562602,21,53078,25,abortive,
70.98.1.1,172.28.218.87,1257264557531997,1257264557532148,2,52707,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264559597355,1257264560692197,19,52239,25,abortive,
70.98.1.1,172.28.218.87,1257264559599933,1257264559600080,2,35250,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264563698585,1257264567323945,21,36891,25,abortive,
70.98.1.1,172.28.218.87,1257264563701418,1257264563701603,2,45525,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264566846668,1257264568002319,19,50025,25,abortive,
70.98.1.1,172.28.218.87,1257264566851460,1257264566851632,2,37884,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264569988839,1257264571071243,19,57236,25,abortive,
70.98.1.1,172.28.218.87,1257264569997535,1257264569997723,2,44710,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264571023506,1257264572217372,21,46816,25,abortive,
70.98.1.1,172.28.218.87,1257264571025981,1257264571026130,2,39937,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264576286106,1257264577326052,19,38227,25,abortive,
70.98.1.1,172.28.218.87,1257264576288471,1257264576288621,2,42581,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264579366446,1257264580406864,19,55258,25,abortive,
70.98.1.1,172.28.218.87,1257264579368801,1257264579368951,2,38993,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264591746811,1257264592787242,19,53748,25,abortive,
70.98.1.1,172.28.218.87,1257264591749797,1257264591749950,2,54334,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264592771683,1257264593858146,19,60938,25,abortive,
70.98.1.1,172.28.218.87,1257264592774018,1257264592774203,2,37233,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264593804872,1257264594975818,19,38499,25,abortive,
70.98.1.1,172.28.218.87,1257264593820272,1257264593820423,2,35909,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264595915666,1257264597027212,19,60193,25,abortive,
70.98.1.1,172.28.218.87,1257264595918866,1257264595919056,2,38237,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264600071291,1257264601117260,19,55895,25,abortive,
70.98.1.1,172.28.218.87,1257264600073783,1257264600073935,2,48407,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264601106410,1257264602208470,19,59222,25,abortive,
70.98.1.1,172.28.218.87,1257264601108722,1257264601108871,2,45394,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264603178750,1257264604352008,19,38041,25,abortive,
70.98.1.1,172.28.218.87,1257264603181815,1257264603182139,2,50625,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264604233891,1257264605666723,21,51614,25,abortive,
70.98.1.1,172.28.218.87,1257264604250699,1257264604250847,2,55195,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264612742530,1257264614110490,21,60358,25,abortive,
70.98.1.1,172.28.218.87,1257264612744936,1257264612745086,2,36719,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264613930283,1257264615044674,19,55079,25,abortive,
70.98.1.1,172.28.218.87,1257264613932452,1257264613932605,2,34440,113,invalid,rst_during_handshake
172.28.218.87,70.98.1.1,1257264620165111,1257264621229193,19,43509,25,abortive,
70.98.1.1,172.28.218.87,1257264620167884,1257264620168078,2,37616,113,invalid,rst_during_handshake
