src,dst,st,et,p,sp,dp,ct,ir
172.28.11.182,77.91.104.22,1257259002830585,1257259118035377,11,43521,80,abortive,
172.28.11.182,77.91.104.22,1257259002847963,1257259118035388,13,47523,80,abortive,
172.28.11.182,77.91.104.22,1257283479773183,1257283568997583,11,47276,80,abortive,
172.28.11.182,77.91.104.22,1257283479781081,1257283568997598,15,48684,80,abortive,
172.28.11.182,77.91.104.22,1257359200807584,1257359392968831,11,39279,80,abortive,
172.28.11.182,77.91.104.22,1257359200815292,1257359392968852,19,59877,80,abortive,
172.28.11.182,77.91.104.22,1257413800802027,1257414021554766,11,42071,80,abortive,
172.28.11.182,77.91.104.22,1257413800809067,1257414021554781,17,34635,80,abortive,
172.28.11.182,77.91.104.22,1257420692684259,1257421238671787,11,56772,80,abortive,
172.28.11.182,77.91.104.22,1257420692691996,1257421238671788,17,56471,80,abortive,
172.28.11.182,77.91.104.22,1257421118876925,1257421238672860,11,43734,80,abortive,
172.28.11.182,77.91.104.22,1257421118884436,1257421238672866,13,36708,80,abortive,
172.28.11.182,77.91.104.22,1257431419699410,1257431534482962,11,42256,80,abortive,
172.28.11.182,77.91.104.22,1257431419706420,1257431534482985,17,50514,80,abortive,
