src,dst,st,et,p,sp,dp,ct,ir
172.28.2.98,64.180.1.1,1257265110873423,1257265116135074,19,36469,25,abortive,
64.180.1.1,172.28.2.98,1257265110875989,1257265110876150,2,58240,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265114013533,1257265116141224,19,37139,25,abortive,
64.180.1.1,172.28.2.98,1257265114016042,1257265114016193,2,37784,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265117275390,1257265118339802,19,47511,25,abortive,
64.180.1.1,172.28.2.98,1257265117278175,1257265117278354,2,58842,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265118303124,1257265119379000,19,59642,25,abortive,
64.180.1.1,172.28.2.98,1257265118305498,1257265118305650,2,43377,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265119324384,1257265120416068,19,43356,25,abortive,
64.180.1.1,172.28.2.98,1257265119326874,1257265119327028,2,60604,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265123484047,1257265124562589,19,43967,25,abortive,
64.180.1.1,172.28.2.98,1257265123497700,1257265123497852,2,60288,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265133768761,1257265134958035,19,50191,25,abortive,
64.180.1.1,172.28.2.98,1257265133771608,1257265133771759,2,60769,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265136906662,1257265138085140,19,48447,25,abortive,
64.180.1.1,172.28.2.98,1257265136908984,1257265136909137,2,33571,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265138988111,1257265140074017,19,55705,25,abortive,
64.180.1.1,172.28.2.98,1257265138991053,1257265138991287,2,39319,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265140027191,1257265141114850,19,42102,25,abortive,
64.180.1.1,172.28.2.98,1257265140029595,1257265140029743,2,44736,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265141056331,1257265142086722,19,56677,25,abortive,
64.180.1.1,172.28.2.98,1257265141058760,1257265141058911,2,50616,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265142082506,1257265143141549,19,35376,25,abortive,
64.180.1.1,172.28.2.98,1257265142085143,1257265142085392,2,44322,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265143106076,1257265144148380,19,38284,25,abortive,
64.180.1.1,172.28.2.98,1257265143108909,1257265143109060,2,34653,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265144142580,1257265145612639,21,39281,25,abortive,
64.180.1.1,172.28.2.98,1257265144145069,1257265144145246,2,48268,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265146471630,1257265147542814,19,34606,25,abortive,
64.180.1.1,172.28.2.98,1257265146475959,1257265146476176,2,44568,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265147511001,1257265148643874,19,41557,25,abortive,
64.180.1.1,172.28.2.98,1257265147513983,1257265147514136,2,53011,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265148546899,1257265149628051,19,57511,25,abortive,
64.180.1.1,172.28.2.98,1257265148549314,1257265148549464,2,52197,113,invalid,rst_during_handshake
172.28.2.98,64.180.1.1,1257265163325215,1257265164424841,19,36441,25,abortive,
64.180.1.1,172.28.2.98,1257265163327677,1257265163327829,2,49724,113,invalid,rst_during_handshake
