src,dst,st,et,p,sp,dp,ct,ir
172.28.6.9,66.200.1.1,1257259181970657,1257259183363101,21,46771,25,abortive,
66.200.1.1,172.28.6.9,1257259181973206,1257259181973353,2,50638,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257259183084074,1257259184235784,19,56895,25,abortive,
66.200.1.1,172.28.6.9,1257259183086657,1257259183086808,2,41814,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257259184129691,1257259185200156,19,32922,25,abortive,
66.200.1.1,172.28.6.9,1257259184132437,1257259184132589,2,44785,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257259186190331,1257259187230566,19,58427,25,abortive,
66.200.1.1,172.28.6.9,1257259186193050,1257259186193202,2,36233,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257259189284202,1257259190360236,19,47139,25,abortive,
66.200.1.1,172.28.6.9,1257259189286540,1257259189286691,2,37465,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257259193450244,1257259194531324,19,53935,25,abortive,
66.200.1.1,172.28.6.9,1257259193452846,1257259193452998,2,42799,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257259206427255,1257259207602048,21,40817,25,abortive,
66.200.1.1,172.28.6.9,1257259206429895,1257259206430103,2,47013,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257259207561175,1257259208664629,19,36571,25,abortive,
66.200.1.1,172.28.6.9,1257259207563555,1257259207563704,2,40813,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283662876009,1257283663958322,19,50206,25,abortive,
66.200.1.1,172.28.6.9,1257283662878753,1257283662878898,2,59456,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283665974362,1257283667061168,19,35816,25,abortive,
66.200.1.1,172.28.6.9,1257283665977016,1257283665977166,2,53908,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283670169914,1257283671259417,19,37745,25,abortive,
66.200.1.1,172.28.6.9,1257283670172382,1257283670172530,2,44357,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283673272720,1257283674359891,19,38303,25,abortive,
66.200.1.1,172.28.6.9,1257283673275180,1257283673275330,2,38595,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283681563049,1257283682645253,19,42075,25,abortive,
66.200.1.1,172.28.6.9,1257283681565547,1257283681565699,2,48138,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283685661062,1257283686685326,19,56540,25,abortive,
66.200.1.1,172.28.6.9,1257283685663488,1257283685663637,2,54074,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283699107191,1257283700201339,19,39688,25,abortive,
66.200.1.1,172.28.6.9,1257283699109832,1257283699109982,2,59548,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283707359925,1257283708466543,19,36063,25,abortive,
66.200.1.1,172.28.6.9,1257283707362578,1257283707362726,2,41230,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283709476145,1257283710700358,21,47548,25,abortive,
66.200.1.1,172.28.6.9,1257283709486743,1257283709486890,2,58698,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283727089400,1257283728107222,19,33187,25,abortive,
66.200.1.1,172.28.6.9,1257283727091885,1257283727092036,2,44632,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283729124446,1257283730217571,19,59938,25,abortive,
66.200.1.1,172.28.6.9,1257283729127048,1257283729127197,2,36784,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283751686379,1257283752750344,19,36827,25,abortive,
66.200.1.1,172.28.6.9,1257283751689238,1257283751689383,2,55463,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283759912915,1257283760941716,19,40001,25,abortive,
66.200.1.1,172.28.6.9,1257283759915977,1257283759916126,2,58767,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283763013193,1257283764124929,19,56514,25,abortive,
66.200.1.1,172.28.6.9,1257283763028686,1257283763028833,2,40401,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283772364227,1257283773463878,19,41446,25,abortive,
66.200.1.1,172.28.6.9,1257283772377185,1257283772378335,2,48527,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283787807930,1257283788876952,19,33367,25,abortive,
66.200.1.1,172.28.6.9,1257283787810333,1257283787810482,2,49080,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283795033324,1257283796106282,19,36483,25,abortive,
66.200.1.1,172.28.6.9,1257283795035732,1257283795035885,2,47674,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283814596565,1257283815735700,19,59701,25,abortive,
66.200.1.1,172.28.6.9,1257283814599313,1257283814599461,2,59994,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283816646584,1257283817676431,19,38571,25,abortive,
66.200.1.1,172.28.6.9,1257283816649136,1257283816649307,2,34473,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283830428110,1257283831458788,19,59822,25,abortive,
66.200.1.1,172.28.6.9,1257283830430585,1257283830430734,2,50099,113,invalid,rst_during_handshake
172.28.6.9,66.200.1.1,1257283834534736,1257283835666651,19,60403,25,abortive,
