src,dst,st,et,p,sp,dp,ct,ir
172.28.128.124,66.200.1.1,1257258312064144,1257258313138494,19,47780,25,abortive,
66.200.1.1,172.28.128.124,1257258312067631,1257258312067779,2,49840,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258313101692,1257258314219711,19,34469,25,abortive,
66.200.1.1,172.28.128.124,1257258313106570,1257258313106753,2,34255,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258319355491,1257258320384017,19,58355,25,abortive,
66.200.1.1,172.28.128.124,1257258319358085,1257258319358232,2,59664,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258320382415,1257258321400097,19,44766,25,abortive,
66.200.1.1,172.28.128.124,1257258320385343,1257258320385526,2,47495,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258335573980,1257258336729092,19,57109,25,abortive,
66.200.1.1,172.28.128.124,1257258335606952,1257258335607102,2,46562,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258337666007,1257258338767841,19,34598,25,abortive,
66.200.1.1,172.28.128.124,1257258337668832,1257258337669054,2,33585,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258340738862,1257258341808427,19,40106,25,abortive,
66.200.1.1,172.28.128.124,1257258340741345,1257258340741496,2,43908,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258341773002,1257258342834494,19,55313,25,abortive,
66.200.1.1,172.28.128.124,1257258341775655,1257258341775855,2,55307,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258346913687,1257258347971463,19,36150,25,abortive,
66.200.1.1,172.28.128.124,1257258346916403,1257258346916552,2,58184,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258348972208,1257258350032364,19,46959,25,abortive,
66.200.1.1,172.28.128.124,1257258348974697,1257258348974894,2,42427,113,invalid,rst_during_handshake
172.28.128.124,66.200.1.1,1257258355266058,1257258356330454,19,54779,25,abortive,
66.200.1.1,172.28.128.124,1257258355268695,1257258355268905,2,39227,113,invalid,rst_during_handshake
