src,dst,st,et,p,sp,dp,ct,ir
172.28.132.25,24.145.1.1,1257265098320269,1257265099345393,19,58101,25,abortive,
24.145.1.1,172.28.132.25,1257265098322885,1257265098323061,2,33788,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257265107595261,1257265108630923,19,36391,25,abortive,
24.145.1.1,172.28.132.25,1257265107597778,1257265107597929,2,55210,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257265114850459,1257265116194710,19,40255,25,abortive,
24.145.1.1,172.28.132.25,1257265114852980,1257265114853130,2,32828,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257265126832549,1257265127877060,19,47091,25,abortive,
24.145.1.1,172.28.132.25,1257265126834959,1257265126835108,2,33593,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279696859575,1257279700985966,19,45974,25,abortive,
24.145.1.1,172.28.132.25,1257279696862399,1257279696862551,2,33504,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279701998311,1257279703074685,19,38722,25,abortive,
24.145.1.1,172.28.132.25,1257279702000764,1257279702000914,2,33507,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279704056439,1257279705090962,19,48136,25,abortive,
24.145.1.1,172.28.132.25,1257279704058894,1257279704059043,2,45464,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279706093322,1257279707202058,19,52180,25,abortive,
24.145.1.1,172.28.132.25,1257279706095925,1257279706096060,2,34670,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279714324345,1257279715345472,19,40343,25,abortive,
24.145.1.1,172.28.132.25,1257279714326725,1257279714326875,2,45658,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279715344441,1257279716374986,19,37197,25,abortive,
24.145.1.1,172.28.132.25,1257279715346920,1257279715347071,2,43773,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279720545788,1257279721574125,19,55528,25,abortive,
24.145.1.1,172.28.132.25,1257279720548196,1257279720548345,2,49001,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279721565087,1257279722600770,19,44078,25,abortive,
24.145.1.1,172.28.132.25,1257279721567809,1257279721567960,2,59213,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279723620350,1257279724644398,19,42280,25,abortive,
24.145.1.1,172.28.132.25,1257279723623092,1257279723623246,2,33949,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279739053064,1257279740220804,19,50147,25,abortive,
24.145.1.1,172.28.132.25,1257279739064932,1257279739065080,2,59507,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279741165499,1257279742225301,19,34694,25,abortive,
24.145.1.1,172.28.132.25,1257279741167942,1257279741168091,2,44220,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279743232539,1257279744303970,19,57206,25,abortive,
24.145.1.1,172.28.132.25,1257279743234890,1257279743235042,2,48589,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279756675187,1257279757707205,19,47426,25,abortive,
24.145.1.1,172.28.132.25,1257279756677590,1257279756677740,2,38343,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279759758687,1257279760814311,19,59061,25,abortive,
24.145.1.1,172.28.132.25,1257279759761352,1257279759761500,2,40967,113,invalid,rst_during_handshake
172.28.132.25,24.145.1.1,1257279786443817,1257279787479194,19,51811,25,abortive,
24.145.1.1,172.28.132.25,1257279786446185,1257279786446335,2,59856,113,invalid,rst_during_handshake
