src,dst,st,et,p,sp,dp,ct,ir
172.28.220.39,24.145.1.1,1257259142877968,1257259143907427,19,40855,25,abortive,
24.145.1.1,172.28.220.39,1257259142880547,1257259142880700,2,54283,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259144939119,1257259145996555,19,45071,25,abortive,
24.145.1.1,172.28.220.39,1257259144941979,1257259144942151,2,52759,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259150132878,1257259151188410,19,37928,25,abortive,
24.145.1.1,172.28.220.39,1257259150135208,1257259150135380,2,55698,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259156337870,1257259157543307,21,35674,25,abortive,
24.145.1.1,172.28.220.39,1257259156341483,1257259156341658,2,48366,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259174109518,1257259175140509,19,50529,25,abortive,
24.145.1.1,172.28.220.39,1257259174111924,1257259174112084,2,46567,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259181289900,1257259182413882,19,59307,25,abortive,
24.145.1.1,172.28.220.39,1257259181303798,1257259181303948,2,55575,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259183417181,1257259184487984,19,46277,25,abortive,
24.145.1.1,172.28.220.39,1257259183419659,1257259183419807,2,39388,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259188657522,1257259189689314,19,34828,25,abortive,
24.145.1.1,172.28.220.39,1257259188660024,1257259188660179,2,54739,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257259192793571,1257259193935337,19,32776,25,abortive,
24.145.1.1,172.28.220.39,1257259192819751,1257259192819905,2,44596,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283629500885,1257283630586336,19,48738,25,abortive,
24.145.1.1,172.28.220.39,1257283629503362,1257283629503512,2,36804,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283631566554,1257283632645315,19,37622,25,abortive,
24.145.1.1,172.28.220.39,1257283631568941,1257283631569092,2,36571,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283634665883,1257283635801887,21,48643,25,abortive,
24.145.1.1,172.28.220.39,1257283634686626,1257283634686774,2,48381,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283638948798,1257283640034967,19,42076,25,abortive,
24.145.1.1,172.28.220.39,1257283638951208,1257283638951357,2,58982,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283643080009,1257283644173738,19,48544,25,abortive,
24.145.1.1,172.28.220.39,1257283643082465,1257283643082615,2,48000,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283653429338,1257283654446993,19,46170,25,abortive,
24.145.1.1,172.28.220.39,1257283653431823,1257283653431973,2,46315,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283666818161,1257283667982744,19,59359,25,abortive,
24.145.1.1,172.28.220.39,1257283666820798,1257283666820948,2,51276,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283667851696,1257283668909462,19,36580,25,abortive,
24.145.1.1,172.28.220.39,1257283667854185,1257283667854334,2,53081,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257283670953590,1257283671979928,19,39930,25,abortive,
24.145.1.1,172.28.220.39,1257283670956013,1257283670956158,2,35458,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257359322995288,1257359324055301,19,36484,25,abortive,
24.145.1.1,172.28.220.39,1257359322997844,1257359322997995,2,42127,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257359332281997,1257359333381719,19,54780,25,abortive,
24.145.1.1,172.28.220.39,1257359332284514,1257359332284666,2,54364,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257359344761564,1257359345812599,19,52734,25,abortive,
24.145.1.1,172.28.220.39,1257359344764023,1257359344764180,2,34296,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257359351958949,1257359353044249,19,37222,25,abortive,
24.145.1.1,172.28.220.39,1257359351961347,1257359351961499,2,50590,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257359360173664,1257359361225124,19,45738,25,abortive,
24.145.1.1,172.28.220.39,1257359360176074,1257359360176227,2,46401,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257359366368662,1257359367428624,19,56975,25,abortive,
24.145.1.1,172.28.220.39,1257359366371504,1257359366371660,2,52190,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257359371558004,1257359372588746,19,38241,25,abortive,
24.145.1.1,172.28.220.39,1257359371560276,1257359371563494,2,57533,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257413986286648,1257413987308105,19,51118,25,abortive,
24.145.1.1,172.28.220.39,1257413986289086,1257413986289239,2,55526,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257413992439827,1257413993476995,19,38240,25,abortive,
24.145.1.1,172.28.220.39,1257413992442214,1257413992442365,2,59134,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257413996580971,1257413997611900,19,49335,25,abortive,
24.145.1.1,172.28.220.39,1257413996583453,1257413996583601,2,33576,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257413998636830,1257413999678667,19,40208,25,abortive,
24.145.1.1,172.28.220.39,1257413998639289,1257413998639450,2,37169,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414004777617,1257414005798441,19,32921,25,abortive,
24.145.1.1,172.28.220.39,1257414004780097,1257414004780260,2,37743,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414008857164,1257414009888177,19,52801,25,abortive,
24.145.1.1,172.28.220.39,1257414008859626,1257414008859776,2,50026,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414012947341,1257414013969455,19,34549,25,abortive,
24.145.1.1,172.28.220.39,1257414012949656,1257414012949807,2,34122,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414024200976,1257414025220045,19,42250,25,abortive,
24.145.1.1,172.28.220.39,1257414024203587,1257414024203738,2,54013,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414028302909,1257414029356510,19,51603,25,abortive,
24.145.1.1,172.28.220.39,1257414028305328,1257414028305480,2,44503,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414051809916,1257414052828342,19,57202,25,abortive,
24.145.1.1,172.28.220.39,1257414051812293,1257414051812445,2,48723,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414069231246,1257414070260004,19,42991,25,abortive,
24.145.1.1,172.28.220.39,1257414069233787,1257414069233936,2,42626,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414070251420,1257414071270732,19,34083,25,abortive,
24.145.1.1,172.28.220.39,1257414070253746,1257414070253898,2,37374,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414310675841,1257414311703422,19,42404,25,abortive,
24.145.1.1,172.28.220.39,1257414310678425,1257414310678573,2,43530,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414311701314,1257414312722315,19,49658,25,abortive,
24.145.1.1,172.28.220.39,1257414311704305,1257414311704493,2,33677,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414313742399,1257414314762701,19,49873,25,abortive,
24.145.1.1,172.28.220.39,1257414313744895,1257414313745046,2,37393,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414322940535,1257414324047892,19,44647,25,abortive,
24.145.1.1,172.28.220.39,1257414322942987,1257414322943136,2,43824,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414330101718,1257414331121795,19,50815,25,abortive,
24.145.1.1,172.28.220.39,1257414330104232,1257414330104381,2,32986,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414337281463,1257414338303908,19,45361,25,abortive,
24.145.1.1,172.28.220.39,1257414337283931,1257414337284081,2,55070,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257414338302474,1257414339325120,19,44717,25,abortive,
24.145.1.1,172.28.220.39,1257414338304949,1257414338305186,2,33427,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257420831972325,1257420832992407,19,59774,25,abortive,
24.145.1.1,172.28.220.39,1257420831974874,1257420831975019,2,57424,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257420836061045,1257420838262304,19,43532,25,abortive,
24.145.1.1,172.28.220.39,1257420836063677,1257420836063980,2,43500,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257420862716485,1257420864053257,19,45680,25,abortive,
24.145.1.1,172.28.220.39,1257420862718750,1257420862718894,2,43395,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431525226719,1257431526315986,19,60354,25,abortive,
24.145.1.1,172.28.220.39,1257431525229191,1257431525229340,2,46067,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431541654404,1257431543321796,21,38609,25,abortive,
24.145.1.1,172.28.220.39,1257431541657156,1257431541657314,2,53760,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431544218818,1257431545237215,19,60481,25,abortive,
24.145.1.1,172.28.220.39,1257431544221409,1257431544221583,2,43979,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431548466969,1257431549527267,19,41561,25,abortive,
24.145.1.1,172.28.220.39,1257431548469444,1257431548469595,2,39163,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431570508641,1257431571576374,19,46432,25,abortive,
24.145.1.1,172.28.220.39,1257431570511157,1257431570511309,2,45987,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431571539615,1257431572619216,19,45830,25,abortive,
24.145.1.1,172.28.220.39,1257431571541981,1257431571542131,2,49092,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431572569646,1257431573629764,19,56059,25,abortive,
24.145.1.1,172.28.220.39,1257431572572534,1257431572572685,2,36020,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431585925735,1257431587008397,19,46659,25,abortive,
24.145.1.1,172.28.220.39,1257431585928271,1257431585928450,2,37488,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431586959074,1257431588039953,19,53043,25,abortive,
24.145.1.1,172.28.220.39,1257431586961553,1257431586961707,2,51251,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431594399127,1257431595450719,19,34975,25,abortive,
24.145.1.1,172.28.220.39,1257431594401598,1257431594401798,2,32841,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431600602390,1257431601667796,19,48328,25,abortive,
24.145.1.1,172.28.220.39,1257431600604923,1257431600605075,2,38944,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431602662718,1257431603709972,19,34762,25,abortive,
24.145.1.1,172.28.220.39,1257431602665729,1257431602665880,2,46280,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431604728134,1257431605839813,19,35090,25,abortive,
24.145.1.1,172.28.220.39,1257431604730580,1257431604730730,2,60947,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431608844060,1257431609945401,19,60776,25,abortive,
24.145.1.1,172.28.220.39,1257431608846568,1257431608846721,2,58432,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431614031386,1257431615088708,19,34199,25,abortive,
24.145.1.1,172.28.220.39,1257431614033960,1257431614034170,2,46494,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431629452842,1257431630471856,19,50991,25,abortive,
24.145.1.1,172.28.220.39,1257431629455241,1257431629455391,2,44046,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431631490575,1257431632533032,19,51335,25,abortive,
24.145.1.1,172.28.220.39,1257431631493417,1257431631493597,2,41303,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431635601290,1257431636634726,19,39803,25,abortive,
24.145.1.1,172.28.220.39,1257431635603937,1257431635604092,2,56608,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431636627489,1257431638242606,19,58188,25,abortive,
24.145.1.1,172.28.220.39,1257431636629667,1257431636630819,2,37067,113,invalid,rst_during_handshake
172.28.220.39,24.145.1.1,1257431642829167,1257431643875924,19,40383,25,abortive,
