src,dst,st,et,p,sp,dp,ct,ir
172.28.6.134,130.149.81.31,1257260186498282,1257260186513855,10,37972,80,graceful,
130.149.81.31,172.28.6.134,1257260486175007,1257260486269154,331,60490,10000,graceful,
172.28.6.134,130.149.81.31,1257266764473804,1257266764489744,10,34925,80,graceful,
130.149.81.31,172.28.6.134,1257267064060075,1257267064181718,438,47244,10000,graceful,
172.28.6.134,130.149.81.31,1257341311462385,1257341311479819,10,41795,80,graceful,
130.149.81.31,172.28.6.134,1257341611139420,1257341611237002,472,35116,10000,graceful,
172.28.6.134,130.149.81.31,1257372942435666,1257372942461883,10,48438,80,graceful,
130.149.81.31,172.28.6.134,1257373242104134,1257373242462789,461,34194,10000,graceful,
172.28.6.134,130.149.81.31,1257397017552661,1257397017563219,10,56939,80,graceful,
130.149.81.31,172.28.6.134,1257397317228989,1257397318288915,500,35679,10000,graceful,
172.28.6.134,130.149.81.31,1257510661588027,1257510661600285,10,46797,80,graceful,
130.149.81.31,172.28.6.134,1257510961225520,1257510962411882,495,35856,10000,graceful,
172.28.6.134,130.149.81.31,1257515397521685,1257515397543901,10,52692,80,graceful,
130.149.81.31,172.28.6.134,1257515697201024,1257515697302185,467,59862,10000,graceful,
172.28.6.134,130.149.81.31,1257625682474290,1257625682481118,10,38758,80,graceful,
130.149.81.31,172.28.6.134,1257625982110448,1257625982971492,496,57285,10000,graceful,
172.28.6.134,130.149.81.31,1257641504461112,1257641504478311,10,44258,80,graceful,
130.149.81.31,172.28.6.134,1257641804152765,1257641804392683,467,51820,10000,graceful,
172.28.6.134,130.149.81.31,1257643332534736,1257643332541413,10,56489,80,graceful,
130.149.81.31,172.28.6.134,1257643632214411,1257643632313703,466,46943,10000,graceful,
