src,dst,st,et,p,sp,dp,ct,ir
172.28.194.173,70.98.1.1,1257260107024009,1257260108085308,19,52280,25,abortive,
70.98.1.1,172.28.194.173,1257260107026465,1257260107026613,2,42638,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260111199692,1257260112265721,19,50181,25,abortive,
70.98.1.1,172.28.194.173,1257260111201956,1257260111202111,2,42968,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260112225253,1257260113330371,19,41420,25,abortive,
70.98.1.1,172.28.194.173,1257260112227796,1257260112227951,2,32952,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260114289070,1257260115356288,19,59398,25,abortive,
70.98.1.1,172.28.194.173,1257260114291510,1257260114291703,2,42185,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260117379360,1257260118409779,19,42512,25,abortive,
70.98.1.1,172.28.194.173,1257260117382284,1257260117382435,2,48888,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260118402774,1257260119429455,19,44325,25,abortive,
70.98.1.1,172.28.194.173,1257260118405226,1257260118405428,2,60946,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260119430638,1257260120506270,19,56622,25,abortive,
70.98.1.1,172.28.194.173,1257260119433082,1257260119433230,2,57361,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260120458591,1257260126113801,21,51978,25,abortive,
70.98.1.1,172.28.194.173,1257260120465769,1257260120465960,2,55951,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260127959601,1257260129046707,19,45449,25,abortive,
70.98.1.1,172.28.194.173,1257260127962016,1257260127962183,2,52611,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260131064470,1257260132436177,21,58806,25,abortive,
70.98.1.1,172.28.194.173,1257260131067067,1257260131067216,2,34608,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260132296444,1257260133461502,21,56915,25,abortive,
70.98.1.1,172.28.194.173,1257260132299040,1257260132299187,2,40489,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260133395678,1257260134500678,19,36516,25,abortive,
70.98.1.1,172.28.194.173,1257260133398046,1257260133398208,2,53905,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260137546909,1257260138569953,19,33631,25,abortive,
70.98.1.1,172.28.194.173,1257260137549255,1257260137549407,2,59762,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260140608174,1257260141635468,19,48503,25,abortive,
70.98.1.1,172.28.194.173,1257260140610768,1257260140610919,2,60929,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260141630914,1257260142772169,19,42421,25,abortive,
70.98.1.1,172.28.194.173,1257260141633568,1257260141633761,2,42719,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260151938718,1257260152962160,19,49548,25,abortive,
70.98.1.1,172.28.194.173,1257260151941170,1257260151941324,2,33898,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260152961588,1257260153983570,19,47484,25,abortive,
70.98.1.1,172.28.194.173,1257260152964050,1257260152964202,2,47239,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260153981623,1257260155013346,19,44101,25,abortive,
70.98.1.1,172.28.194.173,1257260153984689,1257260153984884,2,47048,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260156029634,1257260157074777,19,51400,25,abortive,
70.98.1.1,172.28.194.173,1257260156035894,1257260156036086,2,44415,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260157076128,1257260158095820,21,35466,25,abortive,
70.98.1.1,172.28.194.173,1257260157078894,1257260157079096,2,39198,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260158105978,1257260159236702,19,46800,25,abortive,
70.98.1.1,172.28.194.173,1257260158108653,1257260158108833,2,53437,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260161203370,1257260166444262,21,48647,25,abortive,
70.98.1.1,172.28.194.173,1257260161205878,1257260161206027,2,49878,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260165958265,1257260167028799,19,42918,25,abortive,
70.98.1.1,172.28.194.173,1257260165961099,1257260165961285,2,45425,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260168020504,1257260169091865,19,59734,25,abortive,
70.98.1.1,172.28.194.173,1257260168023382,1257260168023543,2,46679,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260171104002,1257260172145205,19,51187,25,abortive,
70.98.1.1,172.28.194.173,1257260171106391,1257260171106552,2,60330,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260177290924,1257260178333228,19,50512,25,abortive,
70.98.1.1,172.28.194.173,1257260177293579,1257260177293787,2,47346,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260182421623,1257260183591174,19,33391,25,abortive,
70.98.1.1,172.28.194.173,1257260182424201,1257260182424354,2,49547,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260184494740,1257260185797734,19,55615,25,abortive,
70.98.1.1,172.28.194.173,1257260184497478,1257260184497664,2,58682,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260187573944,1257260188591642,19,41315,25,abortive,
70.98.1.1,172.28.194.173,1257260187576437,1257260187576635,2,46835,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260191675879,1257260192705276,19,51985,25,abortive,
70.98.1.1,172.28.194.173,1257260191678287,1257260191678438,2,45785,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260194751664,1257260195771487,19,42813,25,abortive,
70.98.1.1,172.28.194.173,1257260194754371,1257260194754578,2,51917,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260199959873,1257260201047669,19,51096,25,abortive,
70.98.1.1,172.28.194.173,1257260199962459,1257260199962637,2,55286,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260205562191,1257260206646005,19,54810,25,abortive,
70.98.1.1,172.28.194.173,1257260205564728,1257260205564878,2,54699,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260206611596,1257260207960438,19,56372,25,abortive,
70.98.1.1,172.28.194.173,1257260206613872,1257260206614059,2,57942,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260208737698,1257260209813247,19,33007,25,abortive,
70.98.1.1,172.28.194.173,1257260208740571,1257260208740724,2,53220,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260209767615,1257260210900494,19,58929,25,abortive,
70.98.1.1,172.28.194.173,1257260209769859,1257260209770016,2,58162,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260210806010,1257260211869057,19,32771,25,abortive,
70.98.1.1,172.28.194.173,1257260210808727,1257260210808882,2,37512,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260211844536,1257260212896084,19,41165,25,abortive,
70.98.1.1,172.28.194.173,1257260211846891,1257260211847039,2,36221,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260216995246,1257260218035313,19,43003,25,abortive,
70.98.1.1,172.28.194.173,1257260216997611,1257260216997762,2,41188,113,invalid,rst_during_handshake
172.28.194.173,70.98.1.1,1257260218034719,1257260219184232,19,37862,25,abortive,
70.98.1.1,172.28.194.173,1257260218037384,1257260218037559,2,35052,113,invalid,rst_during_handshake
