src,dst,st,et,p,sp,dp,ct,ir
6.114.72.11,172.28.4.7,1257257883770551,1257257905881885,13,22981,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257883770595,1257257883771302,4,56175,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257887768890,1257257897880838,10,49267,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257891767115,1257257901681791,10,29041,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257895765206,1257257905082057,10,47939,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257899763401,1257257910082103,10,22646,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257903761631,1257257925282927,13,44085,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257907759868,1257257907759868,1,24865,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257911758154,1257257911758154,1,14821,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257915756369,1257257915756369,1,10630,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257919754633,1257257919754633,1,40599,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257923752904,1257257945883416,13,11177,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257927751185,1257257927751185,1,46066,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257931749459,1257257931749459,1,48339,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257935747758,1257257957083127,13,2695,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257939746048,1257257961884016,13,35211,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257943744314,1257257943744314,1,27977,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257947742714,1257257947742714,1,35807,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257951740903,1257257951740903,1,32213,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257955739351,1257257977082723,11,11728,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257959737645,1257257969883801,10,31501,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257257963735753,1257257963735753,1,30819,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257257967734038,1257258776870136,6,52254,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257257971732486,1257257993283084,7,13433,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257258690722048,1257258712668715,11,5465,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257258690722231,1257258690723695,4,17041,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257258694722569,1257258704668531,8,33213,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257258698723098,1257258709268636,8,48367,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257258702723451,1257258712468690,6,3301,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257258706723712,1257258729269072,5,4659,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257258710723991,1257258720666801,4,34349,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257258714724254,1257258714724254,1,29570,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258718724539,1257258718724539,1,16576,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258722724808,1257258722724808,1,60128,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258726725267,1257258736069206,4,18662,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257258730725364,1257258730725364,1,20334,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258734725678,1257258734725678,1,7320,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258738726056,1257258738726056,1,5055,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258742726274,1257258752469569,4,46554,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257258746726666,1257258769069989,5,60896,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257258750727150,1257258750727150,1,31746,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258758727830,1257258758727830,1,60276,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258762727993,1257258762727993,1,49283,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258766728346,1257258766728346,1,26109,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257258770728647,1257258793270502,5,6167,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257258774729001,1257258785070326,4,4849,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257258778729328,1257258778729496,2,44164,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264497667695,1257264519046288,11,42223,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257264497667747,1257264497668465,4,60880,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257264501668095,1257264524046395,11,1921,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257264505668369,1257264515646706,10,40573,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257264509668410,1257264531442200,9,57623,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257264513668658,1257264523444356,6,24514,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257264517668980,1257264539246731,5,1414,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264521669037,1257264531442192,4,11974,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264525669270,1257264536046690,4,47747,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264529669439,1257264529669439,1,12586,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257264533669638,1257264555842764,5,48055,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264537669856,1257264559247202,5,32614,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264541670057,1257264563447304,5,4453,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264545670273,1257264566849369,5,46777,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264549670494,1257264559647193,4,8061,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264553670747,1257264576249582,5,42782,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264557670970,1257264567249393,4,14569,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264561671388,1257264583049731,5,37521,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264565671507,1257264587449838,5,54511,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264569673782,1257264579449641,4,52363,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264573674194,1257264584049752,4,50186,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264577674436,1257264599250092,5,25246,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257264581674713,1257264581674713,1,13008,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257264585674979,1257264585675125,2,34458,80,invalid,incomplete_no_ack
6.114.72.11,172.28.4.7,1257273939691475,1257273960842195,13,1433,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273939691593,1257273961041264,13,16502,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273943691857,1257273966042658,13,7879,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273947692061,1257273957641355,10,38152,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273951692284,1257273973241672,13,3596,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273955692503,1257273978044377,13,25932,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273959692815,1257273981042367,13,16862,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273963693089,1257273986042004,13,19160,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273967693229,1257273977042010,10,47342,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273971693486,1257273993242425,13,12180,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273975693900,1257273985642100,10,12707,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273979694016,1257273990242277,10,16762,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273983694290,1257274005650154,13,48390,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273987694565,1257273997042735,10,11966,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273991694864,1257274002044256,10,2192,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273995695170,1257274005650662,10,43985,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257273999695467,1257273999695467,1,10326,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257274003695955,1257274014049059,10,34751,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257274007702122,1257274017050057,10,53212,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257274011702439,1257274011702439,1,51809,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257274015702889,1257274037848442,11,53182,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257274019703075,1257274019703075,1,30353,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257274023703517,1257274045648589,9,19455,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257274027703657,1257274036848374,6,4608,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275903636444,1257275925003674,13,23106,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275903636548,1257275903637277,4,3635,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275907636788,1257275917004291,10,2303,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275911637020,1257275921003996,10,49952,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275915637324,1257275937804392,13,59886,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275919637451,1257275941004490,13,8382,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275923637676,1257275945803553,13,19883,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275927637964,1257275949808258,13,45218,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275931638308,1257275941406018,10,47594,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275935638397,1257275935638397,1,30605,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257275939638643,1257275961404746,13,49039,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275943638906,1257275966205126,13,46723,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275947639181,1257275958204987,10,60080,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275951639604,1257275972805438,13,54400,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275955639862,1257275965406629,10,5866,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275959640041,1257275969205225,10,29859,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275963640494,1257275963640494,1,53939,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257275967640664,1257275978205171,10,40028,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275971640961,1257275971640961,1,30502,80,invalid,incomplete_no_synack
6.114.72.11,172.28.4.7,1257275975641306,1257275998204660,11,48692,80,invalid,invalid_ack
6.114.72.11,172.28.4.7,1257275979641624,1257275979641624,1,35335,80,invalid,incomplete_no_synack
