src,dst,st,et,p,sp,dp,ct,ir
172.28.220.39,66.200.1.1,1257259140835446,1257259141860100,19,49042,25,abortive,
66.200.1.1,172.28.220.39,1257259140838028,1257259140838205,2,38962,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259148057474,1257259149130362,19,43188,25,abortive,
66.200.1.1,172.28.220.39,1257259148060165,1257259148060323,2,52550,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259152207398,1257259153262505,19,59223,25,abortive,
66.200.1.1,172.28.220.39,1257259152210057,1257259152210240,2,33574,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259162694965,1257259163904489,19,50000,25,abortive,
66.200.1.1,172.28.220.39,1257259162697513,1257259162697671,2,39484,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259163743058,1257259168977642,21,51448,25,abortive,
66.200.1.1,172.28.220.39,1257259163745627,1257259163745778,2,41574,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259168505028,1257259170098085,21,47211,25,abortive,
66.200.1.1,172.28.220.39,1257259168518218,1257259168518428,2,40835,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259169929445,1257259171025655,19,55002,25,abortive,
66.200.1.1,172.28.220.39,1257259169932206,1257259169932431,2,36206,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259170987903,1257259172074557,19,32779,25,abortive,
66.200.1.1,172.28.220.39,1257259170990452,1257259170990650,2,46786,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259179236933,1257259180257751,19,43887,25,abortive,
66.200.1.1,172.28.220.39,1257259179239334,1257259179239484,2,36208,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257259187630337,1257259188658070,19,34170,25,abortive,
66.200.1.1,172.28.220.39,1257259187634236,1257259187634427,2,57653,113,invalid,rst_during_handshake
172.28.220.39,66.200.1.1,1257283626318708,1257283627384455,19,33804,25,abortive,
