src,dst,st,et,p,sp,dp,ct,ir
172.28.130.83,70.98.1.1,1257265230891395,1257265231979530,19,55161,25,abortive,
70.98.1.1,172.28.130.83,1257265230893833,1257265230893976,2,47422,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265234059229,1257265235177136,19,56010,25,abortive,
70.98.1.1,172.28.130.83,1257265234062307,1257265234062458,2,34729,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265236138546,1257265241637550,19,59343,25,abortive,
70.98.1.1,172.28.130.83,1257265236140954,1257265236141102,2,46708,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265237161942,1257265241708120,21,59027,25,abortive,
70.98.1.1,172.28.130.83,1257265237164377,1257265237164529,2,33760,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265242483522,1257265243528391,19,35006,25,abortive,
70.98.1.1,172.28.130.83,1257265242486005,1257265242486156,2,33618,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265246680112,1257265247802800,19,38616,25,abortive,
70.98.1.1,172.28.130.83,1257265246682684,1257265246682838,2,49365,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265252961534,1257265254029330,19,38101,25,abortive,
70.98.1.1,172.28.130.83,1257265252963990,1257265252964146,2,54522,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265262252340,1257265263302470,19,45798,25,abortive,
70.98.1.1,172.28.130.83,1257265262254773,1257265262254927,2,58280,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265264339145,1257265265399725,19,33624,25,abortive,
70.98.1.1,172.28.130.83,1257265264341638,1257265264341830,2,55169,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265275712646,1257265276828090,19,56186,25,abortive,
70.98.1.1,172.28.130.83,1257265275715251,1257265275715403,2,53463,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265278846402,1257265279931278,19,40475,25,abortive,
70.98.1.1,172.28.130.83,1257265278848830,1257265278849049,2,55332,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265282974815,1257265284047578,19,42949,25,abortive,
70.98.1.1,172.28.130.83,1257265282977488,1257265282977636,2,54227,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265285044091,1257265286092139,19,35237,25,abortive,
70.98.1.1,172.28.130.83,1257265285046463,1257265285046616,2,45976,113,invalid,rst_during_handshake
172.28.130.83,70.98.1.1,1257265300175143,1257265301239215,19,36847,25,abortive,
