src,dst,st,et,p,sp,dp,ct,ir
172.28.14.161,24.145.1.1,1257258319783767,1257258320815289,19,41615,25,abortive,
24.145.1.1,172.28.14.161,1257258319786589,1257258319786785,2,58815,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258324921679,1257258325964493,19,48835,25,abortive,
24.145.1.1,172.28.14.161,1257258324924829,1257258324925052,2,34889,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258325952059,1257258327017756,19,55805,25,abortive,
24.145.1.1,172.28.14.161,1257258325954578,1257258325954764,2,44853,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258326982889,1257258328003961,19,56704,25,abortive,
24.145.1.1,172.28.14.161,1257258326985272,1257258326985426,2,44722,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258336319037,1257258337625038,19,36959,25,abortive,
24.145.1.1,172.28.14.161,1257258336321710,1257258336321885,2,60468,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258339396429,1257258340421924,19,35900,25,abortive,
24.145.1.1,172.28.14.161,1257258339399002,1257258339399145,2,48664,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258342486319,1257258343514545,19,34834,25,abortive,
24.145.1.1,172.28.14.161,1257258342488897,1257258342489084,2,53337,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258344533509,1257258345572223,19,42821,25,abortive,
24.145.1.1,172.28.14.161,1257258344538709,1257258344538863,2,59458,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258345563022,1257258346582257,19,36635,25,abortive,
24.145.1.1,172.28.14.161,1257258345565821,1257258345565980,2,41339,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258355884696,1257258356914324,19,58199,25,abortive,
24.145.1.1,172.28.14.161,1257258355888149,1257258355888303,2,39889,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258389104783,1257258390484672,19,46530,25,abortive,
24.145.1.1,172.28.14.161,1257258389107251,1257258389107407,2,60256,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258391185550,1257258392294790,19,34417,25,abortive,
24.145.1.1,172.28.14.161,1257258391188129,1257258391188334,2,47724,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258396354996,1257258397387177,19,38094,25,abortive,
24.145.1.1,172.28.14.161,1257258396357644,1257258396357850,2,59707,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258398422203,1257258399443748,21,55206,25,abortive,
24.145.1.1,172.28.14.161,1257258398424960,1257258398425111,2,40056,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258400485437,1257258401575128,19,34725,25,abortive,
24.145.1.1,172.28.14.161,1257258400489566,1257258400489717,2,34839,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258415939864,1257258417586799,21,51851,25,abortive,
24.145.1.1,172.28.14.161,1257258415942629,1257258415942825,2,55921,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258432627347,1257258433651486,19,54463,25,abortive,
24.145.1.1,172.28.14.161,1257258432629720,1257258432629872,2,32779,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258467785676,1257258468827132,19,44596,25,abortive,
24.145.1.1,172.28.14.161,1257258467788312,1257258467788463,2,49209,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258469845847,1257258470923734,19,35964,25,abortive,
24.145.1.1,172.28.14.161,1257258469848639,1257258469848792,2,46447,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258474992675,1257258476025311,19,51548,25,abortive,
24.145.1.1,172.28.14.161,1257258474995068,1257258474995221,2,35995,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258482206140,1257258483231567,19,55055,25,abortive,
24.145.1.1,172.28.14.161,1257258482208606,1257258482208760,2,50995,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258484256715,1257258485585982,19,56931,25,abortive,
24.145.1.1,172.28.14.161,1257258484259159,1257258484259310,2,44995,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258489450491,1257258490484495,19,33444,25,abortive,
24.145.1.1,172.28.14.161,1257258489453163,1257258489453342,2,36666,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258491507188,1257258492534543,19,38649,25,abortive,
24.145.1.1,172.28.14.161,1257258491509866,1257258491510056,2,44006,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258496643590,1257258497778396,19,54328,25,abortive,
24.145.1.1,172.28.14.161,1257258496646036,1257258496646188,2,53769,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258738208754,1257258739226577,19,42732,25,abortive,
24.145.1.1,172.28.14.161,1257258738211194,1257258738211345,2,51093,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258744371876,1257258745962760,19,58528,25,abortive,
24.145.1.1,172.28.14.161,1257258744374554,1257258744374746,2,39336,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258747511056,1257258748569718,19,50604,25,abortive,
24.145.1.1,172.28.14.161,1257258747513569,1257258747513726,2,58744,113,invalid,rst_during_handshake
172.28.14.161,24.145.1.1,1257258768196800,1257258769298151,19,48181,25,abortive,
24.145.1.1,172.28.14.161,1257258768199270,1257258768199418,2,33327,113,invalid,rst_during_handshake
