src,dst,st,et,p,sp,dp,ct,ir
172.28.128.124,70.98.1.1,1257258303860619,1257258304939747,19,34312,25,abortive,
70.98.1.1,172.28.128.124,1257258303864152,1257258303864300,2,36863,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258309000831,1257258310021523,19,39878,25,abortive,
70.98.1.1,172.28.128.124,1257258309003416,1257258309003604,2,49687,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258311040861,1257258312060615,19,35654,25,abortive,
70.98.1.1,172.28.128.124,1257258311043349,1257258311043498,2,43788,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258315255759,1257258316350580,19,53721,25,abortive,
70.98.1.1,172.28.128.124,1257258315258170,1257258315258331,2,47429,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258318331597,1257258319365865,19,38964,25,abortive,
70.98.1.1,172.28.128.124,1257258318334364,1257258318334515,2,36837,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258323451735,1257258324644655,19,37061,25,abortive,
70.98.1.1,172.28.128.124,1257258323454285,1257258323454465,2,52151,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258329642499,1257258330660412,19,41852,25,abortive,
70.98.1.1,172.28.128.124,1257258329645004,1257258329645155,2,55443,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258330663836,1257258336102871,19,47812,25,abortive,
70.98.1.1,172.28.128.124,1257258330670301,1257258330670476,2,43427,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258331695581,1257258336102866,19,53221,25,abortive,
70.98.1.1,172.28.128.124,1257258331698365,1257258331698525,2,36625,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258336632565,1257258337762169,19,53475,25,abortive,
70.98.1.1,172.28.128.124,1257258336634995,1257258336635144,2,41221,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258339712780,1257258340779222,19,58216,25,abortive,
70.98.1.1,172.28.128.124,1257258339715385,1257258339715561,2,48995,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258342802927,1257258343852323,19,34580,25,abortive,
70.98.1.1,172.28.128.124,1257258342805307,1257258342805498,2,36872,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258343824920,1257258344893749,19,58654,25,abortive,
70.98.1.1,172.28.128.124,1257258343827289,1257258343827436,2,38599,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258344853529,1257258345875629,19,48747,25,abortive,
70.98.1.1,172.28.128.124,1257258344856343,1257258344856532,2,43008,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258352108820,1257258353172594,19,44889,25,abortive,
70.98.1.1,172.28.128.124,1257258352111354,1257258352111549,2,36503,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258353137280,1257258354256581,21,33907,25,abortive,
70.98.1.1,172.28.128.124,1257258353139676,1257258353139826,2,46846,113,invalid,rst_during_handshake
172.28.128.124,70.98.1.1,1257258354242084,1257258355263497,19,48184,25,abortive,
70.98.1.1,172.28.128.124,1257258354244441,1257258354244599,2,42188,113,invalid,rst_during_handshake
