src,dst,st,et,p,sp,dp,ct,ir
172.28.3.56,64.180.1.1,1257264514839546,1257264515875417,19,58364,25,abortive,
64.180.1.1,172.28.3.56,1257264514841827,1257264514841990,2,45599,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264515914597,1257264516935969,19,56866,25,abortive,
64.180.1.1,172.28.3.56,1257264515917049,1257264515917226,2,57571,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264522060789,1257264523222560,21,46231,25,abortive,
64.180.1.1,172.28.3.56,1257264522063272,1257264522063474,2,38615,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264531697854,1257264532774144,19,55797,25,abortive,
64.180.1.1,172.28.3.56,1257264531700997,1257264531701197,2,55332,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264532737154,1257264534076506,19,56547,25,abortive,
64.180.1.1,172.28.3.56,1257264532739563,1257264532739714,2,44302,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264533801868,1257264534871421,19,46631,25,abortive,
64.180.1.1,172.28.3.56,1257264533804908,1257264533805124,2,46817,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264535863921,1257264537054773,19,47632,25,abortive,
64.180.1.1,172.28.3.56,1257264535866578,1257264535866767,2,48516,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264536928486,1257264538019831,19,48717,25,abortive,
64.180.1.1,172.28.3.56,1257264536931461,1257264536931782,2,58561,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264537956505,1257264539086835,19,48499,25,abortive,
64.180.1.1,172.28.3.56,1257264537958919,1257264537959060,2,34846,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264540032618,1257264541102540,19,60300,25,abortive,
64.180.1.1,172.28.3.56,1257264540035053,1257264540035214,2,36556,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264543123241,1257264544192845,19,55397,25,abortive,
64.180.1.1,172.28.3.56,1257264543125714,1257264543125863,2,46879,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264544160725,1257264545281972,19,60367,25,abortive,
64.180.1.1,172.28.3.56,1257264544163137,1257264544163288,2,55966,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264547367056,1257264548454867,19,59466,25,abortive,
64.180.1.1,172.28.3.56,1257264547369587,1257264547369780,2,57269,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264551534096,1257264552690018,19,60671,25,abortive,
64.180.1.1,172.28.3.56,1257264551536496,1257264551536646,2,51977,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264552583122,1257264553634450,19,40057,25,abortive,
64.180.1.1,172.28.3.56,1257264552585624,1257264552585776,2,41027,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264553602071,1257264554692296,19,58291,25,abortive,
64.180.1.1,172.28.3.56,1257264553605244,1257264553605465,2,51727,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264556677016,1257264557894287,19,54894,25,abortive,
64.180.1.1,172.28.3.56,1257264556679652,1257264556679802,2,55284,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264558752637,1257264559836939,19,55056,25,abortive,
64.180.1.1,172.28.3.56,1257264558755706,1257264558755893,2,60984,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264571896747,1257264572980908,19,37220,25,abortive,
64.180.1.1,172.28.3.56,1257264571899222,1257264571899371,2,42432,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264575000460,1257264576037382,19,60180,25,abortive,
64.180.1.1,172.28.3.56,1257264575002755,1257264575002903,2,46808,113,invalid,rst_during_handshake
172.28.3.56,64.180.1.1,1257264583215475,1257264584310975,19,44204,25,abortive,
