src,dst,st,et,p,sp,dp,ct,ir
19.214.138.15,172.28.4.7,1257257952850886,1257257952850886,1,36177,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257952851133,1257257952851133,1,25745,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257956849507,1257257956849507,1,41751,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257960847648,1257257960847648,1,33708,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257964845976,1257257964845976,1,14140,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257968844276,1257257968844276,1,6282,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257972842576,1257257972842576,1,8031,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257976840881,1257257999083208,5,45453,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257257980839338,1257257980839338,1,48877,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257984837478,1257257984837478,1,30384,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257988835777,1257257988835777,1,48830,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257257992834086,1257258002483286,4,50632,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257257996832503,1257258006283401,4,26583,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258000830601,1257258000830601,1,51553,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257258004828979,1257258014283552,4,56989,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258008829013,1257258019083734,4,47066,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258012829374,1257258022883750,4,58533,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258016829524,1257258110651165,7,48738,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258020829745,1257258114249435,7,51113,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258024829972,1257258118647337,7,20275,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258028830202,1257258032683954,3,29708,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258032830437,1257258079266140,6,59267,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258036830682,1257258058675990,5,20232,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258040830922,1257258040831067,2,18212,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258759874353,1257258759874534,2,19474,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258759874565,1257258782270257,5,17460,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258763874898,1257258763875044,2,26426,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258767875243,1257258778070165,4,23987,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258771875603,1257258771875603,1,60530,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257258775875948,1257258798268263,5,19168,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258779876285,1257258802070682,5,59412,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258783876568,1257258794270517,4,51398,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258787876863,1257258787876863,1,21681,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257258791877378,1257258801268272,4,21191,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258795877572,1257258805070761,4,58388,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258799877900,1257258893872737,7,31052,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258803878238,1257258803878238,1,19369,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257258807878543,1257258818271066,4,40065,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258811878938,1257258822071157,4,42373,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258815879150,1257258815879150,1,44547,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257258819879614,1257258819879756,2,34455,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258823879900,1257258870072202,6,7029,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258827880148,1257258873872289,6,51282,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258831880403,1257258925473445,7,60407,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258835880698,1257258881872465,6,56550,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258839881060,1257258885472545,6,37087,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258843881363,1257258889472636,6,5904,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257258847881678,1257258851071783,3,21651,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264566822310,1257264566822310,1,55847,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264566822660,1257264566822660,1,31063,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264570825420,1257264570825420,1,24893,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264574825708,1257264574825708,1,45738,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264578826029,1257264578826029,1,54552,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264582826287,1257264582826287,1,38751,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264586826541,1257264586826541,1,55939,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264590826889,1257264590826889,1,33423,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264594827064,1257264594827064,1,52542,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264598827500,1257264598827500,1,3019,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264602827580,1257264602827580,1,27302,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264606827839,1257264700252355,7,12976,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264610828123,1257264610828123,1,45768,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264614828381,1257264614828381,1,21185,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264618828642,1257264629046674,4,33467,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264622829032,1257264622829032,1,25579,80,invalid,incomplete_no_synack
19.214.138.15,172.28.4.7,1257264626829144,1257264637250926,4,46525,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264630829419,1257264676051815,6,21811,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264634829669,1257264681051919,6,44529,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264638829914,1257264732453072,7,32549,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264642830148,1257264688652090,6,20052,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264646830367,1257264668051631,5,55028,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264650830578,1257264655051338,3,42901,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257264654830784,1257264659047781,3,41256,80,invalid,incomplete_no_ack
19.214.138.15,172.28.4.7,1257274008851783,1257274008851783,1,45139,80,invalid,incomplete_no_synack
