src,dst,st,et,p,sp,dp,ct,ir
172.28.133.166,70.98.1.1,1257264324983789,1257264326019645,19,51535,25,abortive,
70.98.1.1,172.28.133.166,1257264324986287,1257264324986463,2,36235,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264326014059,1257264327047985,19,50851,25,abortive,
70.98.1.1,172.28.133.166,1257264326016572,1257264326016723,2,49767,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264328066925,1257264329115605,19,40116,25,abortive,
70.98.1.1,172.28.133.166,1257264328069351,1257264328069497,2,51773,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264331135861,1257264336572390,21,42910,25,abortive,
70.98.1.1,172.28.133.166,1257264331138473,1257264331138622,2,58621,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264336200374,1257264337469319,19,45374,25,abortive,
70.98.1.1,172.28.133.166,1257264336202945,1257264336203139,2,40180,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264338281166,1257264339487396,19,48344,25,abortive,
70.98.1.1,172.28.133.166,1257264338283605,1257264338283752,2,34776,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264340410354,1257264341482732,19,59430,25,abortive,
70.98.1.1,172.28.133.166,1257264340412726,1257264340412896,2,54586,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264343517790,1257264344616341,19,60202,25,abortive,
70.98.1.1,172.28.133.166,1257264343520240,1257264343520392,2,44139,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264344558624,1257264345638072,19,43760,25,abortive,
70.98.1.1,172.28.133.166,1257264344561280,1257264344561429,2,34371,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264349768084,1257264350838284,19,59870,25,abortive,
70.98.1.1,172.28.133.166,1257264349770900,1257264349771098,2,42176,113,invalid,rst_during_handshake
172.28.133.166,70.98.1.1,1257264352847256,1257264353864402,19,35070,25,abortive,
