src,dst,st,et,p,sp,dp,ct,ir
172.28.212.131,66.200.1.1,1257259991883814,1257259993115494,19,43469,25,abortive,
66.200.1.1,172.28.212.131,1257259991886425,1257259991886605,2,53143,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257259994007662,1257259995101562,19,40025,25,abortive,
66.200.1.1,172.28.212.131,1257259994010236,1257259994010385,2,36607,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260002272283,1257260003352716,19,59370,25,abortive,
66.200.1.1,172.28.212.131,1257260002274791,1257260002274958,2,54262,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260011544453,1257260012566451,19,40839,25,abortive,
66.200.1.1,172.28.212.131,1257260011547029,1257260011547177,2,57390,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260017737377,1257260018780527,19,42660,25,abortive,
66.200.1.1,172.28.212.131,1257260017739814,1257260017739966,2,49453,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260023963162,1257260024985468,19,41112,25,abortive,
66.200.1.1,172.28.212.131,1257260023965958,1257260023966107,2,50094,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260030209840,1257260031424572,19,58027,25,abortive,
66.200.1.1,172.28.212.131,1257260030212513,1257260030212676,2,42301,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260032297866,1257260033444946,19,47573,25,abortive,
66.200.1.1,172.28.212.131,1257260032300590,1257260032300739,2,37396,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260043838777,1257260044887203,19,39766,25,abortive,
66.200.1.1,172.28.212.131,1257260043841227,1257260043841399,2,37034,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260044872402,1257260045970196,19,51869,25,abortive,
66.200.1.1,172.28.212.131,1257260044874800,1257260044874951,2,33637,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260048997384,1257260050031648,19,42910,25,abortive,
66.200.1.1,172.28.212.131,1257260048999871,1257260049000019,2,60463,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257260060504895,1257260061566283,19,48159,25,abortive,
66.200.1.1,172.28.212.131,1257260060507427,1257260060507578,2,54493,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263629973671,1257263631069852,19,43098,25,abortive,
66.200.1.1,172.28.212.131,1257263629976373,1257263629976560,2,53254,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263646602260,1257263647689333,19,41186,25,abortive,
66.200.1.1,172.28.212.131,1257263646604870,1257263646605060,2,53549,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263651802037,1257263652923976,21,41436,25,abortive,
66.200.1.1,172.28.212.131,1257263651804534,1257263651804686,2,52096,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263653905159,1257263654991650,19,49010,25,abortive,
66.200.1.1,172.28.212.131,1257263653907817,1257263653907989,2,42818,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263654943279,1257263655995331,19,40522,25,abortive,
66.200.1.1,172.28.212.131,1257263654947307,1257263654947453,2,41515,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263659057469,1257263660084866,19,41866,25,abortive,
66.200.1.1,172.28.212.131,1257263659059936,1257263659060087,2,41764,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263666298961,1257263667361529,19,33116,25,abortive,
66.200.1.1,172.28.212.131,1257263666301961,1257263666302111,2,57525,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263674539271,1257263676843312,19,49226,25,abortive,
66.200.1.1,172.28.212.131,1257263674541757,1257263674541909,2,53482,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263678215301,1257263679312805,19,52012,25,abortive,
66.200.1.1,172.28.212.131,1257263678217805,1257263678217956,2,43083,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263682386498,1257263683553410,19,36020,25,abortive,
66.200.1.1,172.28.212.131,1257263682388932,1257263682389080,2,34872,113,invalid,rst_during_handshake
172.28.212.131,66.200.1.1,1257263690720115,1257263691793278,19,59827,25,abortive,
