src,dst,st,et,p,sp,dp,ct,ir
15.56.132.39,172.28.4.7,1257257925801046,1257257925801046,1,55933,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257925801169,1257257925801169,1,17066,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257929799276,1257257929799276,1,31845,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257933797756,1257257933797756,1,55516,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257937795891,1257257937795891,1,31611,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257941794323,1257257941794323,1,39021,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257945792470,1257257945792470,1,53622,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257949790816,1257257949790816,1,48219,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257953789116,1257257953789116,1,34559,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257957787406,1257257957787406,1,43732,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257961785737,1257257961785737,1,4319,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257965784064,1257257965784064,1,29063,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257969782365,1257257979082761,4,37059,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257257973780816,1257257973780816,1,28641,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257977778952,1257257977778952,1,41449,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257981777380,1257258004283312,5,23152,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257257985775522,1257257985775522,1,35433,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257989773802,1257257989773802,1,41675,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257257993772077,1257258003683314,4,8848,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257257997770363,1257258007283397,4,59352,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258001768653,1257258001768786,2,3766,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258005767293,1257258015483573,4,17253,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258009767582,1257258018883649,4,53107,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258013767820,1257258023883772,4,18564,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258732802046,1257258736069219,3,8801,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258732802398,1257258732802398,1,38232,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258736802889,1257258736802889,1,46152,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258740803238,1257258740803238,1,45302,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258744803545,1257258744803545,1,47339,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258748803894,1257258748803894,1,21455,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258752804230,1257258752804230,1,44436,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258756804761,1257258756804761,1,53370,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258760804952,1257258760804952,1,36805,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258764805270,1257258764805270,1,33885,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258768805660,1257258768805660,1,42927,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258772805943,1257258772805943,1,38794,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258776806288,1257258776806288,1,29092,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258780806608,1257258780806608,1,46021,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258784806942,1257258784806942,1,25981,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258788807290,1257258788807290,1,49760,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258792807715,1257258813870975,5,10015,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258796807954,1257258796807954,1,58912,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258800808371,1257258894672760,7,8004,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258804808559,1257258814670979,4,37900,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258808808879,1257258818071046,4,29304,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258812809222,1257258823070617,4,53891,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257258816809507,1257258816809507,1,36913,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257258820809826,1257258820810117,2,50395,80,invalid,incomplete_no_ack
15.56.132.39,172.28.4.7,1257264539781666,1257264539781666,1,45595,80,invalid,incomplete_no_synack
15.56.132.39,172.28.4.7,1257264539781800,1257264539781800,1,52178,80,invalid,incomplete_no_synack
