src,dst,st,et,p,sp,dp,ct,ir
172.28.12.167,64.180.1.1,1257264283882785,1257264284909148,19,50350,25,abortive,
64.180.1.1,172.28.12.167,1257264283885402,1257264283885588,2,60210,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264284910513,1257264285932146,19,50554,25,abortive,
64.180.1.1,172.28.12.167,1257264284912914,1257264284913064,2,44254,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264285930659,1257264286950089,19,59274,25,abortive,
64.180.1.1,172.28.12.167,1257264285933434,1257264285933590,2,55550,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264294142633,1257264295236405,19,55661,25,abortive,
64.180.1.1,172.28.12.167,1257264294145180,1257264294145329,2,41679,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264295215604,1257264296262099,19,42444,25,abortive,
64.180.1.1,172.28.12.167,1257264295218026,1257264295218175,2,57005,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264299313802,1257264300506927,19,56920,25,abortive,
64.180.1.1,172.28.12.167,1257264299316716,1257264299316866,2,48684,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264301411311,1257264302582320,19,41170,25,abortive,
64.180.1.1,172.28.12.167,1257264301436564,1257264301436716,2,33250,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264307696971,1257264308722030,19,57229,25,abortive,
64.180.1.1,172.28.12.167,1257264307699353,1257264307699509,2,52187,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264313865068,1257264314890184,19,40498,25,abortive,
64.180.1.1,172.28.12.167,1257264313867379,1257264313867529,2,58452,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264316923984,1257264317989379,19,55981,25,abortive,
64.180.1.1,172.28.12.167,1257264316927390,1257264316927541,2,40099,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264317951923,1257264318986583,19,41211,25,abortive,
64.180.1.1,172.28.12.167,1257264317954340,1257264317954520,2,58404,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264323102125,1257264324179046,19,57898,25,abortive,
64.180.1.1,172.28.12.167,1257264323104575,1257264323104727,2,48104,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264327250656,1257264328352537,19,60977,25,abortive,
64.180.1.1,172.28.12.167,1257264327253110,1257264327253264,2,34647,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257264331357794,1257264336572111,21,42111,25,abortive,
64.180.1.1,172.28.12.167,1257264331360207,1257264331360357,2,33565,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285159800507,1257285160879937,19,58021,25,abortive,
64.180.1.1,172.28.12.167,1257285159807655,1257285159807802,2,34478,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285163935617,1257285164965954,19,43163,25,abortive,
64.180.1.1,172.28.12.167,1257285163938038,1257285163938187,2,52697,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285164962683,1257285165998964,19,39550,25,abortive,
64.180.1.1,172.28.12.167,1257285164965131,1257285164965280,2,36007,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285168045415,1257285169075713,19,43296,25,abortive,
64.180.1.1,172.28.12.167,1257285168050704,1257285168050854,2,39913,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285171184714,1257285172274613,19,37149,25,abortive,
64.180.1.1,172.28.12.167,1257285171187081,1257285171197231,2,37599,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285173291314,1257285174314800,19,41159,25,abortive,
64.180.1.1,172.28.12.167,1257285173293744,1257285173293894,2,47861,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285183600241,1257285184732383,21,39718,25,abortive,
64.180.1.1,172.28.12.167,1257285183602692,1257285183602841,2,56885,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285184690611,1257285185715449,19,37324,25,abortive,
64.180.1.1,172.28.12.167,1257285184692924,1257285184693073,2,54389,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285185715398,1257285186736276,19,56825,25,abortive,
64.180.1.1,172.28.12.167,1257285185717919,1257285185718070,2,35471,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285188789876,1257285189824834,19,34018,25,abortive,
64.180.1.1,172.28.12.167,1257285188792301,1257285188792452,2,59429,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285190840287,1257285191963576,19,53711,25,abortive,
64.180.1.1,172.28.12.167,1257285190858766,1257285190858916,2,35759,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285204129073,1257285205187396,19,48322,25,abortive,
64.180.1.1,172.28.12.167,1257285204131513,1257285204131663,2,42200,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285206198408,1257285207217016,19,45311,25,abortive,
64.180.1.1,172.28.12.167,1257285206200845,1257285206200995,2,39657,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285209288260,1257285210335059,19,55117,25,abortive,
64.180.1.1,172.28.12.167,1257285209290613,1257285209290762,2,48063,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285218588243,1257285219614550,19,46781,25,abortive,
64.180.1.1,172.28.12.167,1257285218590713,1257285218590859,2,48593,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285227885422,1257285228907075,19,46704,25,abortive,
64.180.1.1,172.28.12.167,1257285227887755,1257285227887906,2,43751,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285229926791,1257285230946393,19,38687,25,abortive,
64.180.1.1,172.28.12.167,1257285229929208,1257285229929358,2,46261,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285241344332,1257285242692072,21,48885,25,abortive,
64.180.1.1,172.28.12.167,1257285241346847,1257285241347010,2,54450,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285243597262,1257285244688367,19,37527,25,abortive,
64.180.1.1,172.28.12.167,1257285243599778,1257285243599927,2,47259,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285244639329,1257285247237201,21,50119,25,abortive,
64.180.1.1,172.28.12.167,1257285244641741,1257285244641889,2,53688,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285254366274,1257285255443291,19,35423,25,abortive,
64.180.1.1,172.28.12.167,1257285254377034,1257285254377181,2,38062,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285258502919,1257285259581066,19,54421,25,abortive,
64.180.1.1,172.28.12.167,1257285258505380,1257285258505529,2,39175,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285269026975,1257285270222113,19,57230,25,abortive,
64.180.1.1,172.28.12.167,1257285269029372,1257285269029522,2,50605,113,invalid,rst_during_handshake
172.28.12.167,64.180.1.1,1257285270058114,1257285271228768,21,37292,25,abortive,
64.180.1.1,172.28.12.167,1257285270060462,1257285270060610,2,56688,113,invalid,rst_during_handshake
