src,dst,st,et,p,sp,dp,ct,ir
172.28.5.81,70.98.1.1,1257259166817933,1257259169820542,21,39974,25,abortive,
70.98.1.1,172.28.5.81,1257259166820464,1257259166820616,2,53797,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259169086781,1257259170609774,21,53084,25,abortive,
70.98.1.1,172.28.5.81,1257259169089277,1257259169089429,2,49421,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259170190533,1257259171463197,21,50213,25,abortive,
70.98.1.1,172.28.5.81,1257259170193023,1257259170193180,2,47846,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259179640183,1257259180699766,19,38261,25,abortive,
70.98.1.1,172.28.5.81,1257259179642543,1257259179642698,2,60020,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259183965053,1257259185037598,19,39707,25,abortive,
70.98.1.1,172.28.5.81,1257259183967434,1257259183967588,2,45668,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259186038654,1257259187116338,19,36242,25,abortive,
70.98.1.1,172.28.5.81,1257259186041086,1257259186041281,2,34053,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259189132308,1257259190207027,19,52583,25,abortive,
70.98.1.1,172.28.5.81,1257259189134745,1257259189134938,2,50886,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259190162951,1257259191298383,19,43691,25,abortive,
70.98.1.1,172.28.5.81,1257259190165529,1257259190165730,2,48714,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259191191979,1257259192265816,19,55958,25,abortive,
70.98.1.1,172.28.5.81,1257259191194424,1257259191194606,2,59507,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259192220014,1257259193359799,19,38363,25,abortive,
70.98.1.1,172.28.5.81,1257259192222386,1257259192222536,2,36886,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259197472235,1257259198559874,19,38672,25,abortive,
70.98.1.1,172.28.5.81,1257259197474504,1257259197474656,2,52005,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259200544555,1257259201669536,19,58660,25,abortive,
70.98.1.1,172.28.5.81,1257259200546956,1257259200547108,2,56836,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259201573264,1257259202659900,19,44064,25,abortive,
70.98.1.1,172.28.5.81,1257259201575655,1257259201575805,2,52715,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259202605010,1257259203636192,19,53079,25,abortive,
70.98.1.1,172.28.5.81,1257259202607152,1257259202614299,2,40688,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259206475379,1257259207652239,19,41827,25,abortive,
70.98.1.1,172.28.5.81,1257259206477808,1257259206477957,2,35191,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257259214445715,1257259215871680,19,51537,25,abortive,
70.98.1.1,172.28.5.81,1257259214448200,1257259214448347,2,43778,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257283635778407,1257283636885037,19,57079,25,abortive,
70.98.1.1,172.28.5.81,1257283635781514,1257283635781664,2,51503,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257283636823448,1257283637896655,19,47415,25,abortive,
70.98.1.1,172.28.5.81,1257283636825795,1257283636825945,2,54801,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257283638888454,1257283639935943,19,33192,25,abortive,
70.98.1.1,172.28.5.81,1257283638890856,1257283638891006,2,47153,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257283639925056,1257283640966606,19,45549,25,abortive,
70.98.1.1,172.28.5.81,1257283639927383,1257283639927531,2,38432,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257283644036119,1257283645125004,19,56199,25,abortive,
70.98.1.1,172.28.5.81,1257283644038552,1257283644038702,2,46389,113,invalid,rst_during_handshake
172.28.5.81,70.98.1.1,1257283645064776,1257283646204992,19,53815,25,abortive,
