src,dst,st,et,p,sp,dp,ct,ir
172.28.197.210,64.180.1.1,1257259052788294,1257259053833439,19,50073,25,abortive,
64.180.1.1,172.28.197.210,1257259052791927,1257259052792210,2,58414,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259056955592,1257259058109141,19,57611,25,abortive,
64.180.1.1,172.28.197.210,1257259056958169,1257259056958318,2,38726,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259062132748,1257259063165871,19,50401,25,abortive,
64.180.1.1,172.28.197.210,1257259062135272,1257259062135426,2,59953,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259073571251,1257259078268217,19,33109,25,abortive,
64.180.1.1,172.28.197.210,1257259073573892,1257259073574077,2,51205,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259074598240,1257259078267775,19,60796,25,abortive,
64.180.1.1,172.28.197.210,1257259074600764,1257259074600916,2,56851,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259075616148,1257259078269209,19,49680,25,abortive,
64.180.1.1,172.28.197.210,1257259075618417,1257259075618564,2,33925,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259076647395,1257259078268607,19,59415,25,abortive,
64.180.1.1,172.28.197.210,1257259076649868,1257259076650017,2,46975,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259080338003,1257259081377436,19,51792,25,abortive,
64.180.1.1,172.28.197.210,1257259080340514,1257259080340662,2,47447,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259081373548,1257259082513688,19,37519,25,abortive,
64.180.1.1,172.28.197.210,1257259081376690,1257259081376888,2,45935,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259083464691,1257259084608700,19,60052,25,abortive,
64.180.1.1,172.28.197.210,1257259083467395,1257259083467575,2,43656,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259085536182,1257259086568491,19,33812,25,abortive,
64.180.1.1,172.28.197.210,1257259085538617,1257259085538767,2,51445,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259086567849,1257259087626599,19,33034,25,abortive,
64.180.1.1,172.28.197.210,1257259086570220,1257259086570380,2,36763,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259089636154,1257259090657904,19,53595,25,abortive,
64.180.1.1,172.28.197.210,1257259089639087,1257259089639283,2,35979,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259092709289,1257259093732396,19,56976,25,abortive,
64.180.1.1,172.28.197.210,1257259092712002,1257259092712153,2,47293,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259095846040,1257259097034033,19,37943,25,abortive,
64.180.1.1,172.28.197.210,1257259095856800,1257259095856949,2,55894,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259096900461,1257259098038222,19,35216,25,abortive,
64.180.1.1,172.28.197.210,1257259096902837,1257259096902985,2,55191,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259098984437,1257259100048574,19,58238,25,abortive,
64.180.1.1,172.28.197.210,1257259098986821,1257259098986974,2,42989,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259102099440,1257259103122853,19,60345,25,abortive,
64.180.1.1,172.28.197.210,1257259102101921,1257259102102086,2,56957,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259106209967,1257259107286034,19,45763,25,abortive,
64.180.1.1,172.28.197.210,1257259106221437,1257259106221586,2,58807,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259107241236,1257259108331031,19,56948,25,abortive,
64.180.1.1,172.28.197.210,1257259107243743,1257259107243942,2,53622,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259110358903,1257259111425851,19,56056,25,abortive,
64.180.1.1,172.28.197.210,1257259110361634,1257259110361786,2,39959,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259124909317,1257259126010877,19,40160,25,abortive,
64.180.1.1,172.28.197.210,1257259124912010,1257259124912219,2,55929,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257259126977045,1257259128062719,19,49123,25,abortive,
64.180.1.1,172.28.197.210,1257259126979479,1257259126979632,2,36981,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257283529768168,1257283530871547,19,42446,25,abortive,
64.180.1.1,172.28.197.210,1257283529771652,1257283529771802,2,40131,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257283540125032,1257283541237387,19,44645,25,abortive,
64.180.1.1,172.28.197.210,1257283540127890,1257283540128037,2,57909,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257283547415353,1257283548443681,19,35528,25,abortive,
64.180.1.1,172.28.197.210,1257283547417789,1257283547417937,2,34735,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257283549468913,1257283550583069,19,48487,25,abortive,
64.180.1.1,172.28.197.210,1257283549471433,1257283549471583,2,45942,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257283552572198,1257283553632969,19,33660,25,abortive,
64.180.1.1,172.28.197.210,1257283552574467,1257283552574616,2,45875,113,invalid,rst_during_handshake
172.28.197.210,64.180.1.1,1257283556682137,1257283557723661,19,50368,25,abortive,
