src,dst,st,et,p,sp,dp,ct,ir
172.28.131.186,77.91.104.22,1257259905753401,1257259971328481,11,44490,80,abortive,
172.28.131.186,77.91.104.22,1257259905760805,1257259971328490,17,60475,80,abortive,
172.28.131.186,77.91.104.22,1257263570719974,1257263635168250,11,37081,80,abortive,
172.28.131.186,77.91.104.22,1257263570728397,1257263635168289,19,46908,80,abortive,
172.28.131.186,77.91.104.22,1257327031798588,1257327147443192,11,53867,80,abortive,
172.28.131.186,77.91.104.22,1257327031806171,1257327147443207,15,60441,80,abortive,
172.28.131.186,77.91.104.22,1257335990713952,1257336053966761,11,43895,80,abortive,
172.28.131.186,77.91.104.22,1257335990720950,1257336053966774,19,47656,80,abortive,
172.28.131.186,77.91.104.22,1257342924745531,1257342986929220,11,42303,80,abortive,
172.28.131.186,77.91.104.22,1257342924753323,1257342986929239,17,41677,80,abortive,
172.28.131.186,77.91.104.22,1257372061765881,1257372061800426,9,33920,80,graceful,
172.28.131.186,77.91.104.22,1257372061772860,1257372061811677,13,58799,80,graceful,
172.28.131.186,77.91.104.22,1257372430575432,1257372493775547,11,51754,80,abortive,
172.28.131.186,77.91.104.22,1257372430582901,1257372493775553,17,55674,80,abortive,
