src,dst,st,et,p,sp,dp,ct,ir
172.28.211.200,66.200.1.1,1257264434893615,1257264435987501,19,55416,25,abortive,
66.200.1.1,172.28.211.200,1257264434905589,1257264434905738,2,50321,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257264447421256,1257264448493556,19,54453,25,abortive,
66.200.1.1,172.28.211.200,1257264447423640,1257264447423787,2,56563,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257264458383217,1257264459504378,19,56634,25,abortive,
66.200.1.1,172.28.211.200,1257264458385742,1257264458385901,2,53920,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257264481676450,1257264482725528,19,51779,25,abortive,
66.200.1.1,172.28.211.200,1257264481678921,1257264481679082,2,35164,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285306825893,1257285307970498,19,58912,25,abortive,
66.200.1.1,172.28.211.200,1257285306839843,1257285306839995,2,50436,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285314102190,1257285315175173,19,37013,25,abortive,
66.200.1.1,172.28.211.200,1257285314104669,1257285314104818,2,41007,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285322334765,1257285323384596,19,47658,25,abortive,
66.200.1.1,172.28.211.200,1257285322337174,1257285322337325,2,56933,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285323356695,1257285324432213,19,35776,25,abortive,
66.200.1.1,172.28.211.200,1257285323359078,1257285323359228,2,42965,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285325407958,1257285330460883,19,48342,25,abortive,
66.200.1.1,172.28.211.200,1257285325410372,1257285325410523,2,34232,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285330556485,1257285332701786,21,36753,25,abortive,
66.200.1.1,172.28.211.200,1257285330559084,1257285330559241,2,49867,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285334305682,1257285335422013,19,33972,25,abortive,
66.200.1.1,172.28.211.200,1257285334308144,1257285334308293,2,43190,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285335335515,1257285336409446,19,49951,25,abortive,
66.200.1.1,172.28.211.200,1257285335337899,1257285335338049,2,60630,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285348641352,1257285349769028,19,59071,25,abortive,
66.200.1.1,172.28.211.200,1257285348644071,1257285348644260,2,54149,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285361082351,1257285362183296,19,38460,25,abortive,
66.200.1.1,172.28.211.200,1257285361085054,1257285361085203,2,35391,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285373745505,1257285374847673,19,49801,25,abortive,
66.200.1.1,172.28.211.200,1257285373747924,1257285373748071,2,58835,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285375813630,1257285376854354,19,53381,25,abortive,
66.200.1.1,172.28.211.200,1257285375816236,1257285375816385,2,34949,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285376846272,1257285377873399,19,56571,25,abortive,
66.200.1.1,172.28.211.200,1257285376848699,1257285376848850,2,44495,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285393442846,1257285394578089,21,52363,25,abortive,
66.200.1.1,172.28.211.200,1257285393445561,1257285393445706,2,49183,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285394515564,1257285395640061,19,51886,25,abortive,
66.200.1.1,172.28.211.200,1257285394517948,1257285394518098,2,36846,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285395550022,1257285396598797,19,37641,25,abortive,
66.200.1.1,172.28.211.200,1257285395552690,1257285395552836,2,43185,113,invalid,rst_during_handshake
172.28.211.200,66.200.1.1,1257285402837407,1257285403903633,19,53346,25,abortive,
