src,dst,st,et,p,sp,dp,ct,ir
172.28.22.122,123.44.92.173,1257265087789148,1257265151119004,11,49458,80,abortive,
172.28.22.122,123.44.92.173,1257265087796831,1257265151119019,17,44270,80,abortive,
172.28.22.122,123.44.92.173,1257279709761017,1257279780298013,11,48358,80,abortive,
172.28.22.122,123.44.92.173,1257279709768121,1257279780298028,17,45757,80,abortive,
172.28.22.122,123.44.92.173,1257337643682499,1257337760145430,11,39244,80,abortive,
172.28.22.122,123.44.92.173,1257337643689940,1257337760145444,15,59567,80,abortive,
172.28.22.122,123.44.92.173,1257359076760415,1257359213454191,11,40217,80,abortive,
172.28.22.122,123.44.92.173,1257359076767784,1257359213454213,17,47499,80,abortive,
172.28.22.122,123.44.92.173,1257379044684081,1257379107937350,11,53416,80,abortive,
172.28.22.122,123.44.92.173,1257379044691591,1257379107937365,19,37042,80,abortive,
