src,dst,st,et,p,sp,dp,ct,ir
172.28.6.170,24.145.1.1,1257265128085276,1257265129123368,19,42399,25,abortive,
24.145.1.1,172.28.6.170,1257265128087720,1257265128087879,2,52387,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265137355979,1257265138384039,19,52736,25,abortive,
24.145.1.1,172.28.6.170,1257265137358885,1257265137359037,2,54792,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265140447019,1257265141497099,19,60564,25,abortive,
24.145.1.1,172.28.6.170,1257265140449537,1257265140449686,2,52532,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265145589982,1257265146886410,19,40553,25,abortive,
24.145.1.1,172.28.6.170,1257265145593012,1257265145593163,2,60637,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265148677258,1257265149753165,19,54509,25,abortive,
24.145.1.1,172.28.6.170,1257265148680259,1257265148680438,2,46982,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265160246899,1257265161319414,19,44636,25,abortive,
24.145.1.1,172.28.6.170,1257265160249720,1257265160249874,2,43906,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265173663030,1257265174686813,19,34485,25,abortive,
24.145.1.1,172.28.6.170,1257265173665748,1257265173665978,2,49318,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265189116151,1257265190211420,19,41667,25,abortive,
24.145.1.1,172.28.6.170,1257265189118618,1257265189118768,2,51611,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265211251133,1257265212503110,19,49072,25,abortive,
24.145.1.1,172.28.6.170,1257265211253728,1257265211253911,2,34659,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265213343183,1257265214423866,19,44759,25,abortive,
24.145.1.1,172.28.6.170,1257265213345664,1257265213345813,2,53650,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265216439080,1257265217532285,19,59528,25,abortive,
24.145.1.1,172.28.6.170,1257265216445553,1257265216445704,2,57034,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265229973989,1257265230999348,19,35552,25,abortive,
24.145.1.1,172.28.6.170,1257265229976399,1257265229976552,2,55077,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265246642925,1257265247742339,19,38055,25,abortive,
24.145.1.1,172.28.6.170,1257265246645651,1257265246645844,2,36569,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265267224766,1257265268269516,19,45868,25,abortive,
24.145.1.1,172.28.6.170,1257265267227243,1257265267227393,2,36373,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265270337385,1257265271373859,19,53972,25,abortive,
24.145.1.1,172.28.6.170,1257265270339903,1257265270340052,2,46997,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265271367045,1257265272439062,19,38736,25,abortive,
24.145.1.1,172.28.6.170,1257265271369498,1257265271369649,2,45758,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265281649632,1257265282735990,19,58079,25,abortive,
24.145.1.1,172.28.6.170,1257265281652208,1257265281652368,2,43421,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265291205111,1257265292808450,19,37315,25,abortive,
24.145.1.1,172.28.6.170,1257265291210297,1257265291210463,2,37963,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265317299799,1257265318322529,19,49261,25,abortive,
24.145.1.1,172.28.6.170,1257265317302329,1257265317302507,2,51625,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257265319363915,1257265320389459,19,41529,25,abortive,
24.145.1.1,172.28.6.170,1257265319366353,1257265319366518,2,59983,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257279775185883,1257279776237639,19,44778,25,abortive,
24.145.1.1,172.28.6.170,1257279775188369,1257279775188518,2,51403,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257279782441726,1257279783543280,19,48727,25,abortive,
24.145.1.1,172.28.6.170,1257279782444250,1257279782444400,2,38583,113,invalid,rst_during_handshake
172.28.6.170,24.145.1.1,1257279786673219,1257279787738828,19,51167,25,abortive,
