src,dst,st,et,p,sp,dp,ct,ir
172.28.5.81,77.91.104.22,1257259153773106,1257259220716686,11,60679,80,abortive,
172.28.5.81,77.91.104.22,1257259153780220,1257259220716714,17,54250,80,abortive,
172.28.5.81,77.91.104.22,1257283623749349,1257283819368117,11,60421,80,abortive,
172.28.5.81,77.91.104.22,1257283623756895,1257283819368135,17,49866,80,abortive,
172.28.5.81,77.91.104.22,1257359347777233,1257359430508479,11,43560,80,abortive,
172.28.5.81,77.91.104.22,1257359347784876,1257359430508480,17,39328,80,abortive,
172.28.5.81,77.91.104.22,1257413963789346,1257414026066296,11,33000,80,abortive,
172.28.5.81,77.91.104.22,1257413963796849,1257414026066311,19,33487,80,abortive,
172.28.5.81,77.91.104.22,1257431519727834,1257431604971130,11,33390,80,abortive,
172.28.5.81,77.91.104.22,1257431519734936,1257431604971131,19,49400,80,abortive,
