src,dst,st,et,p,sp,dp,ct,ir
172.28.16.212,64.180.1.1,1257259951618699,1257259952653940,19,60612,25,abortive,
64.180.1.1,172.28.16.212,1257259951621202,1257259951621352,2,59633,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259953676369,1257259954714391,19,59797,25,abortive,
64.180.1.1,172.28.16.212,1257259953678907,1257259953679057,2,43421,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259955760278,1257259956856169,19,38342,25,abortive,
64.180.1.1,172.28.16.212,1257259955762880,1257259955763029,2,57317,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259961044336,1257259962121008,19,48913,25,abortive,
64.180.1.1,172.28.16.212,1257259961047004,1257259961047201,2,39655,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259962081549,1257259963159410,19,47954,25,abortive,
64.180.1.1,172.28.16.212,1257259962083819,1257259962083970,2,58659,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259968259869,1257259969292095,19,53484,25,abortive,
64.180.1.1,172.28.16.212,1257259968262267,1257259968262418,2,44594,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259972491444,1257259973523614,19,54133,25,abortive,
64.180.1.1,172.28.16.212,1257259972494733,1257259972494884,2,36722,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259975565825,1257259976591002,19,41111,25,abortive,
64.180.1.1,172.28.16.212,1257259975568390,1257259975568584,2,41673,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259980687281,1257259981849080,19,38357,25,abortive,
64.180.1.1,172.28.16.212,1257259980690263,1257259980690477,2,58791,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259984869843,1257259990352656,19,57822,25,abortive,
64.180.1.1,172.28.16.212,1257259984872637,1257259984872792,2,57681,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259985891972,1257259990408450,21,56196,25,abortive,
64.180.1.1,172.28.16.212,1257259985894427,1257259985894578,2,48909,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259990051236,1257259991164228,19,51464,25,abortive,
64.180.1.1,172.28.16.212,1257259990053679,1257259990053828,2,37815,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259991080498,1257259992341030,21,48428,25,abortive,
64.180.1.1,172.28.16.212,1257259991085652,1257259991085854,2,41503,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259992206369,1257259993537821,19,46764,25,abortive,
64.180.1.1,172.28.16.212,1257259992208959,1257259992209135,2,57665,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257259994354917,1257259995593703,21,49108,25,abortive,
64.180.1.1,172.28.16.212,1257259994357398,1257259994357548,2,47594,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257263598742759,1257263599782066,19,54858,25,abortive,
64.180.1.1,172.28.16.212,1257263598745083,1257263598745234,2,54399,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257263603955668,1257263605037040,19,58448,25,abortive,
64.180.1.1,172.28.16.212,1257263603958082,1257263603958233,2,50821,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257263604990905,1257263606121260,19,41189,25,abortive,
64.180.1.1,172.28.16.212,1257263604993213,1257263604993362,2,39210,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257263606022161,1257263607079516,19,56774,25,abortive,
64.180.1.1,172.28.16.212,1257263606024547,1257263606024695,2,52556,113,invalid,rst_during_handshake
172.28.16.212,64.180.1.1,1257263612169179,1257263613193305,19,33685,25,abortive,
