src,dst,st,et,p,sp,dp,ct,ir
172.28.198.83,66.200.1.1,1257264420881223,1257264421905714,19,44546,25,abortive,
66.200.1.1,172.28.198.83,1257264420883915,1257264420884066,2,39884,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264422943378,1257264424114533,19,57467,25,abortive,
66.200.1.1,172.28.198.83,1257264422945835,1257264422945985,2,42660,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264423986215,1257264425085190,19,50662,25,abortive,
66.200.1.1,172.28.198.83,1257264423989216,1257264423989436,2,33971,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264426078459,1257264427198703,19,56048,25,abortive,
66.200.1.1,172.28.198.83,1257264426080946,1257264426081109,2,36310,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264433270130,1257264434377897,19,50301,25,abortive,
66.200.1.1,172.28.198.83,1257264433272545,1257264433272696,2,47379,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264436409315,1257264437605580,21,47808,25,abortive,
66.200.1.1,172.28.198.83,1257264436411795,1257264436411944,2,49662,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264437489880,1257264438599476,19,41473,25,abortive,
66.200.1.1,172.28.198.83,1257264437492511,1257264437492711,2,35712,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264438509231,1257264439578857,19,38948,25,abortive,
66.200.1.1,172.28.198.83,1257264438511713,1257264438511863,2,37240,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264443653251,1257264444679009,19,42181,25,abortive,
66.200.1.1,172.28.198.83,1257264443656117,1257264443656267,2,37824,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264444676670,1257264445996877,19,45583,25,abortive,
66.200.1.1,172.28.198.83,1257264444679094,1257264444679243,2,54004,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264448840942,1257264450112169,19,53506,25,abortive,
66.200.1.1,172.28.198.83,1257264448843452,1257264448843600,2,51123,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264458332630,1257264459413325,19,51343,25,abortive,
66.200.1.1,172.28.198.83,1257264458335225,1257264458335406,2,36154,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264460409881,1257264461441521,19,35150,25,abortive,
66.200.1.1,172.28.198.83,1257264460412652,1257264460412795,2,42226,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257264469737482,1257264470795738,19,33921,25,abortive,
66.200.1.1,172.28.198.83,1257264469739918,1257264469740070,2,47895,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285291697029,1257285293042721,21,58855,25,abortive,
66.200.1.1,172.28.198.83,1257285291699349,1257285291699497,2,48272,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285305283710,1257285306305005,19,50818,25,abortive,
66.200.1.1,172.28.198.83,1257285305286101,1257285305286251,2,45804,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285310438173,1257285311464031,19,47552,25,abortive,
66.200.1.1,172.28.198.83,1257285310440604,1257285310440752,2,46827,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285313539004,1257285314569607,19,52311,25,abortive,
66.200.1.1,172.28.198.83,1257285313541534,1257285313541710,2,40224,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285319847455,1257285320910156,19,54606,25,abortive,
66.200.1.1,172.28.198.83,1257285319849887,1257285319850035,2,53245,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285322927038,1257285323946622,19,52952,25,abortive,
66.200.1.1,172.28.198.83,1257285322929544,1257285322929693,2,49223,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285325015281,1257285386756135,38,42090,25,abortive,
66.200.1.1,172.28.198.83,1257285325017769,1257285325017919,2,55793,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285336090609,1257285337158311,19,38852,25,abortive,
66.200.1.1,172.28.198.83,1257285336093018,1257285336093166,2,52282,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285348921578,1257285350141560,19,49551,25,abortive,
66.200.1.1,172.28.198.83,1257285348929861,1257285348930011,2,39722,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285356181713,1257285357247163,19,35911,25,abortive,
66.200.1.1,172.28.198.83,1257285356184200,1257285356184350,2,34097,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285359264359,1257285360366218,19,39835,25,abortive,
66.200.1.1,172.28.198.83,1257285359267054,1257285359267200,2,46840,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285361345876,1257285362432462,19,42838,25,abortive,
66.200.1.1,172.28.198.83,1257285361348393,1257285361348544,2,50495,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285364516961,1257285365696500,19,44454,25,abortive,
66.200.1.1,172.28.198.83,1257285364519509,1257285364519657,2,55934,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285368661586,1257285369824159,19,32854,25,abortive,
66.200.1.1,172.28.198.83,1257285368664031,1257285368664180,2,46341,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285370725274,1257285371901649,19,48269,25,abortive,
66.200.1.1,172.28.198.83,1257285370728111,1257285370728291,2,35633,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285371747399,1257285372840359,19,49074,25,abortive,
66.200.1.1,172.28.198.83,1257285371749673,1257285371758822,2,42161,113,invalid,rst_during_handshake
66.200.1.1,172.28.198.83,1257285381048980,1257285381049130,2,39525,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257285383125831,1257285386756980,19,59006,25,abortive,
66.200.1.1,172.28.198.83,1257285383128255,1257285383128404,2,33656,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257299803816615,1257299804909099,19,38391,25,abortive,
66.200.1.1,172.28.198.83,1257299803819118,1257299803819297,2,47665,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257299805884943,1257299806974047,19,44770,25,abortive,
66.200.1.1,172.28.198.83,1257299805887483,1257299805887631,2,54525,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257299851394123,1257299852449906,19,39201,25,abortive,
66.200.1.1,172.28.198.83,1257299851396550,1257299851396711,2,34031,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257299853463118,1257299854505248,19,43965,25,abortive,
66.200.1.1,172.28.198.83,1257299853465554,1257299853465704,2,46354,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257346167973235,1257346169001043,19,43237,25,abortive,
66.200.1.1,172.28.198.83,1257346167975643,1257346167975791,2,42037,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257346172083223,1257346173109412,19,44474,25,abortive,
66.200.1.1,172.28.198.83,1257346172085731,1257346172085881,2,36409,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257346182457881,1257346183803473,21,36124,25,abortive,
66.200.1.1,172.28.198.83,1257346182460808,1257346182460955,2,49814,113,invalid,rst_during_handshake
172.28.198.83,66.200.1.1,1257346186703091,1257346187767444,19,57031,25,abortive,
66.200.1.1,172.28.198.83,1257346186705534,1257346186705683,2,40353,113,invalid,rst_during_handshake
