src,dst,st,et,p,sp,dp,ct,ir
15.174.249.16,172.28.4.7,1257257927782405,1257257927782405,1,9126,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257927782671,1257257927782671,1,6713,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257931781244,1257257931781244,1,38303,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257935779376,1257257935779376,1,4156,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257939777658,1257257939777658,1,23795,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257943776110,1257257943776110,1,35675,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257947774372,1257257947774372,1,37217,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257951772545,1257257951772545,1,23753,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257955770845,1257257978084982,13,11391,80,invalid,invalid_ack
15.174.249.16,172.28.4.7,1257257959769131,1257257959769131,1,24219,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257963767589,1257257963767589,1,35625,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257967765702,1257257967765702,1,48685,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257971764130,1257257971764130,1,25605,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257975762367,1257257979083555,7,35074,80,invalid,invalid_ack
15.174.249.16,172.28.4.7,1257257979760665,1257257979760665,1,40659,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257983758902,1257257983758902,1,48767,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257257987757183,1257257987758465,4,27511,80,invalid,invalid_ack
15.174.249.16,172.28.4.7,1257257991755525,1257258038084079,12,13631,80,invalid,invalid_ack
15.174.249.16,172.28.4.7,1257257995753867,1257258089661181,13,32579,80,invalid,invalid_ack
15.174.249.16,172.28.4.7,1257257999752006,1257257999752006,1,19141,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258003750283,1257258014083566,6,12725,80,invalid,invalid_ack
15.174.249.16,172.28.4.7,1257258007749798,1257258017283605,4,24401,80,invalid,incomplete_no_ack
15.174.249.16,172.28.4.7,1257258011750186,1257258020883700,4,47916,80,invalid,incomplete_no_ack
15.174.249.16,172.28.4.7,1257258015750319,1257258025483793,4,33414,80,invalid,incomplete_no_ack
15.174.249.16,172.28.4.7,1257258734803414,1257258734803414,1,21976,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258734803738,1257258734803738,1,27873,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258738804084,1257258738804084,1,22635,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258742804427,1257258742804427,1,23924,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258746804707,1257258746804707,1,9513,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258750805222,1257258750805222,1,18139,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258754805435,1257258776270116,5,58013,80,invalid,incomplete_no_ack
15.174.249.16,172.28.4.7,1257258758805952,1257258758805952,1,28887,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258762806341,1257258762806341,1,43672,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258766806528,1257258766806528,1,14356,80,invalid,incomplete_no_synack
15.174.249.16,172.28.4.7,1257258770806942,1257258780270205,4,44210,80,invalid,incomplete_no_ack
15.174.249.16,172.28.4.7,1257258774807414,1257258796270556,5,58455,80,invalid,incomplete_no_ack
