src,dst,st,et,p,sp,dp,ct,ir
6.73.219.34,172.28.4.7,1257257881701499,1257257881701675,2,39907,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257881701574,1257257903281088,5,36569,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257885699789,1257257889080748,3,42895,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257889697964,1257257889698121,2,50546,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257893696151,1257257893696295,2,25808,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257897694351,1257257897694481,2,56085,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257901692554,1257257901692698,2,60663,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257905690751,1257257905690751,1,19403,80,invalid,incomplete_no_synack
6.73.219.34,172.28.4.7,1257257909688957,1257257931081708,5,38091,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257913687168,1257257923681526,4,30352,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257917685554,1257257927480157,4,9387,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257921683665,1257257931481702,4,51668,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257925682002,1257257947682065,5,57769,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257929680407,1257257951882151,5,12031,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257933678582,1257257943481968,4,33608,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257937676866,1257257947482046,4,9889,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257941675127,1257257941675127,1,36063,80,invalid,incomplete_no_synack
6.73.219.34,172.28.4.7,1257257945673424,1257257954682224,4,3987,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257949671703,1257257970882569,5,38826,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257953669991,1257257953669991,1,52152,80,invalid,incomplete_no_synack
6.73.219.34,172.28.4.7,1257257957668298,1257257957668298,1,52692,80,invalid,incomplete_no_synack
6.73.219.34,172.28.4.7,1257257961666591,1257257983282862,5,54072,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257965664912,1257257987882970,5,57721,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257257969663202,1257257980082787,4,58752,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258688702191,1257258688702342,2,52602,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258688702434,1257258710468664,5,27503,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258692702633,1257258696268331,3,57024,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258696702921,1257258719268840,5,10131,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258700703325,1257258722868933,5,41260,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258704703555,1257258725868501,5,8300,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258708703836,1257258731069094,5,51243,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258712704125,1257258712704125,1,24226,80,invalid,incomplete_no_synack
6.73.219.34,172.28.4.7,1257258716704442,1257258726069000,4,40069,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258720704834,1257258741868010,5,50232,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258724705131,1257258746868613,5,17607,80,invalid,incomplete_no_ack
6.73.219.34,172.28.4.7,1257258728705292,1257258749869532,5,31069,80,invalid,incomplete_no_ack
