src,dst,st,et,p,sp,dp,ct,ir
172.28.211.200,77.91.104.22,1257264421818513,1257264492596552,11,53016,80,abortive,
172.28.211.200,77.91.104.22,1257264421826464,1257264492596562,15,58391,80,abortive,
172.28.211.200,77.91.104.22,1257285293786742,1257285414203529,11,56098,80,abortive,
172.28.211.200,77.91.104.22,1257285293794388,1257285414203545,17,57301,80,abortive,
172.28.211.200,77.91.104.22,1257299801797255,1257299951262635,11,47672,80,abortive,
172.28.211.200,77.91.104.22,1257299801804878,1257299951262649,15,48365,80,abortive,
172.28.211.200,77.91.104.22,1257346162775426,1257346246914860,11,35811,80,abortive,
172.28.211.200,77.91.104.22,1257346162783102,1257346246914876,15,33782,80,abortive,
172.28.211.200,77.91.104.22,1257425888655607,1257425951270787,11,55742,80,abortive,
172.28.211.200,77.91.104.22,1257425888669072,1257425951270801,15,35868,80,abortive,
