src,dst,st,et,p,sp,dp,ct,ir
172.28.22.122,24.145.1.1,1257265104983168,1257265106041241,19,58776,25,abortive,
24.145.1.1,172.28.22.122,1257265104985695,1257265104985843,2,50680,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265110106159,1257265115927691,19,40274,25,abortive,
24.145.1.1,172.28.22.122,1257265110108713,1257265110108906,2,58488,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265121061540,1257265122086136,19,50360,25,abortive,
24.145.1.1,172.28.22.122,1257265121063977,1257265121064127,2,45267,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265124175336,1257265125224307,19,41915,25,abortive,
24.145.1.1,172.28.22.122,1257265124177955,1257265124178146,2,35797,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265134486727,1257265135599534,19,33804,25,abortive,
24.145.1.1,172.28.22.122,1257265134521763,1257265134521915,2,51724,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265136596309,1257265137685957,19,42493,25,abortive,
24.145.1.1,172.28.22.122,1257265136598775,1257265136598928,2,55064,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265139686267,1257265140778433,19,55182,25,abortive,
24.145.1.1,172.28.22.122,1257265139688831,1257265139689008,2,60101,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265143802441,1257265144892582,19,37669,25,abortive,
24.145.1.1,172.28.22.122,1257265143804957,1257265143805119,2,40297,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265145972395,1257265147112633,19,45367,25,abortive,
24.145.1.1,172.28.22.122,1257265145976071,1257265145976216,2,55782,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265148026451,1257265149132722,19,42470,25,abortive,
24.145.1.1,172.28.22.122,1257265148028944,1257265148029094,2,46877,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257265149058130,1257265150120893,19,53011,25,abortive,
24.145.1.1,172.28.22.122,1257265149060664,1257265149060814,2,60466,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257279725920163,1257279726957275,19,35867,25,abortive,
24.145.1.1,172.28.22.122,1257279725923062,1257279725923212,2,37026,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257279727978326,1257279729078156,19,56308,25,abortive,
24.145.1.1,172.28.22.122,1257279727980890,1257279727981038,2,34758,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257279743178604,1257279744206928,19,45078,25,abortive,
24.145.1.1,172.28.22.122,1257279743181025,1257279743181173,2,53292,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257279751435652,1257279752520828,19,58763,25,abortive,
24.145.1.1,172.28.22.122,1257279751438597,1257279751438747,2,33238,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257279777193806,1257279778232137,19,49494,25,abortive,
24.145.1.1,172.28.22.122,1257279777196267,1257279777196414,2,48156,113,invalid,rst_during_handshake
172.28.22.122,24.145.1.1,1257337664941149,1257337665962286,19,35361,25,abortive,
