src,dst,st,et,p,sp,dp,ct,ir
172.28.212.207,66.200.1.1,1257259096942409,1257259098072165,19,41987,25,abortive,
66.200.1.1,172.28.212.207,1257259096944938,1257259096945087,2,45902,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259099015250,1257259100069403,19,59445,25,abortive,
66.200.1.1,172.28.212.207,1257259099017622,1257259099017773,2,38681,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259105220310,1257259106456373,21,41140,25,abortive,
66.200.1.1,172.28.212.207,1257259105223074,1257259105223267,2,52619,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259107402325,1257259108522837,19,33549,25,abortive,
66.200.1.1,172.28.212.207,1257259107404858,1257259107405012,2,58336,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259112672415,1257259113749469,19,50865,25,abortive,
66.200.1.1,172.28.212.207,1257259112674883,1257259112675030,2,35784,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259114740255,1257259115772260,19,38820,25,abortive,
66.200.1.1,172.28.212.207,1257259114742717,1257259114742868,2,40638,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259117829951,1257259123563280,19,56217,25,abortive,
66.200.1.1,172.28.212.207,1257259117832301,1257259117838453,2,53438,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259118854263,1257259123563252,21,36110,25,abortive,
66.200.1.1,172.28.212.207,1257259118856757,1257259118856907,2,44256,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259128947453,1257259130207895,19,44275,25,abortive,
66.200.1.1,172.28.212.207,1257259128949785,1257259128949937,2,48319,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259151774631,1257259152847749,19,52776,25,abortive,
66.200.1.1,172.28.212.207,1257259151812553,1257259151812751,2,33089,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259154906124,1257259155917821,21,49214,25,abortive,
66.200.1.1,172.28.212.207,1257259154908639,1257259154908789,2,54878,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259155927943,1257259156940100,21,43419,25,abortive,
66.200.1.1,172.28.212.207,1257259155930579,1257259155930789,2,60488,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259158010590,1257259159175724,19,57342,25,abortive,
66.200.1.1,172.28.212.207,1257259158013014,1257259158013164,2,48477,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259163270894,1257259168918813,19,44617,25,abortive,
66.200.1.1,172.28.212.207,1257259163273495,1257259163273643,2,55652,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259180582532,1257259181860798,19,54913,25,abortive,
66.200.1.1,172.28.212.207,1257259180586068,1257259180586217,2,37126,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259184851530,1257259185919370,19,54415,25,abortive,
66.200.1.1,172.28.212.207,1257259184854229,1257259184854425,2,54084,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259185872562,1257259186978768,19,60047,25,abortive,
66.200.1.1,172.28.212.207,1257259185875131,1257259185875282,2,53016,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259203679946,1257259204882243,19,33588,25,abortive,
66.200.1.1,172.28.212.207,1257259203682472,1257259203682623,2,53593,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257259216618781,1257259217703449,19,44235,25,abortive,
66.200.1.1,172.28.212.207,1257259216621255,1257259216621418,2,44219,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283567236770,1257283568335301,19,34734,25,abortive,
66.200.1.1,172.28.212.207,1257283567239258,1257283567239408,2,41934,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283582355534,1257283583564229,19,44167,25,abortive,
66.200.1.1,172.28.212.207,1257283582361440,1257283582361588,2,47526,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283585494296,1257283586675646,19,42588,25,abortive,
66.200.1.1,172.28.212.207,1257283585496718,1257283585496869,2,34813,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283587567577,1257283588654266,19,58814,25,abortive,
66.200.1.1,172.28.212.207,1257283587570120,1257283587570265,2,51081,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283588604740,1257283589671920,19,59224,25,abortive,
66.200.1.1,172.28.212.207,1257283588609202,1257283588609349,2,55821,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283595873656,1257283596931068,19,46295,25,abortive,
66.200.1.1,172.28.212.207,1257283595876111,1257283595876277,2,41146,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283597946920,1257283599041264,19,42566,25,abortive,
66.200.1.1,172.28.212.207,1257283597949330,1257283597949479,2,51458,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283602068332,1257283603224394,19,43720,25,abortive,
66.200.1.1,172.28.212.207,1257283602070929,1257283602071076,2,53163,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283616634860,1257283620906640,21,36257,25,abortive,
66.200.1.1,172.28.212.207,1257283616637238,1257283616637388,2,38459,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283627374293,1257283628448240,19,44940,25,abortive,
66.200.1.1,172.28.212.207,1257283627377045,1257283627377190,2,37108,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283629457766,1257283630485269,19,45268,25,abortive,
66.200.1.1,172.28.212.207,1257283629460529,1257283629460722,2,35846,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283632549952,1257283633597627,19,59029,25,abortive,
66.200.1.1,172.28.212.207,1257283632552528,1257283632552680,2,56660,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283635647048,1257283636755884,19,49684,25,abortive,
66.200.1.1,172.28.212.207,1257283635649654,1257283635649811,2,57603,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283636675720,1257283637786420,19,54411,25,abortive,
66.200.1.1,172.28.212.207,1257283636678128,1257283636678278,2,38012,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283637730770,1257283638765923,19,55055,25,abortive,
66.200.1.1,172.28.212.207,1257283637733136,1257283637733286,2,58629,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283643904272,1257283644959888,19,52522,25,abortive,
66.200.1.1,172.28.212.207,1257283643906644,1257283643906793,2,51481,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283647037228,1257283648120743,19,36172,25,abortive,
66.200.1.1,172.28.212.207,1257283647040068,1257283647040217,2,41758,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283648075603,1257283649181862,19,34540,25,abortive,
66.200.1.1,172.28.212.207,1257283648077988,1257283648078138,2,60182,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283653211124,1257283654250254,19,36250,25,abortive,
66.200.1.1,172.28.212.207,1257283653213576,1257283653213724,2,56689,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283654227885,1257283655257051,19,56442,25,abortive,
66.200.1.1,172.28.212.207,1257283654230276,1257283654230424,2,33411,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283656281034,1257283661276776,21,42539,25,abortive,
66.200.1.1,172.28.212.207,1257283656292009,1257283656292155,2,53931,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257283669122059,1257283670223183,19,36833,25,abortive,
66.200.1.1,172.28.212.207,1257283669124598,1257283669124745,2,52495,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359286952587,1257359287986272,19,40178,25,abortive,
66.200.1.1,172.28.212.207,1257359286955430,1257359286955631,2,42690,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359290032694,1257359291082754,19,39070,25,abortive,
66.200.1.1,172.28.212.207,1257359290035230,1257359290035438,2,54623,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359292093432,1257359293198795,19,33924,25,abortive,
66.200.1.1,172.28.212.207,1257359292095858,1257359292096005,2,42453,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359300332575,1257359301387873,19,55167,25,abortive,
66.200.1.1,172.28.212.207,1257359300335489,1257359300335639,2,44107,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359304440479,1257359305565395,19,60045,25,abortive,
66.200.1.1,172.28.212.207,1257359304443530,1257359304443721,2,59842,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359308549999,1257359309652631,19,41088,25,abortive,
66.200.1.1,172.28.212.207,1257359308552821,1257359308553001,2,34724,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359311648002,1257359312739874,19,44764,25,abortive,
66.200.1.1,172.28.212.207,1257359311650434,1257359311650585,2,41062,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359318895147,1257359319970306,19,53774,25,abortive,
66.200.1.1,172.28.212.207,1257359318897728,1257359318897923,2,48615,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359325074958,1257359326097802,19,58938,25,abortive,
66.200.1.1,172.28.212.207,1257359325077743,1257359325077913,2,47635,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359331238577,1257359332304208,19,48500,25,abortive,
66.200.1.1,172.28.212.207,1257359331241146,1257359331241337,2,36277,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359342581677,1257359343928748,21,57608,25,abortive,
66.200.1.1,172.28.212.207,1257359342584152,1257359342584301,2,54667,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359345911069,1257359346965550,19,60639,25,abortive,
66.200.1.1,172.28.212.207,1257359345913957,1257359345914107,2,32965,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359351056609,1257359352144815,19,40149,25,abortive,
66.200.1.1,172.28.212.207,1257359351059267,1257359351059426,2,58606,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359353114868,1257359354203228,19,40787,25,abortive,
66.200.1.1,172.28.212.207,1257359353117552,1257359353117704,2,41710,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257359354154800,1257359355231279,19,49425,25,abortive,
66.200.1.1,172.28.212.207,1257359354157447,1257359354157582,2,34969,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413903802913,1257413904851135,19,40611,25,abortive,
66.200.1.1,172.28.212.207,1257413903805381,1257413903805533,2,51945,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413918218273,1257413919243429,19,50110,25,abortive,
66.200.1.1,172.28.212.207,1257413918220748,1257413918220933,2,56628,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413934618736,1257413935639231,19,38081,25,abortive,
66.200.1.1,172.28.212.207,1257413934621278,1257413934621428,2,42593,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413941804928,1257413942853348,19,41771,25,abortive,
66.200.1.1,172.28.212.207,1257413941807356,1257413941807506,2,35889,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413942836521,1257413943865658,19,54648,25,abortive,
66.200.1.1,172.28.212.207,1257413942838781,1257413942838931,2,41039,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413943858405,1257413944945708,19,32830,25,abortive,
66.200.1.1,172.28.212.207,1257413943860846,1257413943860997,2,33272,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413947977196,1257413949001685,19,45731,25,abortive,
66.200.1.1,172.28.212.207,1257413947979627,1257413947979776,2,33120,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257413953116880,1257413954145771,19,35905,25,abortive,
66.200.1.1,172.28.212.207,1257413953120243,1257413953120395,2,51743,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420773702979,1257420774725275,19,55156,25,abortive,
66.200.1.1,172.28.212.207,1257420773705407,1257420773705547,2,51574,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420786033284,1257420787943987,19,38581,25,abortive,
66.200.1.1,172.28.212.207,1257420786035664,1257420786035807,2,52259,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420793247037,1257420794277403,19,38972,25,abortive,
66.200.1.1,172.28.212.207,1257420793249565,1257420793249708,2,56695,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420799367248,1257420800444519,19,37628,25,abortive,
66.200.1.1,172.28.212.207,1257420799369679,1257420799369822,2,40069,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420800394911,1257420801481003,19,52560,25,abortive,
66.200.1.1,172.28.212.207,1257420800397402,1257420800397542,2,39888,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420813785233,1257420814836204,19,55680,25,abortive,
66.200.1.1,172.28.212.207,1257420813787630,1257420813787775,2,38403,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420819157782,1257420820217873,19,38330,25,abortive,
66.200.1.1,172.28.212.207,1257420819160195,1257420819160341,2,53389,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420827354528,1257420828442493,19,48532,25,abortive,
66.200.1.1,172.28.212.207,1257420827357040,1257420827357182,2,53466,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420829404671,1257420830434619,19,55702,25,abortive,
66.200.1.1,172.28.212.207,1257420829407226,1257420829407371,2,55417,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420834540850,1257420835559850,19,48542,25,abortive,
66.200.1.1,172.28.212.207,1257420834543248,1257420834543391,2,33336,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420835558022,1257420836581210,19,42864,25,abortive,
66.200.1.1,172.28.212.207,1257420835560570,1257420835560712,2,34517,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420843818528,1257420844858266,19,32844,25,abortive,
66.200.1.1,172.28.212.207,1257420843820977,1257420843821122,2,50594,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420848985643,1257420850079375,19,48937,25,abortive,
66.200.1.1,172.28.212.207,1257420848988127,1257420848988271,2,54793,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420857212608,1257420858267824,19,49793,25,abortive,
66.200.1.1,172.28.212.207,1257420857215078,1257420857215233,2,45132,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420862359826,1257420864047170,19,58978,25,abortive,
66.200.1.1,172.28.212.207,1257420862362424,1257420862362591,2,40090,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257420871017600,1257420872044680,19,36715,25,abortive,
66.200.1.1,172.28.212.207,1257420871021501,1257420871021643,2,52675,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257431484867031,1257431485912273,19,56149,25,abortive,
66.200.1.1,172.28.212.207,1257431484869534,1257431484869685,2,55718,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257431485901729,1257431486934677,19,52535,25,abortive,
66.200.1.1,172.28.212.207,1257431485904126,1257431485904277,2,53973,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257431488974424,1257431490002859,19,36390,25,abortive,
66.200.1.1,172.28.212.207,1257431488976903,1257431488977055,2,40153,113,invalid,rst_during_handshake
172.28.212.207,66.200.1.1,1257431491033232,1257431492066403,19,47104,25,abortive,
66.200.1.1,172.28.212.207,1257431491035937,1257431491036089,2,36482,113,invalid,rst_during_handshake
