src,dst,st,et,p,sp,dp,ct,ir
172.28.218.214,70.98.1.1,1257259105774432,1257259106957552,19,60232,25,abortive,
70.98.1.1,172.28.218.214,1257259105806994,1257259105807184,2,41386,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259106837925,1257259107934892,19,59484,25,abortive,
70.98.1.1,172.28.218.214,1257259106840323,1257259106840473,2,39196,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259114080445,1257259115319108,19,48744,25,abortive,
70.98.1.1,172.28.218.214,1257259114083213,1257259114083363,2,39705,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259115156710,1257259116193174,19,36012,25,abortive,
70.98.1.1,172.28.218.214,1257259115158966,1257259115159116,2,45738,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259116192954,1257259117617290,19,33601,25,abortive,
70.98.1.1,172.28.218.214,1257259116195634,1257259116195792,2,57730,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259126733709,1257259127942006,19,58668,25,abortive,
70.98.1.1,172.28.218.214,1257259126736161,1257259126736309,2,46951,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259129886786,1257259131164954,21,37732,25,abortive,
70.98.1.1,172.28.218.214,1257259129889231,1257259129889381,2,59961,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259132096001,1257259133168663,19,48847,25,abortive,
70.98.1.1,172.28.218.214,1257259132098490,1257259132098640,2,53858,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259134168384,1257259135244604,19,33909,25,abortive,
70.98.1.1,172.28.218.214,1257259134170749,1257259134170896,2,60732,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259135217125,1257259136284133,19,59934,25,abortive,
70.98.1.1,172.28.218.214,1257259135219471,1257259135219621,2,58316,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259137294123,1257259138372920,19,54753,25,abortive,
70.98.1.1,172.28.218.214,1257259137296736,1257259137296926,2,52452,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259138324427,1257259139415986,19,48473,25,abortive,
70.98.1.1,172.28.218.214,1257259138326785,1257259138326943,2,42858,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259141426788,1257259142489697,19,39241,25,abortive,
70.98.1.1,172.28.218.214,1257259141429209,1257259141429359,2,57897,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259143477800,1257259144520799,19,35686,25,abortive,
70.98.1.1,172.28.218.214,1257259143480236,1257259143480384,2,50085,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259145542155,1257259146700065,19,56055,25,abortive,
70.98.1.1,172.28.218.214,1257259145574185,1257259145574338,2,58998,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259146656393,1257259147770722,19,57068,25,abortive,
70.98.1.1,172.28.218.214,1257259146658864,1257259146658997,2,53102,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259147688297,1257259148736616,19,36656,25,abortive,
70.98.1.1,172.28.218.214,1257259147690736,1257259147690886,2,57293,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259149752126,1257259150839200,19,60802,25,abortive,
70.98.1.1,172.28.218.214,1257259149754918,1257259149755068,2,59981,113,invalid,rst_during_handshake
172.28.218.214,70.98.1.1,1257259150798284,1257259152041745,20,60436,25,abortive,
