src,dst,st,et,p,sp,dp,ct,ir
172.28.11.182,24.145.1.1,1257259014862848,1257259015928897,19,34021,25,abortive,
24.145.1.1,172.28.11.182,1257259014866142,1257259014866290,2,50012,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259028313649,1257259029336484,19,58230,25,abortive,
24.145.1.1,172.28.11.182,1257259028316538,1257259028316687,2,58786,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259032397022,1257259033484934,19,45476,25,abortive,
24.145.1.1,172.28.11.182,1257259032399466,1257259032399619,2,47546,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259038673739,1257259039744323,19,57177,25,abortive,
24.145.1.1,172.28.11.182,1257259038676061,1257259038676212,2,38540,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259054125821,1257259055157928,19,56209,25,abortive,
24.145.1.1,172.28.11.182,1257259054128370,1257259054128525,2,36386,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259059333916,1257259060365940,19,49484,25,abortive,
24.145.1.1,172.28.11.182,1257259059336293,1257259059336442,2,46545,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259060356267,1257259061412773,19,34484,25,abortive,
24.145.1.1,172.28.11.182,1257259060358672,1257259060358820,2,47255,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259061379055,1257259062406172,19,45725,25,abortive,
24.145.1.1,172.28.11.182,1257259061382001,1257259061382211,2,47465,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259080651303,1257259081824172,19,41777,25,abortive,
24.145.1.1,172.28.11.182,1257259080653884,1257259080654034,2,36217,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259089959744,1257259090987935,19,42946,25,abortive,
24.145.1.1,172.28.11.182,1257259089962164,1257259089962340,2,45765,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259095090044,1257259096207555,19,42017,25,abortive,
24.145.1.1,172.28.11.182,1257259095099998,1257259095100148,2,48072,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257259102428713,1257259103451841,19,44286,25,abortive,
24.145.1.1,172.28.11.182,1257259102431256,1257259102431416,2,39966,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257283493840693,1257283494871031,19,58809,25,abortive,
24.145.1.1,172.28.11.182,1257283493843220,1257283493843369,2,55249,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257283494869545,1257283495889915,19,52596,25,abortive,
24.145.1.1,172.28.11.182,1257283494872276,1257283494872423,2,34240,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257283500019718,1257283504457428,19,37422,25,abortive,
24.145.1.1,172.28.11.182,1257283500022193,1257283500022341,2,45620,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257283509558019,1257283510596417,19,38813,25,abortive,
24.145.1.1,172.28.11.182,1257283509560448,1257283509560596,2,47166,113,invalid,rst_during_handshake
172.28.11.182,24.145.1.1,1257283519872022,1257283520949074,19,48987,25,abortive,
24.145.1.1,172.28.11.182,1257283519874454,1257283519874602,2,53261,113,invalid,rst_during_handshake
