src,dst,st,et,p,sp,dp,ct,ir
172.28.27.31,66.200.1.1,1257259172037897,1257259173187413,19,38607,25,abortive,
66.200.1.1,172.28.27.31,1257259172040854,1257259172041065,2,49015,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257259173090606,1257259174187152,19,50555,25,abortive,
66.200.1.1,172.28.27.31,1257259173093991,1257259173094139,2,44716,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257259180380252,1257259181661154,19,55996,25,abortive,
66.200.1.1,172.28.27.31,1257259180382709,1257259180382861,2,34591,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257259181463847,1257259182887593,19,40600,25,abortive,
66.200.1.1,172.28.27.31,1257259181489093,1257259181489292,2,52977,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257259185674013,1257259186759436,19,45018,25,abortive,
66.200.1.1,172.28.27.31,1257259185676449,1257259185676598,2,35259,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257259199152353,1257259200238546,19,43305,25,abortive,
66.200.1.1,172.28.27.31,1257259199155169,1257259199155318,2,44163,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257259203300401,1257259204331356,19,59572,25,abortive,
66.200.1.1,172.28.27.31,1257259203302697,1257259203302850,2,53170,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283628876405,1257283629943063,19,45359,25,abortive,
66.200.1.1,172.28.27.31,1257283628878738,1257283628878889,2,37272,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283634011352,1257283635123049,19,36792,25,abortive,
66.200.1.1,172.28.27.31,1257283634013908,1257283634014084,2,43361,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283636102319,1257283637284095,21,34396,25,abortive,
66.200.1.1,172.28.27.31,1257283636104806,1257283636104955,2,38190,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283651803385,1257283652904540,19,36432,25,abortive,
66.200.1.1,172.28.27.31,1257283651805911,1257283651806060,2,37560,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283655901623,1257283661276997,19,53973,25,abortive,
66.200.1.1,172.28.27.31,1257283655904241,1257283655904391,2,43911,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283656936963,1257283661276735,21,41106,25,abortive,
66.200.1.1,172.28.27.31,1257283656939435,1257283656939585,2,56473,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283662729594,1257283663841830,19,59230,25,abortive,
66.200.1.1,172.28.27.31,1257283662748745,1257283662748894,2,52892,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283664831435,1257283665941715,19,41111,25,abortive,
66.200.1.1,172.28.27.31,1257283664833920,1257283664834071,2,51556,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283669079436,1257283670192779,19,57764,25,abortive,
66.200.1.1,172.28.27.31,1257283669088273,1257283669088419,2,41218,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283670124072,1257283671211215,19,39390,25,abortive,
66.200.1.1,172.28.27.31,1257283670126567,1257283670126718,2,42098,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257283676343276,1257283677554097,19,59193,25,abortive,
66.200.1.1,172.28.27.31,1257283676346003,1257283676346156,2,50057,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359340797935,1257359342972878,19,43783,25,abortive,
66.200.1.1,172.28.27.31,1257359340801465,1257359340801615,2,49486,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359341828788,1257359342972389,19,56654,25,abortive,
66.200.1.1,172.28.27.31,1257359341831277,1257359341831440,2,58555,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359344080523,1257359345156245,19,57796,25,abortive,
66.200.1.1,172.28.27.31,1257359344084378,1257359344084594,2,32838,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359348189483,1257359349217440,19,36830,25,abortive,
66.200.1.1,172.28.27.31,1257359348191948,1257359348192115,2,35375,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359349209225,1257359350273879,19,53983,25,abortive,
66.200.1.1,172.28.27.31,1257359349211655,1257359349211806,2,51369,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359351277131,1257359352305464,19,38551,25,abortive,
66.200.1.1,172.28.27.31,1257359351279568,1257359351279716,2,48136,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359353327944,1257359354357060,19,42295,25,abortive,
66.200.1.1,172.28.27.31,1257359353330364,1257359353330516,2,44925,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359359463160,1257359360488636,19,37946,25,abortive,
66.200.1.1,172.28.27.31,1257359359465716,1257359359465869,2,51735,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359361499782,1257359362582825,19,43994,25,abortive,
66.200.1.1,172.28.27.31,1257359361502391,1257359361502547,2,51308,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359373799600,1257359374819046,19,43720,25,abortive,
66.200.1.1,172.28.27.31,1257359373802210,1257359373802361,2,48683,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359377889616,1257359378996804,19,33562,25,abortive,
66.200.1.1,172.28.27.31,1257359377892530,1257359377892680,2,40891,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359383065502,1257359384098836,19,36422,25,abortive,
66.200.1.1,172.28.27.31,1257359383068151,1257359383068414,2,49207,113,invalid,rst_during_handshake
172.28.27.31,66.200.1.1,1257359388207208,1257359389243730,19,43739,25,abortive,
