src,dst,st,et,p,sp,dp,ct,ir
172.28.2.98,70.98.1.1,1257265109808380,1257265110939076,23,33724,25,abortive,
70.98.1.1,172.28.2.98,1257265109811449,1257265109811602,2,36985,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265111901281,1257265116134959,19,48209,25,abortive,
70.98.1.1,172.28.2.98,1257265111903786,1257265111903936,2,34177,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265112983899,1257265116134894,19,47047,25,abortive,
70.98.1.1,172.28.2.98,1257265112993734,1257265112993888,2,57171,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265116055086,1257265117437296,21,60419,25,abortive,
70.98.1.1,172.28.2.98,1257265116057482,1257265116057629,2,34991,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265121415666,1257265122479324,19,44903,25,abortive,
70.98.1.1,172.28.2.98,1257265121418110,1257265121418263,2,40933,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265124515140,1257265125611481,19,42167,25,abortive,
70.98.1.1,172.28.2.98,1257265124517567,1257265124517718,2,53090,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265128631133,1257265129651323,19,32785,25,abortive,
70.98.1.1,172.28.2.98,1257265128633756,1257265128633908,2,60941,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265129653621,1257265130735011,19,47620,25,abortive,
70.98.1.1,172.28.2.98,1257265129655905,1257265129656055,2,43288,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265130678145,1257265131762961,19,36144,25,abortive,
70.98.1.1,172.28.2.98,1257265130680517,1257265130680705,2,44073,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265132734847,1257265133838336,19,33022,25,abortive,
70.98.1.1,172.28.2.98,1257265132737394,1257265132737588,2,56550,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265134818824,1257265135972509,19,49890,25,abortive,
70.98.1.1,172.28.2.98,1257265134838243,1257265134838430,2,37885,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265145362011,1257265146510854,19,47876,25,abortive,
70.98.1.1,172.28.2.98,1257265145412945,1257265145413102,2,53640,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265149572868,1257265150612073,19,33659,25,abortive,
70.98.1.1,172.28.2.98,1257265149575701,1257265149575856,2,42486,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265155852624,1257265157276310,21,35323,25,abortive,
70.98.1.1,172.28.2.98,1257265155855914,1257265155856123,2,51904,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265157119958,1257265158220124,19,34648,25,abortive,
70.98.1.1,172.28.2.98,1257265157123092,1257265157123245,2,42897,113,invalid,rst_during_handshake
172.28.2.98,70.98.1.1,1257265158148401,1257265159215100,19,58563,25,abortive,
