src,dst,st,et,p,sp,dp,ct,ir
172.28.2.148,70.98.1.1,1257260046781077,1257260047818998,19,47055,25,abortive,
70.98.1.1,172.28.2.148,1257260046784792,1257260046784974,2,36052,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260047818040,1257260085512102,38,43766,25,abortive,
70.98.1.1,172.28.2.148,1257260047821524,1257260047821683,2,52299,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260048857351,1257260049874294,19,43862,25,abortive,
70.98.1.1,172.28.2.148,1257260048859894,1257260048860041,2,34193,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260050907938,1257260052046690,19,59289,25,abortive,
70.98.1.1,172.28.2.148,1257260050982244,1257260050982392,2,46363,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260053039401,1257260054133411,19,51818,25,abortive,
70.98.1.1,172.28.2.148,1257260053042070,1257260053042218,2,41824,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260057134412,1257260058159876,19,57193,25,abortive,
70.98.1.1,172.28.2.148,1257260057136904,1257260057137095,2,50341,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260059174025,1257260060196640,19,55579,25,abortive,
70.98.1.1,172.28.2.148,1257260059176467,1257260059176668,2,49750,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260060197708,1257260061235174,19,38708,25,abortive,
70.98.1.1,172.28.2.148,1257260060200351,1257260060200497,2,45325,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260061229193,1257260062523679,19,45980,25,abortive,
70.98.1.1,172.28.2.148,1257260061231605,1257260061231753,2,57974,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260065454873,1257260066586926,19,54317,25,abortive,
70.98.1.1,172.28.2.148,1257260065457291,1257260065457442,2,47405,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260066485084,1257260067523330,19,43449,25,abortive,
70.98.1.1,172.28.2.148,1257260066487498,1257260066487647,2,41362,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260068556804,1257260069655869,19,46434,25,abortive,
70.98.1.1,172.28.2.148,1257260068566275,1257260068566473,2,35794,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260077849935,1257260078879313,19,50375,25,abortive,
70.98.1.1,172.28.2.148,1257260077852476,1257260077852617,2,49363,113,invalid,rst_during_handshake
70.98.1.1,172.28.2.148,1257260080915125,1257260080915299,2,45362,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260082962362,1257260085509971,19,38832,25,abortive,
70.98.1.1,172.28.2.148,1257260082965235,1257260082965387,2,57462,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260083985161,1257260085549695,19,59635,25,abortive,
70.98.1.1,172.28.2.148,1257260083987582,1257260083987751,2,51998,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260085005155,1257260088017909,21,45174,25,abortive,
70.98.1.1,172.28.2.148,1257260085007545,1257260085007695,2,51669,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260089712748,1257260090931419,21,45277,25,abortive,
70.98.1.1,172.28.2.148,1257260089715540,1257260089715831,2,43518,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260092857622,1257260093899401,19,49754,25,abortive,
70.98.1.1,172.28.2.148,1257260092866755,1257260092866952,2,46699,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260093900705,1257260094936638,19,39755,25,abortive,
70.98.1.1,172.28.2.148,1257260093903183,1257260093903334,2,45931,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260095954505,1257260097005811,19,51218,25,abortive,
70.98.1.1,172.28.2.148,1257260095957101,1257260095957251,2,36446,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260101221613,1257260102300742,19,52871,25,abortive,
70.98.1.1,172.28.2.148,1257260101224017,1257260101224168,2,59541,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260102258440,1257260103314686,19,35801,25,abortive,
70.98.1.1,172.28.2.148,1257260102260851,1257260102261002,2,37888,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260105368179,1257260106403781,19,56229,25,abortive,
70.98.1.1,172.28.2.148,1257260105370647,1257260105370798,2,35222,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260106396816,1257260107424880,19,36360,25,abortive,
70.98.1.1,172.28.2.148,1257260106399757,1257260106399943,2,59641,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260108464058,1257260109656406,19,53930,25,abortive,
70.98.1.1,172.28.2.148,1257260108466636,1257260108466847,2,60083,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260109492204,1257260110684357,19,44247,25,abortive,
70.98.1.1,172.28.2.148,1257260109498964,1257260109502112,2,39686,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260112666740,1257260113769370,19,47615,25,abortive,
70.98.1.1,172.28.2.148,1257260112669238,1257260112669443,2,46047,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260113703631,1257260114775274,19,39977,25,abortive,
70.98.1.1,172.28.2.148,1257260113706164,1257260113706312,2,58632,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260115780194,1257260116825622,19,58531,25,abortive,
70.98.1.1,172.28.2.148,1257260115782662,1257260115782821,2,34991,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257260117829822,1257260118897217,19,37948,25,abortive,
70.98.1.1,172.28.2.148,1257260117832640,1257260117832848,2,57548,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263681817466,1257263682845233,19,41695,25,abortive,
70.98.1.1,172.28.2.148,1257263681820160,1257263681820310,2,59820,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263687998863,1257263689065160,19,53962,25,abortive,
70.98.1.1,172.28.2.148,1257263688001218,1257263688001378,2,53368,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263689035261,1257263690212445,19,54172,25,abortive,
70.98.1.1,172.28.2.148,1257263689037653,1257263689037803,2,59310,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263695222884,1257263696464290,21,49197,25,abortive,
70.98.1.1,172.28.2.148,1257263695225771,1257263695225925,2,56557,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263699471775,1257263700570957,19,35812,25,abortive,
70.98.1.1,172.28.2.148,1257263699474378,1257263699474564,2,33982,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263700511239,1257263701568943,19,43698,25,abortive,
70.98.1.1,172.28.2.148,1257263700513615,1257263700513763,2,59649,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263709884108,1257263711044437,19,35615,25,abortive,
70.98.1.1,172.28.2.148,1257263709886461,1257263709886612,2,37100,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263715083986,1257263719646101,21,34214,25,abortive,
70.98.1.1,172.28.2.148,1257263715086693,1257263715086843,2,48651,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263719433637,1257263721782921,21,46909,25,abortive,
70.98.1.1,172.28.2.148,1257263719436133,1257263719436282,2,35067,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263721484737,1257263722789219,19,43110,25,abortive,
70.98.1.1,172.28.2.148,1257263721487235,1257263721487384,2,51836,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263723546389,1257263724633944,19,38225,25,abortive,
70.98.1.1,172.28.2.148,1257263723548726,1257263723548924,2,47870,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263725615799,1257263726735163,19,37176,25,abortive,
70.98.1.1,172.28.2.148,1257263725618262,1257263725618412,2,47000,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263726650293,1257263727757451,19,32840,25,abortive,
70.98.1.1,172.28.2.148,1257263726652574,1257263726652726,2,49320,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263728708456,1257263730061081,19,36782,25,abortive,
70.98.1.1,172.28.2.148,1257263728710819,1257263728710972,2,36521,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263731891179,1257263732977984,19,41444,25,abortive,
70.98.1.1,172.28.2.148,1257263731893549,1257263731893700,2,53548,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263732931098,1257263734203341,21,50020,25,abortive,
70.98.1.1,172.28.2.148,1257263732933610,1257263732933757,2,35864,113,invalid,rst_during_handshake
172.28.2.148,70.98.1.1,1257263734062852,1257263735187679,19,52051,25,abortive,
70.98.1.1,172.28.2.148,1257263734065643,1257263734065829,2,55920,113,invalid,rst_during_handshake
