src,dst,st,et,p,sp,dp,ct,ir
172.28.128.218,24.145.1.1,1257264322246293,1257264323405587,19,43389,25,abortive,
24.145.1.1,172.28.128.218,1257264322248955,1257264322249105,2,57319,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264326503000,1257264327576623,19,57149,25,abortive,
24.145.1.1,172.28.128.218,1257264326505442,1257264326505589,2,39870,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264330595396,1257264336182393,19,44553,25,abortive,
24.145.1.1,172.28.128.218,1257264330598557,1257264330598755,2,60879,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264331615847,1257264336182458,19,55831,25,abortive,
24.145.1.1,172.28.128.218,1257264331618727,1257264331618875,2,36557,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264332636058,1257264336182462,19,60073,25,abortive,
24.145.1.1,172.28.128.218,1257264332638608,1257264332638758,2,38592,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264343545561,1257264344596366,19,39525,25,abortive,
24.145.1.1,172.28.128.218,1257264343549386,1257264343549595,2,53596,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264357009401,1257264358048316,19,54970,25,abortive,
24.145.1.1,172.28.128.218,1257264357011854,1257264357012012,2,41115,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264363208172,1257264364240780,19,34192,25,abortive,
24.145.1.1,172.28.128.218,1257264363210584,1257264363210734,2,34238,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264369420166,1257264370464713,19,32895,25,abortive,
24.145.1.1,172.28.128.218,1257264369422910,1257264369423098,2,36975,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264385345625,1257264386441348,19,45013,25,abortive,
24.145.1.1,172.28.128.218,1257264385348077,1257264385348230,2,51531,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264387400036,1257264388410501,21,40140,25,abortive,
24.145.1.1,172.28.128.218,1257264387403031,1257264387403235,2,48781,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264388420904,1257264389470796,21,56050,25,abortive,
24.145.1.1,172.28.128.218,1257264388423367,1257264388423516,2,59180,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264390578683,1257264391660910,19,42063,25,abortive,
24.145.1.1,172.28.128.218,1257264390581156,1257264390581316,2,47806,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264395726479,1257264396746142,19,32923,25,abortive,
24.145.1.1,172.28.128.218,1257264395728985,1257264395729134,2,59866,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264404034993,1257264405070923,19,57042,25,abortive,
24.145.1.1,172.28.128.218,1257264404037396,1257264404037546,2,45104,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264410196141,1257264411256858,19,45906,25,abortive,
24.145.1.1,172.28.128.218,1257264410198710,1257264410198914,2,33938,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264411226557,1257264416440099,19,49896,25,abortive,
24.145.1.1,172.28.128.218,1257264411228957,1257264411229108,2,49303,113,invalid,rst_during_handshake
172.28.128.218,24.145.1.1,1257264418190382,1257264419273319,19,34206,25,abortive,
24.145.1.1,172.28.128.218,1257264418192866,1257264418193041,2,39012,113,invalid,rst_during_handshake
