src,dst,st,et,p,sp,dp,ct,ir
172.28.2.148,66.200.1.1,1257260058157071,1257260059225070,19,38098,25,abortive,
66.200.1.1,172.28.2.148,1257260058159690,1257260058159853,2,48430,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257260063381446,1257260064461289,19,36734,25,abortive,
66.200.1.1,172.28.2.148,1257260063383959,1257260063384108,2,41652,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257260067515255,1257260068614360,19,39250,25,abortive,
66.200.1.1,172.28.2.148,1257260067517712,1257260067517878,2,57120,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257260069607352,1257260070712813,19,54033,25,abortive,
66.200.1.1,172.28.2.148,1257260069609773,1257260069609926,2,56770,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257260076819105,1257260077846372,19,46364,25,abortive,
66.200.1.1,172.28.2.148,1257260076822384,1257260076822583,2,33731,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257260081935012,1257260085509975,19,49782,25,abortive,
66.200.1.1,172.28.2.148,1257260081937481,1257260081937628,2,33380,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257260090799557,1257260091843216,19,59942,25,abortive,
66.200.1.1,172.28.2.148,1257260090802344,1257260090802627,2,35792,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257260116802672,1257260117840416,19,41596,25,abortive,
66.200.1.1,172.28.2.148,1257260116805072,1257260116805221,2,46253,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263679758713,1257263680790438,19,50423,25,abortive,
66.200.1.1,172.28.2.148,1257263679761327,1257263679761521,2,56231,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263683876541,1257263684937287,19,53679,25,abortive,
66.200.1.1,172.28.2.148,1257263683879198,1257263683879389,2,50826,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263697410625,1257263698497598,19,60081,25,abortive,
66.200.1.1,172.28.2.148,1257263697413474,1257263697413622,2,40557,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263702564686,1257263703595469,19,33137,25,abortive,
66.200.1.1,172.28.2.148,1257263702567272,1257263702567424,2,37585,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263705629558,1257263706824694,19,47548,25,abortive,
66.200.1.1,172.28.2.148,1257263705632122,1257263705632272,2,59059,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263707792646,1257263708940814,19,57085,25,abortive,
66.200.1.1,172.28.2.148,1257263707794881,1257263707797029,2,38549,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263710944090,1257263712017375,19,53214,25,abortive,
66.200.1.1,172.28.2.148,1257263710946897,1257263710947046,2,60710,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263741402480,1257263742464957,19,51502,25,abortive,
66.200.1.1,172.28.2.148,1257263741405376,1257263741405592,2,55537,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263743481884,1257263744564657,19,47415,25,abortive,
66.200.1.1,172.28.2.148,1257263743484283,1257263743484471,2,52608,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263746607204,1257263747672539,19,49498,25,abortive,
66.200.1.1,172.28.2.148,1257263746609741,1257263746609930,2,44922,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263752764476,1257263753848923,19,35313,25,abortive,
66.200.1.1,172.28.2.148,1257263752768532,1257263752768731,2,58077,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257263754835023,1257263755941136,19,35426,25,abortive,
66.200.1.1,172.28.2.148,1257263754837816,1257263754838032,2,38992,113,invalid,rst_during_handshake
172.28.2.148,66.200.1.1,1257327138980360,1257327140055986,19,53912,25,abortive,
