src,dst,st,et,p,sp,dp,ct,ir
172.28.218.87,77.91.104.22,1257264431823375,1257264813735329,11,44381,80,abortive,
172.28.218.87,77.91.104.22,1257264431831241,1257264813735342,19,42700,80,abortive,
172.28.218.87,77.91.104.22,1257285319775082,1257285700753462,11,36097,80,abortive,
172.28.218.87,77.91.104.22,1257285319782600,1257285700753476,15,42464,80,abortive,
172.28.218.87,77.91.104.22,1257285673409095,1257285700754646,11,43722,80,graceful,
172.28.218.87,77.91.104.22,1257285673416620,1257285700754653,15,35714,80,graceful,
172.28.218.87,77.91.104.22,1257299818801512,1257299888042692,11,60021,80,abortive,
172.28.218.87,77.91.104.22,1257299818810426,1257299888042704,17,38945,80,abortive,
172.28.218.87,77.91.104.22,1257346180778412,1257346244511350,11,36250,80,abortive,
172.28.218.87,77.91.104.22,1257346180786136,1257346244511368,13,42801,80,abortive,
172.28.218.87,77.91.104.22,1257425909651647,1257426319729056,11,53867,80,abortive,
172.28.218.87,77.91.104.22,1257425909659157,1257426319729075,17,33668,80,abortive,
