src,dst,st,et,p,sp,dp,ct,ir
172.28.3.39,66.200.1.1,1257265178894013,1257265179967011,19,35043,25,abortive,
66.200.1.1,172.28.3.39,1257265178905821,1257265178906013,2,56754,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265188206306,1257265189235147,19,44022,25,abortive,
66.200.1.1,172.28.3.39,1257265188209074,1257265188209223,2,54865,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265189236550,1257265190295932,19,39610,25,abortive,
66.200.1.1,172.28.3.39,1257265189239017,1257265189239169,2,37204,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265203243366,1257265204294948,19,59666,25,abortive,
66.200.1.1,172.28.3.39,1257265203245823,1257265203245972,2,35289,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265207352297,1257265208388348,19,55392,25,abortive,
66.200.1.1,172.28.3.39,1257265207354751,1257265207354903,2,59068,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265213570647,1257265214835191,19,43647,25,abortive,
66.200.1.1,172.28.3.39,1257265213573414,1257265213573568,2,43643,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265214616420,1257265215646439,19,55958,25,abortive,
66.200.1.1,172.28.3.39,1257265214620081,1257265214620282,2,43798,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265223098830,1257265224188090,19,53989,25,abortive,
66.200.1.1,172.28.3.39,1257265223111606,1257265223111756,2,53646,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265227233209,1257265228284337,19,46914,25,abortive,
66.200.1.1,172.28.3.39,1257265227235875,1257265227236071,2,54935,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265231351057,1257265232374325,19,38960,25,abortive,
66.200.1.1,172.28.3.39,1257265231353612,1257265231353782,2,46350,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265235502605,1257265241675933,21,48109,25,abortive,
66.200.1.1,172.28.3.39,1257265235504946,1257265235505097,2,54794,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265244583755,1257265245696405,19,41120,25,abortive,
66.200.1.1,172.28.3.39,1257265244591885,1257265244592031,2,60456,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265247749757,1257265248887583,19,52382,25,abortive,
66.200.1.1,172.28.3.39,1257265247752459,1257265247752620,2,50821,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265252902578,1257265253952301,19,56223,25,abortive,
66.200.1.1,172.28.3.39,1257265252905030,1257265252905188,2,52329,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265261189256,1257265262223826,19,54799,25,abortive,
66.200.1.1,172.28.3.39,1257265261191867,1257265261192043,2,45448,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265264261039,1257265265311864,19,59684,25,abortive,
66.200.1.1,172.28.3.39,1257265264263543,1257265264263744,2,42373,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265270483320,1257265271558798,19,52110,25,abortive,
66.200.1.1,172.28.3.39,1257265270486400,1257265270486611,2,56473,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265271542861,1257265272563394,19,43583,25,abortive,
66.200.1.1,172.28.3.39,1257265271545296,1257265271545446,2,52030,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265292255813,1257265293382379,19,42363,25,abortive,
66.200.1.1,172.28.3.39,1257265292258442,1257265292258629,2,53144,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257265293294279,1257265294394501,19,52773,25,abortive,
66.200.1.1,172.28.3.39,1257265293296769,1257265293296916,2,46871,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257279797893322,1257279798979268,19,54139,25,abortive,
66.200.1.1,172.28.3.39,1257279797895820,1257279797895970,2,58879,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257279798933142,1257279799963016,19,42745,25,abortive,
66.200.1.1,172.28.3.39,1257279798935696,1257279798935892,2,41659,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257279804082075,1257279805177780,19,34458,25,abortive,
66.200.1.1,172.28.3.39,1257279804084739,1257279804084891,2,40683,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257279826162179,1257279827252423,19,53314,25,abortive,
66.200.1.1,172.28.3.39,1257279826164710,1257279826164857,2,56680,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257279841106546,1257279842206668,19,44228,25,abortive,
66.200.1.1,172.28.3.39,1257279841109118,1257279841109267,2,45122,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257337781830780,1257337782861826,19,37654,25,abortive,
66.200.1.1,172.28.3.39,1257337781833386,1257337781833531,2,52431,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257337784905439,1257337785986048,19,52345,25,abortive,
66.200.1.1,172.28.3.39,1257337784907940,1257337784908114,2,34170,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257337792081638,1257337793141497,19,46510,25,abortive,
66.200.1.1,172.28.3.39,1257337792084062,1257337792084214,2,43180,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257337796173899,1257337797229213,19,34233,25,abortive,
66.200.1.1,172.28.3.39,1257337796176477,1257337796176629,2,44371,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257337808480665,1257337809497577,19,45734,25,abortive,
66.200.1.1,172.28.3.39,1257337808483186,1257337808483334,2,50649,113,invalid,rst_during_handshake
172.28.3.39,66.200.1.1,1257337810527480,1257337812282185,19,59548,25,abortive,
