src,dst,st,et,p,sp,dp,ct,ir
172.28.12.45,64.180.1.1,1257264299909086,1257264300976541,19,41224,25,abortive,
64.180.1.1,172.28.12.45,1257264299911777,1257264299911923,2,32776,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264301996580,1257264303088613,19,36873,25,abortive,
64.180.1.1,172.28.12.45,1257264301999098,1257264301999278,2,59942,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264305083409,1257264306100894,19,59511,25,abortive,
64.180.1.1,172.28.12.45,1257264305085956,1257264305086161,2,54570,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264309226323,1257264310281080,19,46949,25,abortive,
64.180.1.1,172.28.12.45,1257264309228699,1257264309228849,2,32821,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264310261956,1257264311383320,19,54071,25,abortive,
64.180.1.1,172.28.12.45,1257264310264602,1257264310264787,2,45925,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264311294423,1257264312382554,19,35146,25,abortive,
64.180.1.1,172.28.12.45,1257264311315506,1257264311315653,2,42417,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264312335084,1257264313373831,19,36821,25,abortive,
64.180.1.1,172.28.12.45,1257264312337605,1257264312337792,2,56477,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264313371922,1257264314393608,19,55193,25,abortive,
64.180.1.1,172.28.12.45,1257264313374411,1257264313374560,2,40164,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264315424345,1257264316471373,19,60004,25,abortive,
64.180.1.1,172.28.12.45,1257264315426890,1257264315427039,2,52417,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264316451368,1257264317471540,19,58003,25,abortive,
64.180.1.1,172.28.12.45,1257264316454546,1257264316454757,2,45648,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264321564054,1257264322668967,19,40114,25,abortive,
64.180.1.1,172.28.12.45,1257264321568711,1257264321568859,2,38634,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264323640978,1257264324779931,19,36055,25,abortive,
64.180.1.1,172.28.12.45,1257264323643449,1257264323643598,2,38434,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264339326932,1257264340383041,19,32826,25,abortive,
64.180.1.1,172.28.12.45,1257264339329372,1257264339329518,2,35990,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257264342477691,1257264343604162,19,54048,25,abortive,
64.180.1.1,172.28.12.45,1257264342480037,1257264342480183,2,42797,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285169792544,1257285170910633,19,54594,25,abortive,
64.180.1.1,172.28.12.45,1257285169795681,1257285169795870,2,58681,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285170834164,1257285171912377,19,44663,25,abortive,
64.180.1.1,172.28.12.45,1257285170837158,1257285170837308,2,50872,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285173923457,1257285174952472,19,53855,25,abortive,
64.180.1.1,172.28.12.45,1257285173925943,1257285173926092,2,41404,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285187383606,1257285188409958,19,56126,25,abortive,
64.180.1.1,172.28.12.45,1257285187386082,1257285187386231,2,40939,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285188403652,1257285189426739,19,56532,25,abortive,
64.180.1.1,172.28.12.45,1257285188406076,1257285188406225,2,37071,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285192553317,1257285199247955,19,34118,25,abortive,
64.180.1.1,172.28.12.45,1257285192555903,1257285192556052,2,44519,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285193574512,1257285199439799,21,60446,25,abortive,
64.180.1.1,172.28.12.45,1257285193576940,1257285193577098,2,47637,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285199870079,1257285200986038,19,51880,25,abortive,
64.180.1.1,172.28.12.45,1257285199872368,1257285199872519,2,59207,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285203066853,1257285204160621,19,50384,25,abortive,
64.180.1.1,172.28.12.45,1257285203069264,1257285203069413,2,53274,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285209347602,1257285210418753,19,48785,25,abortive,
64.180.1.1,172.28.12.45,1257285209350102,1257285209350252,2,37828,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285210368493,1257285211487137,19,46809,25,abortive,
64.180.1.1,172.28.12.45,1257285210370920,1257285210371070,2,44150,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285211405765,1257285212528037,19,36935,25,abortive,
64.180.1.1,172.28.12.45,1257285211411094,1257285211411242,2,57039,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285215520212,1257285216585623,19,45550,25,abortive,
64.180.1.1,172.28.12.45,1257285215522625,1257285215522776,2,38670,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285224810209,1257285225838103,19,41204,25,abortive,
64.180.1.1,172.28.12.45,1257285224813683,1257285224813875,2,41594,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285232028118,1257285233149703,19,54068,25,abortive,
64.180.1.1,172.28.12.45,1257285232030595,1257285232030744,2,59978,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285233056888,1257285239442209,19,59715,25,abortive,
64.180.1.1,172.28.12.45,1257285233059711,1257285233059862,2,50589,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285241090637,1257285242299652,21,51078,25,abortive,
64.180.1.1,172.28.12.45,1257285241093431,1257285241093590,2,48656,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285242217503,1257285243915433,21,41539,25,abortive,
64.180.1.1,172.28.12.45,1257285242220252,1257285242220404,2,39449,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285247102821,1257285248220306,19,44976,25,abortive,
64.180.1.1,172.28.12.45,1257285247105315,1257285247105466,2,60953,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285248146359,1257285249243624,19,32858,25,abortive,
64.180.1.1,172.28.12.45,1257285248148692,1257285248148840,2,57856,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285249174179,1257285250320695,19,37230,25,abortive,
64.180.1.1,172.28.12.45,1257285249176749,1257285249176933,2,35764,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285250217065,1257285251304266,19,60051,25,abortive,
64.180.1.1,172.28.12.45,1257285250219594,1257285250219743,2,47499,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285251248074,1257285252320972,19,41234,25,abortive,
64.180.1.1,172.28.12.45,1257285251250647,1257285251250844,2,45754,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285254337651,1257285255625163,19,47410,25,abortive,
64.180.1.1,172.28.12.45,1257285254346617,1257285254346766,2,34109,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285257469306,1257285258517248,19,47502,25,abortive,
64.180.1.1,172.28.12.45,1257285257471629,1257285257471775,2,54639,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285259532265,1257285260606224,19,38980,25,abortive,
64.180.1.1,172.28.12.45,1257285259534701,1257285259534850,2,54240,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285265772259,1257285266865877,19,55586,25,abortive,
64.180.1.1,172.28.12.45,1257285265775552,1257285265775704,2,44258,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285266806959,1257285267955724,19,43280,25,abortive,
64.180.1.1,172.28.12.45,1257285266809394,1257285266809545,2,53162,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285268884621,1257285269936624,19,59362,25,abortive,
64.180.1.1,172.28.12.45,1257285268887127,1257285268887305,2,59068,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285280324996,1257285281448067,19,51573,25,abortive,
64.180.1.1,172.28.12.45,1257285280327411,1257285280327562,2,41709,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285282474250,1257285283535435,19,38812,25,abortive,
64.180.1.1,172.28.12.45,1257285282476773,1257285282476971,2,56253,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285287615464,1257285290589923,19,39897,25,abortive,
64.180.1.1,172.28.12.45,1257285287617751,1257285287617897,2,47017,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285288657623,1257285290593562,19,44212,25,abortive,
64.180.1.1,172.28.12.45,1257285288660104,1257285288660249,2,54012,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285289689830,1257285292990793,21,38574,25,abortive,
64.180.1.1,172.28.12.45,1257285289692218,1257285289692366,2,49214,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285294670215,1257285295778360,19,44977,25,abortive,
64.180.1.1,172.28.12.45,1257285294672660,1257285294672812,2,46938,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285295707397,1257285296798177,19,46928,25,abortive,
64.180.1.1,172.28.12.45,1257285295710006,1257285295710157,2,34075,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285308058180,1257285309121525,19,35693,25,abortive,
64.180.1.1,172.28.12.45,1257285308061219,1257285308061372,2,49639,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285309082899,1257285310212321,19,40502,25,abortive,
64.180.1.1,172.28.12.45,1257285309085339,1257285309085484,2,45728,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285310140388,1257285311172151,19,36143,25,abortive,
64.180.1.1,172.28.12.45,1257285310142751,1257285310142900,2,60970,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285323638680,1257285324734073,19,48607,25,abortive,
64.180.1.1,172.28.12.45,1257285323641000,1257285323641148,2,39545,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285328474013,1257285331838142,21,54265,25,abortive,
64.180.1.1,172.28.12.45,1257285328476817,1257285328476965,2,56086,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285330557133,1257285332643824,21,46079,25,abortive,
64.180.1.1,172.28.12.45,1257285330559620,1257285330559767,2,50284,113,invalid,rst_during_handshake
172.28.12.45,64.180.1.1,1257285331852950,1257285333384542,21,33259,25,abortive,
64.180.1.1,172.28.12.45,1257285331855464,1257285331855611,2,46592,113,invalid,rst_during_handshake
