src,dst,st,et,p,sp,dp,ct,ir
172.28.13.29,24.145.1.1,1257264502842535,1257264503863465,19,53220,25,abortive,
24.145.1.1,172.28.13.29,1257264502845780,1257264502845933,2,57772,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257264503863556,1257264504891616,19,40973,25,abortive,
24.145.1.1,172.28.13.29,1257264503866071,1257264503866248,2,45964,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257264550461819,1257264551541603,19,44796,25,abortive,
24.145.1.1,172.28.13.29,1257264550464590,1257264550464759,2,44426,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285388776149,1257285390010803,19,53757,25,abortive,
24.145.1.1,172.28.13.29,1257285388778647,1257285388778803,2,57180,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285395024521,1257285396054305,19,49610,25,abortive,
24.145.1.1,172.28.13.29,1257285395026979,1257285395027130,2,57395,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285399158818,1257285400233989,19,46258,25,abortive,
24.145.1.1,172.28.13.29,1257285399161266,1257285399161416,2,53148,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285400185035,1257285401209311,19,33421,25,abortive,
24.145.1.1,172.28.13.29,1257285400187441,1257285400187593,2,56900,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285403338360,1257285404377577,19,34033,25,abortive,
24.145.1.1,172.28.13.29,1257285403341003,1257285403341155,2,44437,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285412607954,1257285413678451,19,34060,25,abortive,
24.145.1.1,172.28.13.29,1257285412612428,1257285412612579,2,52465,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285420879899,1257285427102473,19,54095,25,abortive,
24.145.1.1,172.28.13.29,1257285420882354,1257285420882500,2,34792,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285422919079,1257285427131290,19,49163,25,abortive,
24.145.1.1,172.28.13.29,1257285422921751,1257285422921900,2,49985,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285424995083,1257285427131873,19,55505,25,abortive,
24.145.1.1,172.28.13.29,1257285424997898,1257285424998046,2,43096,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285429242528,1257285430309798,19,37444,25,abortive,
24.145.1.1,172.28.13.29,1257285429244947,1257285429245104,2,54801,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257285436516406,1257285437585867,19,34213,25,abortive,
24.145.1.1,172.28.13.29,1257285436518799,1257285436518949,2,51539,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299884914925,1257299885991589,19,55464,25,abortive,
24.145.1.1,172.28.13.29,1257299884917509,1257299884917657,2,35225,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299894187510,1257299895253615,19,44898,25,abortive,
24.145.1.1,172.28.13.29,1257299894189840,1257299894189989,2,51064,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299899311199,1257299900402659,19,49422,25,abortive,
24.145.1.1,172.28.13.29,1257299899313659,1257299899313808,2,55749,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299902413147,1257299903482668,19,32850,25,abortive,
24.145.1.1,172.28.13.29,1257299902415700,1257299902415848,2,57393,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299903446270,1257299904506131,19,38259,25,abortive,
24.145.1.1,172.28.13.29,1257299903448660,1257299903448811,2,39569,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299908623975,1257299909857560,19,36438,25,abortive,
24.145.1.1,172.28.13.29,1257299908626276,1257299908626425,2,53843,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299915972446,1257299917177439,19,39206,25,abortive,
24.145.1.1,172.28.13.29,1257299915974815,1257299915974964,2,33062,113,invalid,rst_during_handshake
172.28.13.29,24.145.1.1,1257299920128833,1257299924029057,21,42887,25,abortive,
