src,dst,st,et,p,sp,dp,ct,ir
172.28.212.6,20.21.128.84,1257258840705066,1257258840737180,10,36798,80,graceful,
20.21.128.84,172.28.212.6,1257259213703251,1257259214447585,27,45131,10000,graceful,
172.28.212.6,20.21.128.84,1257262555792647,1257262555809521,10,36179,80,graceful,
20.21.128.84,172.28.212.6,1257262928765892,1257262929198748,27,58535,10000,graceful,
172.28.212.6,20.21.128.84,1257279706770208,1257279706798840,10,39671,80,graceful,
20.21.128.84,172.28.212.6,1257280079744056,1257280080178716,31,59713,10000,graceful,
172.28.212.6,20.21.128.84,1257334649700484,1257334649725585,10,37561,80,graceful,
20.21.128.84,172.28.212.6,1257335022681840,1257335023380253,27,44593,10000,graceful,
172.28.212.6,20.21.128.84,1257338697690280,1257338697735107,10,50243,80,graceful,
20.21.128.84,172.28.212.6,1257339070704382,1257339071108508,29,51297,10000,graceful,
172.28.212.6,20.21.128.84,1257345626719832,1257345626733356,10,33567,80,graceful,
20.21.128.84,172.28.212.6,1257345999728686,1257346000011296,26,54103,10000,graceful,
172.28.212.6,20.21.128.84,1257346408740280,1257346408757327,10,45188,80,graceful,
20.21.128.84,172.28.212.6,1257346781741398,1257346782010260,26,52822,10000,graceful,
172.28.212.6,20.21.128.84,1257368692685137,1257368692703490,10,39228,80,graceful,
20.21.128.84,172.28.212.6,1257369065692687,1257369065957246,26,50372,10000,graceful,
172.28.212.6,20.21.128.84,1257379903712621,1257379903740638,10,59164,80,graceful,
20.21.128.84,172.28.212.6,1257380276727587,1257380277407144,27,50419,10000,graceful,
172.28.212.6,20.21.128.84,1257403145986563,1257403145998764,10,37844,80,graceful,
20.21.128.84,172.28.212.6,1257403518721098,1257403519110489,31,54411,10000,graceful,
172.28.212.6,20.21.128.84,1257444856792528,1257444856808610,10,38838,80,graceful,
20.21.128.84,172.28.212.6,1257445229760388,1257445230070737,26,44661,10000,graceful,
172.28.212.6,20.21.128.84,1257481929727636,1257481929740383,10,43148,80,graceful,
20.21.128.84,172.28.212.6,1257482302659044,1257482302938880,26,54439,10000,graceful,
172.28.212.6,20.21.128.84,1257511001776244,1257511001782520,10,45231,80,graceful,
20.21.128.84,172.28.212.6,1257511374659303,1257511374925007,26,59475,10000,graceful,
172.28.212.6,20.21.128.84,1257542290784799,1257542290801152,10,33145,80,graceful,
20.21.128.84,172.28.212.6,1257542663701507,1257542664005248,26,48286,10000,graceful,
172.28.212.6,20.21.128.84,1257562025739763,1257562025765537,10,44159,80,graceful,
20.21.128.84,172.28.212.6,1257562398752608,1257562399016903,28,60560,10000,graceful,
172.28.212.6,20.21.128.84,1257652667675483,1257652667692423,10,42363,80,graceful,
20.21.128.84,172.28.212.6,1257653040683591,1257653041300954,28,54951,10000,graceful,
