src,dst,st,et,p,sp,dp,ct,ir
8.70.145.44,172.28.4.7,1257257895734888,1257257905082227,10,41022,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257895735153,1257257906082094,10,23594,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257899733271,1257257909481878,10,57324,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257903731578,1257257924882622,13,49542,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257907729680,1257257930082676,13,60434,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257911728028,1257257911728028,1,1814,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257257915726140,1257257915726140,1,4063,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257257919724385,1257257919724385,1,57266,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257257923722749,1257257945683052,13,54977,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257927720854,1257257937282948,10,11667,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257931719106,1257257931719106,1,47387,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257257935717373,1257257957685697,13,7977,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257939715664,1257257949483151,10,5122,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257943714047,1257257943714047,1,25578,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257257947712309,1257257957283810,10,26915,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257951710626,1257257951710626,1,6314,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257257955708831,1257257977284131,13,8690,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257959707318,1257257969686878,10,16377,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257963705471,1257257963705471,1,21590,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257257967703744,1257257977883426,10,38210,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257971702183,1257257993483088,11,23928,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257975700370,1257257997283182,11,40231,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257979698660,1257257989883012,8,48243,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257257983696976,1257257988082967,5,40994,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257258702712476,1257258725066814,7,23740,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257258702712844,1257258702714633,4,44625,80,invalid,invalid_ack
8.70.145.44,172.28.4.7,1257258706712994,1257258706713154,2,11423,80,invalid,incomplete_no_ack
8.70.145.44,172.28.4.7,1257258710713285,1257258720068851,4,39143,80,invalid,incomplete_no_ack
8.70.145.44,172.28.4.7,1257258714713569,1257258714713569,1,46004,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257258718714022,1257258728268439,4,14003,80,invalid,incomplete_no_ack
8.70.145.44,172.28.4.7,1257258722714320,1257258722714320,1,24650,80,invalid,incomplete_no_synack
8.70.145.44,172.28.4.7,1257258726714640,1257258730869117,3,2230,80,invalid,incomplete_no_ack
