src,dst,st,et,p,sp,dp,ct,ir
172.28.198.166,205.63.202.67,1257254740684783,1257255246737237,11,56765,80,abortive,
172.28.198.166,205.63.202.67,1257272606746584,1257273134732251,11,51801,80,abortive,
172.28.198.166,205.63.202.67,1257291010094858,1257291500246242,11,60376,80,abortive,
172.28.198.166,205.63.202.67,1257324731719552,1257325203723785,11,58096,80,abortive,
172.28.198.166,205.63.202.67,1257333016748131,1257333481808958,11,41381,80,abortive,
172.28.198.166,205.63.202.67,1257364396738921,1257364423759502,10,55225,80,graceful,
172.28.198.166,205.63.202.67,1257376211666685,1257376682754449,11,50890,80,abortive,
172.28.198.166,205.63.202.67,1257402167693539,1257402634696520,11,48786,80,abortive,
172.28.198.166,205.63.202.67,1257420953662705,1257421421710613,11,57909,80,abortive,
172.28.198.166,205.63.202.67,1257427573733472,1257427593749530,10,35828,80,graceful,
172.28.198.166,205.63.202.67,1257438790791218,1257439318754346,11,47273,80,abortive,
172.28.198.166,205.63.202.67,1257449298766373,1257449776757894,11,41369,80,abortive,
172.28.198.166,205.63.202.67,1257452835692931,1257453312766914,11,46353,80,abortive,
172.28.198.166,205.63.202.67,1257459670697513,1257459701732912,10,41655,80,graceful,
172.28.198.166,205.63.202.67,1257463006712717,1257463460743192,11,37506,80,abortive,
172.28.198.166,205.63.202.67,1257469950746221,1257469968764086,10,50585,80,graceful,
172.28.198.166,205.63.202.67,1257501894704154,1257501912720550,10,38104,80,graceful,
172.28.198.166,205.63.202.67,1257513643774438,1257513653794792,10,40243,80,graceful,
