src,dst,st,et,p,sp,dp,ct,ir
172.28.5.81,64.180.1.1,1257259165793518,1257259168841867,19,50382,25,abortive,
64.180.1.1,172.28.5.81,1257259165797144,1257259165797349,2,54440,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259172336436,1257259173428923,19,45144,25,abortive,
64.180.1.1,172.28.5.81,1257259172340109,1257259172340288,2,57602,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259173394948,1257259174504494,19,45319,25,abortive,
64.180.1.1,172.28.5.81,1257259173397350,1257259173397500,2,48703,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259174442071,1257259175524550,19,33684,25,abortive,
64.180.1.1,172.28.5.81,1257259174444519,1257259174444668,2,48539,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259175480273,1257259176674600,19,56164,25,abortive,
64.180.1.1,172.28.5.81,1257259175482987,1257259175483167,2,45487,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259181836541,1257259183072759,19,38252,25,abortive,
64.180.1.1,172.28.5.81,1257259181839017,1257259181839171,2,41675,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259182868994,1257259184038841,21,56304,25,abortive,
64.180.1.1,172.28.5.81,1257259182871586,1257259182871785,2,40073,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259185007393,1257259186041850,19,40168,25,abortive,
64.180.1.1,172.28.5.81,1257259185009858,1257259185010006,2,58514,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259187073572,1257259188126536,19,44181,25,abortive,
64.180.1.1,172.28.5.81,1257259187075978,1257259187076132,2,46012,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259188102369,1257259189187960,19,33000,25,abortive,
64.180.1.1,172.28.5.81,1257259188104942,1257259188105119,2,59081,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259194310061,1257259195462949,21,45599,25,abortive,
64.180.1.1,172.28.5.81,1257259194314292,1257259194314464,2,40294,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259196448673,1257259197621045,19,51696,25,abortive,
64.180.1.1,172.28.5.81,1257259196451121,1257259196451274,2,38657,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259203637968,1257259204881760,19,50714,25,abortive,
64.180.1.1,172.28.5.81,1257259203640529,1257259203640679,2,42105,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259205406011,1257259206752209,19,52789,25,abortive,
64.180.1.1,172.28.5.81,1257259205409727,1257259205409918,2,37196,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259209616794,1257259213820722,23,42554,25,abortive,
64.180.1.1,172.28.5.81,1257259209619383,1257259209619596,2,60595,113,invalid,rst_during_handshake
172.28.5.81,64.180.1.1,1257259215495698,1257259216596101,19,46094,25,abortive,
64.180.1.1,172.28.5.81,1257259215498042,1257259215498201,2,57164,113,invalid,rst_during_handshake
