src,dst,st,et,p,sp,dp,ct,ir
172.28.196.167,64.180.1.1,1257259041831367,1257259042913195,19,35627,25,abortive,
64.180.1.1,172.28.196.167,1257259041835134,1257259041835344,2,38961,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259043917458,1257259045217988,21,33020,25,abortive,
64.180.1.1,172.28.196.167,1257259043919859,1257259043920053,2,52443,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259045003164,1257259046079614,19,49207,25,abortive,
64.180.1.1,172.28.196.167,1257259045005618,1257259045005768,2,44014,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259051308157,1257259052348324,19,53240,25,abortive,
64.180.1.1,172.28.196.167,1257259051310651,1257259051310856,2,38064,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259052342141,1257259053366842,19,43634,25,abortive,
64.180.1.1,172.28.196.167,1257259052344505,1257259052344656,2,34124,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259054396589,1257259055609923,19,55706,25,abortive,
64.180.1.1,172.28.196.167,1257259054400697,1257259054400877,2,58658,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259058587817,1257259059617900,19,50211,25,abortive,
64.180.1.1,172.28.196.167,1257259058594273,1257259058594451,2,48779,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259060648947,1257259061670286,19,37616,25,abortive,
64.180.1.1,172.28.196.167,1257259060651367,1257259060651519,2,38151,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259063715329,1257259064848659,19,59215,25,abortive,
64.180.1.1,172.28.196.167,1257259063717892,1257259063718043,2,33153,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259064771186,1257259065875672,19,51069,25,abortive,
64.180.1.1,172.28.196.167,1257259064773701,1257259064773850,2,52861,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259068898416,1257259069965205,19,33327,25,abortive,
64.180.1.1,172.28.196.167,1257259068900897,1257259068901060,2,35758,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259069919149,1257259070971633,19,42478,25,abortive,
64.180.1.1,172.28.196.167,1257259069921666,1257259069921816,2,58449,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259070957356,1257259071986117,19,54147,25,abortive,
64.180.1.1,172.28.196.167,1257259070959750,1257259070959900,2,43288,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259074028928,1257259078267207,19,58935,25,abortive,
64.180.1.1,172.28.196.167,1257259074031819,1257259074031968,2,45464,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259076065822,1257259078285602,19,52025,25,abortive,
64.180.1.1,172.28.196.167,1257259076068274,1257259076068436,2,57625,113,invalid,rst_during_handshake
172.28.196.167,64.180.1.1,1257259079597171,1257259080848779,21,42335,25,abortive,
64.180.1.1,172.28.196.167,1257259079600412,1257259079600608,2,41702,113,invalid,rst_during_handshake
