src,dst,st,et,p,sp,dp,ct,ir
44.239.223.135,172.28.128.5,1257264513608170,1257264517083953,31,41089,25,graceful,
172.28.128.5,44.239.223.135,1257264513621169,1257264513621581,2,34523,113,invalid,rst_during_handshake
44.239.223.135,172.28.128.5,1257343907618372,1257343910691045,31,45465,25,graceful,
172.28.128.5,44.239.223.135,1257343907630727,1257343907631105,2,46162,113,invalid,rst_during_handshake
44.239.223.135,172.28.128.5,1257373953611729,1257373956694301,31,41086,25,graceful,
172.28.128.5,44.239.223.135,1257373953626966,1257373953627210,2,41451,113,invalid,rst_during_handshake
44.239.223.135,172.28.128.5,1257405860594620,1257405863690454,32,39780,25,graceful,
172.28.128.5,44.239.223.135,1257405860606713,1257405860607659,2,48554,113,invalid,rst_during_handshake
44.239.223.135,172.28.128.5,1257425004640771,1257425007753312,31,49364,25,graceful,
172.28.128.5,44.239.223.135,1257425004648967,1257425004649207,2,54836,113,invalid,rst_during_handshake
44.239.223.135,172.28.128.5,1257550773620158,1257550776703648,31,48856,25,graceful,
172.28.128.5,44.239.223.135,1257550773631560,1257550773631798,2,35017,113,invalid,rst_during_handshake
44.239.223.135,172.28.128.5,1257554515699663,1257554518805844,31,60857,25,graceful,
172.28.128.5,44.239.223.135,1257554515713417,1257554515713657,2,57825,113,invalid,rst_during_handshake
