src,dst,st,et,p,sp,dp,ct,ir
172.28.219.150,24.145.1.1,1257259152017788,1257259153039637,19,40615,25,abortive,
24.145.1.1,172.28.219.150,1257259152020263,1257259152020414,2,46125,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259153038987,1257259154094585,19,38454,25,abortive,
24.145.1.1,172.28.219.150,1257259153041499,1257259153041649,2,40201,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259154061134,1257259155087605,19,44369,25,abortive,
24.145.1.1,172.28.219.150,1257259154063558,1257259154063709,2,33319,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259157147267,1257259158229587,19,43108,25,abortive,
24.145.1.1,172.28.219.150,1257259157170208,1257259157170360,2,33979,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259162455002,1257259163487727,19,36611,25,abortive,
24.145.1.1,172.28.219.150,1257259162457421,1257259162457580,2,60713,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259169929365,1257259171029886,19,58978,25,abortive,
24.145.1.1,172.28.219.150,1257259169932232,1257259169932437,2,58943,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259172036508,1257259173123672,19,34385,25,abortive,
24.145.1.1,172.28.219.150,1257259172039289,1257259172039482,2,45297,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259183554512,1257259184695522,19,48606,25,abortive,
24.145.1.1,172.28.219.150,1257259183556965,1257259183557116,2,41971,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259190897353,1257259191964014,19,49485,25,abortive,
24.145.1.1,172.28.219.150,1257259190899881,1257259190900074,2,36564,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259192964911,1257259194110019,19,58500,25,abortive,
24.145.1.1,172.28.219.150,1257259192974829,1257259192974980,2,42994,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259206464353,1257259207555925,19,50521,25,abortive,
24.145.1.1,172.28.219.150,1257259206466839,1257259206466993,2,38709,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257259215668850,1257259216735431,19,59812,25,abortive,
24.145.1.1,172.28.219.150,1257259215679112,1257259215679264,2,37494,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257283614099386,1257283615190199,19,37600,25,abortive,
24.145.1.1,172.28.219.150,1257283614102432,1257283614102583,2,32979,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257283623076122,1257283624440644,19,40827,25,abortive,
24.145.1.1,172.28.219.150,1257283623078501,1257283623078651,2,42793,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257283624116021,1257283625291482,19,47440,25,abortive,
24.145.1.1,172.28.219.150,1257283624139840,1257283624139986,2,43130,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257283627326479,1257283628437876,19,34217,25,abortive,
24.145.1.1,172.28.219.150,1257283627329346,1257283627329522,2,52434,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359309738973,1257359310863201,19,50678,25,abortive,
24.145.1.1,172.28.219.150,1257359309741663,1257359309741837,2,57890,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359312908672,1257359313960386,19,38232,25,abortive,
24.145.1.1,172.28.219.150,1257359312911049,1257359312911202,2,55647,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359323278585,1257359324335822,19,42350,25,abortive,
24.145.1.1,172.28.219.150,1257359323281189,1257359323281338,2,36727,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359333690712,1257359334761975,19,45117,25,abortive,
24.145.1.1,172.28.219.150,1257359333693721,1257359333693897,2,45216,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359335751444,1257359336807269,19,42052,25,abortive,
24.145.1.1,172.28.219.150,1257359335753883,1257359335754034,2,56941,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359339876990,1257359342973272,19,40029,25,abortive,
24.145.1.1,172.28.219.150,1257359339879354,1257359339879521,2,43265,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359340911865,1257359342972933,19,53710,25,abortive,
24.145.1.1,172.28.219.150,1257359340914492,1257359340914668,2,36681,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359348259510,1257359349335135,19,54441,25,abortive,
24.145.1.1,172.28.219.150,1257359348262021,1257359348262205,2,51064,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359351335342,1257359352402823,19,37778,25,abortive,
24.145.1.1,172.28.219.150,1257359351337659,1257359351337808,2,33843,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257359361623862,1257359362688918,19,50143,25,abortive,
24.145.1.1,172.28.219.150,1257359361626463,1257359361626665,2,38165,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257413950108356,1257413951154886,19,49205,25,abortive,
24.145.1.1,172.28.219.150,1257413950110988,1257413950111137,2,43315,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257413953194663,1257413954253626,19,57190,25,abortive,
24.145.1.1,172.28.219.150,1257413953197148,1257413953197301,2,39719,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257413958318692,1257413959355995,19,44934,25,abortive,
24.145.1.1,172.28.219.150,1257413958321133,1257413958321285,2,54260,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257413974695489,1257413975718399,19,47238,25,abortive,
24.145.1.1,172.28.219.150,1257413974698014,1257413974698164,2,34127,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420810702912,1257420811776510,19,54551,25,abortive,
24.145.1.1,172.28.219.150,1257420810705318,1257420810705460,2,56875,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420816875858,1257420818109281,19,49914,25,abortive,
24.145.1.1,172.28.219.150,1257420816878328,1257420816878469,2,51079,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420832280062,1257420833312467,19,35800,25,abortive,
24.145.1.1,172.28.219.150,1257420832282491,1257420832282634,2,52033,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420836368174,1257420838269324,19,48945,25,abortive,
24.145.1.1,172.28.219.150,1257420836370579,1257420836370722,2,55749,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420844626403,1257420845648310,19,58335,25,abortive,
24.145.1.1,172.28.219.150,1257420844628871,1257420844629015,2,50446,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420853849524,1257420854871118,19,48667,25,abortive,
24.145.1.1,172.28.219.150,1257420853851960,1257420853852103,2,47112,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420857978971,1257420859048517,19,38953,25,abortive,
24.145.1.1,172.28.219.150,1257420857981462,1257420857981607,2,54536,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420871328325,1257420872400339,19,47195,25,abortive,
24.145.1.1,172.28.219.150,1257420871330761,1257420871330906,2,44324,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420875457585,1257420876493421,19,44548,25,abortive,
24.145.1.1,172.28.219.150,1257420875460082,1257420875460227,2,45900,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420879570875,1257420880657983,19,33764,25,abortive,
24.145.1.1,172.28.219.150,1257420879573366,1257420879573510,2,53413,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257420881629628,1257420883429009,19,42255,25,abortive,
24.145.1.1,172.28.219.150,1257420881632018,1257420881632161,2,50331,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431505884281,1257431506932974,19,56539,25,abortive,
24.145.1.1,172.28.219.150,1257431505886677,1257431505886856,2,49967,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431509988471,1257431511024758,19,56691,25,abortive,
24.145.1.1,172.28.219.150,1257431509991253,1257431509991444,2,55298,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431513086716,1257431514115148,19,41805,25,abortive,
24.145.1.1,172.28.219.150,1257431513089620,1257431513089769,2,53736,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431514114292,1257431515133521,19,58516,25,abortive,
24.145.1.1,172.28.219.150,1257431514116818,1257431514116968,2,55514,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431529556103,1257431530587865,19,49305,25,abortive,
24.145.1.1,172.28.219.150,1257431529558591,1257431529558740,2,47825,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431531644906,1257431533526447,19,50119,25,abortive,
24.145.1.1,172.28.219.150,1257431531647691,1257431531647842,2,47900,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431544279659,1257431545445753,19,56502,25,abortive,
24.145.1.1,172.28.219.150,1257431544282076,1257431544282227,2,33037,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431545331152,1257431546482073,19,37512,25,abortive,
24.145.1.1,172.28.219.150,1257431545333620,1257431545333769,2,48162,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431562025973,1257431563106397,19,44607,25,abortive,
24.145.1.1,172.28.219.150,1257431562028677,1257431562028865,2,59915,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431565167381,1257431566235607,19,40641,25,abortive,
24.145.1.1,172.28.219.150,1257431565169855,1257431565170004,2,58452,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431568264004,1257431569383704,19,35526,25,abortive,
24.145.1.1,172.28.219.150,1257431568266457,1257431568266608,2,35299,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431571368128,1257431572417702,19,59716,25,abortive,
24.145.1.1,172.28.219.150,1257431571370465,1257431571370616,2,45087,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431580710502,1257431581777378,19,59233,25,abortive,
24.145.1.1,172.28.219.150,1257431580713537,1257431580713689,2,56292,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431582777511,1257431584402970,19,58264,25,abortive,
24.145.1.1,172.28.219.150,1257431582780079,1257431582780229,2,37246,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431584848271,1257431585943182,19,38352,25,abortive,
24.145.1.1,172.28.219.150,1257431584850853,1257431584850999,2,49093,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431593068259,1257431594090957,19,45847,25,abortive,
24.145.1.1,172.28.219.150,1257431593070741,1257431593070892,2,37833,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431596127670,1257431597149873,19,41384,25,abortive,
24.145.1.1,172.28.219.150,1257431596130317,1257431596130467,2,44642,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431602280655,1257431603315115,19,53918,25,abortive,
24.145.1.1,172.28.219.150,1257431602282963,1257431602283111,2,37486,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431605357826,1257431606387460,19,34163,25,abortive,
24.145.1.1,172.28.219.150,1257431605360306,1257431605360453,2,50345,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431616701401,1257431617721185,19,35559,25,abortive,
24.145.1.1,172.28.219.150,1257431616704086,1257431616704237,2,43966,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431619759038,1257431620778776,19,33827,25,abortive,
24.145.1.1,172.28.219.150,1257431619761562,1257431619761724,2,46785,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431621815877,1257431622842448,19,34538,25,abortive,
24.145.1.1,172.28.219.150,1257431621818484,1257431621818671,2,58492,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431634197827,1257431635249362,21,59597,25,abortive,
24.145.1.1,172.28.219.150,1257431634200236,1257431634200385,2,34961,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431635218416,1257431636288735,19,37871,25,abortive,
24.145.1.1,172.28.219.150,1257431635220787,1257431635220982,2,36437,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431639538484,1257431640563872,19,34725,25,abortive,
24.145.1.1,172.28.219.150,1257431639541022,1257431639541172,2,49400,113,invalid,rst_during_handshake
172.28.219.150,24.145.1.1,1257431643639767,1257431644675139,19,34737,25,abortive,
