src,dst,st,et,p,sp,dp,ct,ir
172.28.12.167,77.91.104.22,1257264269807700,1257264336282256,11,54577,80,abortive,
172.28.12.167,77.91.104.22,1257264269815730,1257264336282265,17,36122,80,abortive,
172.28.12.167,77.91.104.22,1257285147779633,1257285272221647,11,51879,80,abortive,
172.28.12.167,77.91.104.22,1257285147787177,1257285272221659,15,60865,80,abortive,
172.28.12.167,77.91.104.22,1257299691822265,1257299780502943,11,50184,80,abortive,
172.28.12.167,77.91.104.22,1257299691830068,1257299780502956,15,39973,80,abortive,
172.28.12.167,77.91.104.22,1257346069775784,1257346153509539,11,41488,80,abortive,
172.28.12.167,77.91.104.22,1257346069783535,1257346153509656,13,50286,80,abortive,
172.28.12.167,77.91.104.22,1257425775723598,1257425838113478,11,58097,80,abortive,
172.28.12.167,77.91.104.22,1257425775731125,1257425838113498,17,48939,80,abortive,
