src,dst,st,et,p,sp,dp,ct,ir
172.28.218.214,66.200.1.1,1257259110961663,1257259112028598,19,52483,25,abortive,
66.200.1.1,172.28.218.214,1257259110964618,1257259110964769,2,34897,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259118276101,1257259123563764,21,49305,25,abortive,
66.200.1.1,172.28.218.214,1257259118278539,1257259118278690,2,47637,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259125692427,1257259126777155,19,35051,25,abortive,
66.200.1.1,172.28.218.214,1257259125694883,1257259125695036,2,51953,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259128866436,1257259129927759,19,37924,25,abortive,
66.200.1.1,172.28.218.214,1257259128869260,1257259128869488,2,44402,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259144508662,1257259145640032,19,36071,25,abortive,
66.200.1.1,172.28.218.214,1257259144511506,1257259144511658,2,40553,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259160305839,1257259161567518,21,46135,25,abortive,
66.200.1.1,172.28.218.214,1257259160308614,1257259160308766,2,54230,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259168530636,1257259170098078,21,47103,25,abortive,
66.200.1.1,172.28.218.214,1257259168533669,1257259168533821,2,60836,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259178436399,1257259179505469,19,52235,25,abortive,
66.200.1.1,172.28.218.214,1257259178438824,1257259178438976,2,59451,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259179467057,1257259180517445,19,45644,25,abortive,
66.200.1.1,172.28.218.214,1257259179469584,1257259179469799,2,49826,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259180488846,1257259181824536,19,46038,25,abortive,
66.200.1.1,172.28.218.214,1257259180491310,1257259180491504,2,53892,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259186771003,1257259187829558,19,34221,25,abortive,
66.200.1.1,172.28.218.214,1257259186773457,1257259186773611,2,51212,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259194138160,1257259195206788,19,50880,25,abortive,
66.200.1.1,172.28.218.214,1257259194140822,1257259194141039,2,34091,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259200324270,1257259201440823,19,38661,25,abortive,
66.200.1.1,172.28.218.214,1257259200326750,1257259200326900,2,52391,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259207576330,1257259208664647,19,35905,25,abortive,
66.200.1.1,172.28.218.214,1257259207578665,1257259207578814,2,60077,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257259216682452,1257259217770304,19,53979,25,abortive,
66.200.1.1,172.28.218.214,1257259216684909,1257259216685089,2,36274,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257283591826343,1257283592933283,19,36502,25,abortive,
66.200.1.1,172.28.218.214,1257283591829089,1257283591829237,2,54805,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257283593975787,1257283595061762,19,36564,25,abortive,
66.200.1.1,172.28.218.214,1257283593978358,1257283593978509,2,34426,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257283598127924,1257283599251456,19,58542,25,abortive,
66.200.1.1,172.28.218.214,1257283598130263,1257283598130413,2,41910,113,invalid,rst_during_handshake
172.28.218.214,66.200.1.1,1257283614981637,1257283620903737,21,41652,25,abortive,
66.200.1.1,172.28.218.214,1257283614993924,1257283614994069,2,59708,113,invalid,rst_during_handshake
