src,dst,st,et,p,sp,dp,ct,ir
172.28.6.9,24.145.1.1,1257259175795029,1257259176819759,19,51767,25,abortive,
24.145.1.1,172.28.6.9,1257259175798367,1257259175798521,2,36045,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257259180934213,1257259182042194,19,59450,25,abortive,
24.145.1.1,172.28.6.9,1257259180936950,1257259180937103,2,47073,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257259202868307,1257259203897966,19,55892,25,abortive,
24.145.1.1,172.28.6.9,1257259202877559,1257259202877710,2,37145,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283675343752,1257283676440813,19,38112,25,abortive,
24.145.1.1,172.28.6.9,1257283675348488,1257283675348638,2,40624,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283676371707,1257283677554574,19,60707,25,abortive,
24.145.1.1,172.28.6.9,1257283676377250,1257283676377400,2,42352,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283677402196,1257283678494915,19,50431,25,abortive,
24.145.1.1,172.28.6.9,1257283677410644,1257283677410791,2,50137,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283682594445,1257283683617218,19,45550,25,abortive,
24.145.1.1,172.28.6.9,1257283682596853,1257283682597003,2,35559,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283696012954,1257283697098435,19,41374,25,abortive,
24.145.1.1,172.28.6.9,1257283696015336,1257283696015484,2,39177,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283700167584,1257283701233380,19,36157,25,abortive,
24.145.1.1,172.28.6.9,1257283700170100,1257283700170276,2,54889,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283712668110,1257283713777695,19,55474,25,abortive,
24.145.1.1,172.28.6.9,1257283712670547,1257283712670697,2,57372,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283713733657,1257283714789217,19,55745,25,abortive,
24.145.1.1,172.28.6.9,1257283713736088,1257283713736239,2,50438,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283719914439,1257283720967854,19,36602,25,abortive,
24.145.1.1,172.28.6.9,1257283719917145,1257283719917294,2,52030,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283720941252,1257283722016743,19,51509,25,abortive,
24.145.1.1,172.28.6.9,1257283720943687,1257283720943837,2,50083,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283721971460,1257283723034510,19,48271,25,abortive,
24.145.1.1,172.28.6.9,1257283721973950,1257283721974222,2,59188,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283755809413,1257283756833842,19,46239,25,abortive,
24.145.1.1,172.28.6.9,1257283755811920,1257283755812066,2,55441,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283757863833,1257283758904632,19,32921,25,abortive,
24.145.1.1,172.28.6.9,1257283757869935,1257283757870083,2,44188,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283768230028,1257283769267193,19,47387,25,abortive,
24.145.1.1,172.28.6.9,1257283768232407,1257283768232558,2,54723,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283774433746,1257283775517928,19,41383,25,abortive,
24.145.1.1,172.28.6.9,1257283774436343,1257283774436519,2,35752,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283778557109,1257283779575474,19,36230,25,abortive,
24.145.1.1,172.28.6.9,1257283778559568,1257283778559717,2,32839,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283780599827,1257283781639528,19,45262,25,abortive,
24.145.1.1,172.28.6.9,1257283780602265,1257283780602410,2,37675,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283784739501,1257283788134489,19,52523,25,abortive,
24.145.1.1,172.28.6.9,1257283784742040,1257283784742192,2,47535,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283791914406,1257283793063281,19,51367,25,abortive,
24.145.1.1,172.28.6.9,1257283791916856,1257283791917007,2,60258,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283796082725,1257283797121691,19,38729,25,abortive,
24.145.1.1,172.28.6.9,1257283796089899,1257283796090046,2,36981,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283804320712,1257283805356969,19,47896,25,abortive,
24.145.1.1,172.28.6.9,1257283804323714,1257283804323864,2,58941,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283819730185,1257283820801742,19,41685,25,abortive,
24.145.1.1,172.28.6.9,1257283819732636,1257283819732787,2,49356,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283820759375,1257283821781876,19,44607,25,abortive,
24.145.1.1,172.28.6.9,1257283820761771,1257283820761922,2,49493,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283837658617,1257283838693506,19,53611,25,abortive,
24.145.1.1,172.28.6.9,1257283837661064,1257283837661215,2,58179,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283840733367,1257283841831330,19,46821,25,abortive,
24.145.1.1,172.28.6.9,1257283840735693,1257283840735838,2,51362,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283844852924,1257283845979510,19,48538,25,abortive,
24.145.1.1,172.28.6.9,1257283844855406,1257283844855558,2,58212,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283845904566,1257283847189292,19,60230,25,abortive,
24.145.1.1,172.28.6.9,1257283845907632,1257283845907779,2,34294,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283853186096,1257283854250278,19,43967,25,abortive,
24.145.1.1,172.28.6.9,1257283853188536,1257283853188693,2,34386,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283861465220,1257283862496223,19,51994,25,abortive,
24.145.1.1,172.28.6.9,1257283861467527,1257283861467679,2,32975,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283862496995,1257283869303308,21,33959,25,abortive,
24.145.1.1,172.28.6.9,1257283862499526,1257283862499676,2,54428,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257283868594209,1257283869673485,19,35695,25,abortive,
24.145.1.1,172.28.6.9,1257283868597525,1257283868597676,2,60626,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257359382977618,1257359384031444,19,45662,25,abortive,
24.145.1.1,172.28.6.9,1257359382980229,1257359382980438,2,40535,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257359385036211,1257359386091091,19,54089,25,abortive,
24.145.1.1,172.28.6.9,1257359385038574,1257359385038728,2,45170,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257359402437521,1257359403454867,19,40404,25,abortive,
24.145.1.1,172.28.6.9,1257359402440358,1257359402440542,2,60986,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257359409581293,1257359410603414,19,39315,25,abortive,
24.145.1.1,172.28.6.9,1257359409584391,1257359409584582,2,58332,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257359418790115,1257359419817522,19,39583,25,abortive,
24.145.1.1,172.28.6.9,1257359418792703,1257359418792895,2,55313,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257359420829075,1257359421845438,19,40211,25,abortive,
24.145.1.1,172.28.6.9,1257359420831728,1257359420831907,2,58630,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257413989918600,1257413990955780,19,33376,25,abortive,
24.145.1.1,172.28.6.9,1257413989921057,1257413989921207,2,60485,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257413991979431,1257413993010797,19,34583,25,abortive,
24.145.1.1,172.28.6.9,1257413991981947,1257413991982095,2,43213,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414011441351,1257414012469944,19,42454,25,abortive,
24.145.1.1,172.28.6.9,1257414011443998,1257414011444221,2,52037,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414012458874,1257414013488650,19,46336,25,abortive,
24.145.1.1,172.28.6.9,1257414012461306,1257414012461456,2,41489,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414035041601,1257414036058160,19,60729,25,abortive,
24.145.1.1,172.28.6.9,1257414035044075,1257414035044226,2,44217,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414051389071,1257414052416131,19,47491,25,abortive,
24.145.1.1,172.28.6.9,1257414051391580,1257414051391731,2,53124,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414058556227,1257414059593222,19,50028,25,abortive,
24.145.1.1,172.28.6.9,1257414058558706,1257414058558855,2,36190,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414066752315,1257414067772639,19,40459,25,abortive,
24.145.1.1,172.28.6.9,1257414066754895,1257414066755045,2,39995,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414071861888,1257414072897327,19,38621,25,abortive,
24.145.1.1,172.28.6.9,1257414071864280,1257414071864431,2,56424,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414079023887,1257414080050486,19,46186,25,abortive,
24.145.1.1,172.28.6.9,1257414079026282,1257414079026431,2,57090,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414085151525,1257414086186406,19,60659,25,abortive,
24.145.1.1,172.28.6.9,1257414085153964,1257414085154114,2,39442,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414087205215,1257414088262667,19,58021,25,abortive,
24.145.1.1,172.28.6.9,1257414087207670,1257414087207814,2,49219,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414096392395,1257414097414094,19,52418,25,abortive,
24.145.1.1,172.28.6.9,1257414096394837,1257414096394989,2,60902,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414097412650,1257414098442893,19,33667,25,abortive,
24.145.1.1,172.28.6.9,1257414097415126,1257414097415276,2,41972,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414100481681,1257414101502530,19,55482,25,abortive,
24.145.1.1,172.28.6.9,1257414100484072,1257414100484223,2,51327,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414109734684,1257414110793977,19,49976,25,abortive,
24.145.1.1,172.28.6.9,1257414109737072,1257414109737223,2,41306,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414115887514,1257414116915764,19,46642,25,abortive,
24.145.1.1,172.28.6.9,1257414115890855,1257414115891007,2,58813,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414124079161,1257414125106018,19,35860,25,abortive,
24.145.1.1,172.28.6.9,1257414124082124,1257414124082331,2,36830,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414149702728,1257414150724734,19,33844,25,abortive,
24.145.1.1,172.28.6.9,1257414149705143,1257414149705294,2,54133,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414152763585,1257414153787658,19,43489,25,abortive,
24.145.1.1,172.28.6.9,1257414152765956,1257414152766106,2,43152,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257414155823055,1257414156845080,19,51876,25,abortive,
24.145.1.1,172.28.6.9,1257414155825509,1257414155825658,2,48371,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431544238127,1257431545347974,19,58563,25,abortive,
24.145.1.1,172.28.6.9,1257431544240480,1257431544240629,2,60485,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431545257408,1257431546321998,19,52522,25,abortive,
24.145.1.1,172.28.6.9,1257431545260064,1257431545260259,2,42299,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431548360639,1257431549386659,19,42912,25,abortive,
24.145.1.1,172.28.6.9,1257431548363266,1257431548363472,2,47262,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431551435831,1257431552471944,19,59067,25,abortive,
24.145.1.1,172.28.6.9,1257431551438323,1257431551438473,2,38357,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431557605534,1257431558887159,19,60672,25,abortive,
24.145.1.1,172.28.6.9,1257431557607978,1257431557608137,2,36898,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431559675771,1257431560785357,19,46757,25,abortive,
24.145.1.1,172.28.6.9,1257431559699133,1257431559699348,2,56195,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431569204468,1257431570305182,19,35978,25,abortive,
24.145.1.1,172.28.6.9,1257431569206912,1257431569207065,2,54511,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431570245481,1257431571300249,19,48863,25,abortive,
24.145.1.1,172.28.6.9,1257431570247859,1257431570248027,2,35714,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431574378522,1257431575423635,19,37339,25,abortive,
24.145.1.1,172.28.6.9,1257431574380871,1257431574381021,2,53166,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431575411448,1257431576475103,19,53725,25,abortive,
24.145.1.1,172.28.6.9,1257431575413892,1257431575414044,2,55846,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431608803847,1257431609865920,19,49052,25,abortive,
24.145.1.1,172.28.6.9,1257431608806359,1257431608806552,2,41830,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431613933890,1257431614971614,19,60935,25,abortive,
24.145.1.1,172.28.6.9,1257431613936600,1257431613936749,2,47779,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431616004190,1257431617037807,19,47330,25,abortive,
24.145.1.1,172.28.6.9,1257431616006604,1257431616006758,2,52618,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431622189521,1257431623217421,19,43367,25,abortive,
24.145.1.1,172.28.6.9,1257431622192010,1257431622192161,2,43146,113,invalid,rst_during_handshake
172.28.6.9,24.145.1.1,1257431627303095,1257431628493048,19,55823,25,abortive,
