src,dst,st,et,p,sp,dp,ct,ir
5.180.127.39,172.28.4.7,1257257876693814,1257257898881881,13,22179,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257876693870,1257257898481572,13,2346,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257880692070,1257257901881992,13,11855,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257884690237,1257257894681680,10,14264,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257888688411,1257257911282010,13,15244,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257892686628,1257257902083034,10,49536,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257896684784,1257257917682475,13,12066,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257900683135,1257257910282543,10,20474,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257904681183,1257257926285575,13,36072,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257908679395,1257257908679395,1,4607,80,invalid,incomplete_no_synack
5.180.127.39,172.28.4.7,1257257912677620,1257257923082399,10,6050,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257916675838,1257257916675838,1,2643,80,invalid,incomplete_no_synack
5.180.127.39,172.28.4.7,1257257920674078,1257257920674078,1,56970,80,invalid,incomplete_no_synack
5.180.127.39,172.28.4.7,1257257924672425,1257257924672425,1,25912,80,invalid,incomplete_no_synack
5.180.127.39,172.28.4.7,1257257928670652,1257257950083655,13,5569,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257932668907,1257257932668907,1,21516,80,invalid,incomplete_no_synack
5.180.127.39,172.28.4.7,1257257936667301,1257257936667301,1,10888,80,invalid,incomplete_no_synack
5.180.127.39,172.28.4.7,1257257940665581,1257257962483705,13,44025,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257944663887,1257257966885360,13,40274,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257948662174,1257257970282556,11,32784,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257952660621,1257257952660621,1,30152,80,invalid,incomplete_no_synack
5.180.127.39,172.28.4.7,1257257956658753,1257257977682738,11,52093,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257960657065,1257257970682565,8,55916,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257257964655381,1257257973882652,6,36406,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257258683669598,1257258705068522,11,5103,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257258683669916,1257258705068526,11,23700,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257258687670252,1257258709268610,11,56247,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257258691670689,1257258701869382,10,4108,80,invalid,invalid_ack
5.180.127.39,172.28.4.7,1257258695670681,1257258717068802,9,1191,80,invalid,invalid_ack
