src,dst,st,et,p,sp,dp,ct,ir
172.28.22.122,64.180.1.1,1257265099804227,1257265100833016,19,41666,25,abortive,
64.180.1.1,172.28.22.122,1257265099807513,1257265099807665,2,41217,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265112227935,1257265116135537,19,46024,25,abortive,
64.180.1.1,172.28.22.122,1257265112230660,1257265112230850,2,35392,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265118984969,1257265120134547,19,46443,25,abortive,
64.180.1.1,172.28.22.122,1257265118987570,1257265118987721,2,55475,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265120030994,1257265121110659,19,58140,25,abortive,
64.180.1.1,172.28.22.122,1257265120033743,1257265120033893,2,56627,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265127283069,1257265128314784,19,49543,25,abortive,
64.180.1.1,172.28.22.122,1257265127286116,1257265127286322,2,56154,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265130361477,1257265131422503,19,47617,25,abortive,
64.180.1.1,172.28.22.122,1257265130368963,1257265130369176,2,37222,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265132434204,1257265133464196,19,52295,25,abortive,
64.180.1.1,172.28.22.122,1257265132440616,1257265132440812,2,52217,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265135564299,1257265136694032,19,48663,25,abortive,
64.180.1.1,172.28.22.122,1257265135567233,1257265135567411,2,45807,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265137638632,1257265138669114,19,54890,25,abortive,
64.180.1.1,172.28.22.122,1257265137641010,1257265137641161,2,45465,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265142779667,1257265143804055,19,33459,25,abortive,
64.180.1.1,172.28.22.122,1257265142782152,1257265142782302,2,37290,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265147006309,1257265148078369,19,56847,25,abortive,
64.180.1.1,172.28.22.122,1257265147008707,1257265147008856,2,33138,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257265150084991,1257265151115969,19,49891,25,abortive,
64.180.1.1,172.28.22.122,1257265150087501,1257265150087679,2,40348,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257279726948733,1257279727986337,19,37830,25,abortive,
64.180.1.1,172.28.22.122,1257279726951173,1257279726951326,2,44137,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257279730049071,1257279731136319,19,46621,25,abortive,
64.180.1.1,172.28.22.122,1257279730051491,1257279730051667,2,47366,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257279735926843,1257279737004550,19,51916,25,abortive,
64.180.1.1,172.28.22.122,1257279735929482,1257279735929642,2,34146,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257279738016939,1257279739083276,19,41070,25,abortive,
64.180.1.1,172.28.22.122,1257279738019366,1257279738019512,2,43169,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257279750390897,1257279751542178,19,55571,25,abortive,
64.180.1.1,172.28.22.122,1257279750393934,1257279750394092,2,46690,113,invalid,rst_during_handshake
172.28.22.122,64.180.1.1,1257279753523711,1257279754567690,19,45446,25,abortive,
64.180.1.1,172.28.22.122,1257279753526082,1257279753526235,2,41033,113,invalid,rst_during_handshake
