src,dst,st,et,p,sp,dp,ct,ir
3.118.53.21,172.28.4.7,1257257869677172,1257257872880385,5,51483,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257257869677193,1257257869677985,4,8699,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257257873675358,1257257895280898,5,34563,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257877673551,1257257899280964,5,29607,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257881671732,1257257902881072,5,12765,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257885669907,1257257894680872,4,46579,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257889668171,1257257900080990,4,10184,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257893666448,1257257915881340,5,46339,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257897664704,1257257920081459,5,27516,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257901663159,1257257904681097,3,58743,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257905661217,1257257915681350,4,31800,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257909659678,1257257931281681,5,54349,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257913657763,1257257923481515,4,8059,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257917656216,1257257920681467,3,3834,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257921654337,1257257943081949,5,8742,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257925652687,1257257946682039,5,8037,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257929650976,1257257929651120,2,54205,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257933649406,1257257943281980,4,22613,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257937647523,1257257946682028,4,48590,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257941645898,1257257963082400,5,54309,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257945644431,1257257967882521,5,59264,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257949642579,1257257970882564,5,13671,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257953640888,1257257963882421,4,30121,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257257957639205,1257257957639205,1,59947,80,invalid,incomplete_no_synack
3.118.53.21,172.28.4.7,1257258676691661,1257258698868686,13,4860,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258676691848,1257258676692703,4,30519,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258680692203,1257258703269398,13,49544,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258684692519,1257258707068575,11,20000,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258688692964,1257258710668673,11,29263,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258692693100,1257258702069470,10,29826,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258696693386,1257258718068812,9,1723,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258700693842,1257258722068895,9,22396,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257258704693991,1257258726667543,5,30743,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258708694274,1257258730269094,5,19765,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258712694565,1257258712694565,1,11474,80,invalid,incomplete_no_synack
3.118.53.21,172.28.4.7,1257258716694852,1257258727069022,4,5261,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258720695143,1257258730669115,4,31134,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258724695472,1257258734069182,4,22468,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258728695759,1257258750269540,5,54692,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258732696085,1257258754669634,5,35899,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258736696416,1257258747069480,4,60260,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258740696926,1257258762669814,5,11552,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258744697127,1257258744697127,1,49257,80,invalid,incomplete_no_synack
3.118.53.21,172.28.4.7,1257258748697709,1257258758269741,4,4590,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258752697954,1257258761869782,4,56839,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258756698328,1257258766869911,4,52133,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258760698861,1257258783070274,5,15965,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257258764699061,1257258774470078,4,4211,80,invalid,incomplete_no_ack
3.118.53.21,172.28.4.7,1257264483669719,1257264505047132,13,11311,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257264483669804,1257264483670445,4,44011,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257264487670025,1257264509443902,13,47761,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257264491670343,1257264512847134,13,11829,80,invalid,invalid_ack
3.118.53.21,172.28.4.7,1257264495670503,1257264517043455,11,23182,80,invalid,invalid_ack
